accX,accY,accZ,gyroX,gyroY,gyroZ
-0.21,-5.73,-2.78,-0.8,0.06,0.18
-0.1,-5.88,-2.2,-0.74,0.05,0.18
-0.13,-5.75,-1.72,-0.69,0.03,0.19
0.02,-5.63,-1.74,-0.65,0.02,0.2
0.1,-5.34,-1.9,-0.64,0.02,0.2
0.36,-5.04,-2.05,-0.65,0.03,0.19
0.44,-4.62,-2.26,-0.69,0.03,0.17
0.5,-4.29,-2.47,-0.75,0.02,0.14
0.44,-4.1,-2.97,-0.84,-0.0,0.09
0.13,-3.96,-3.18,-0.93,-0.03,0.05
-0.1,-3.96,-3.37,-1.02,-0.05,0.01
-0.33,-4.0,-3.51,-1.1,-0.07,-0.03
-0.56,-4.04,-3.64,-1.15,-0.08,-0.06
-0.63,-4.14,-3.68,-1.19,-0.08,-0.08
-0.79,-4.21,-3.7,-1.19,-0.07,-0.09
-0.69,-4.41,-3.68,-1.17,-0.06,-0.1
-0.5,-4.62,-3.62,-1.13,-0.04,-0.11
-0.44,-4.73,-3.54,-1.06,-0.03,-0.12
-0.33,-4.81,-3.56,-0.99,-0.02,-0.12
-0.06,-4.96,-3.54,-0.9,-0.02,-0.11
0.1,-5.08,-3.56,-0.82,-0.02,-0.1
0.13,-5.23,-3.45,-0.74,-0.02,-0.09
0.13,-5.34,-3.37,-0.66,-0.03,-0.08
0.17,-5.46,-3.22,-0.59,-0.04,-0.06
0.13,-5.5,-3.24,-0.53,-0.05,-0.04
0.17,-5.57,-3.24,-0.48,-0.06,-0.02
0.11,-5.57,-3.29,-0.44,-0.06,0.0
0.1,-5.42,-3.45,-0.41,-0.06,0.02
0.19,-5.32,-3.58,-0.41,-0.06,0.02
0.11,-5.29,-3.68,-0.42,-0.06,0.01
0.29,-5.19,-3.68,-0.43,-0.06,-0.01
0.44,-5.11,-3.72,-0.43,-0.06,-0.04
0.52,-5.13,-3.7,-0.42,-0.06,-0.07
0.59,-5.17,-3.6,-0.4,-0.04,-0.1
0.67,-5.11,-3.56,-0.36,-0.02,-0.14
0.82,-5.19,-3.56,-0.33,0.0,-0.16
0.86,-5.23,-3.49,-0.28,0.03,-0.18
0.96,-5.13,-3.41,-0.24,0.05,-0.2
1.03,-5.09,-3.51,-0.19,0.07,-0.21
1.23,-4.98,-3.47,-0.15,0.1,-0.21
1.13,-4.9,-3.64,-0.12,0.11,-0.21
1.09,-4.83,-3.62,-0.1,0.13,-0.21
1.0,-4.77,-3.58,-0.1,0.13,-0.21
0.92,-4.65,-3.45,-0.09,0.12,-0.21
0.79,-4.58,-3.54,-0.1,0.12,-0.22
0.69,-4.69,-3.45,-0.11,0.11,-0.22
0.59,-4.75,-3.37,-0.12,0.1,-0.23
0.5,-4.83,-3.39,-0.13,0.1,-0.24
0.38,-4.87,-3.54,-0.13,0.1,-0.24
0.25,-4.98,-3.62,-0.13,0.11,-0.25
0.21,-5.17,-3.54,-0.13,0.11,-0.26
0.1,-5.25,-3.41,-0.11,0.12,-0.28
0.11,-5.36,-3.39,-0.08,0.12,-0.29
0.17,-5.59,-3.2,-0.04,0.12,-0.31
0.25,-5.77,-3.14,0.01,0.11,-0.33
0.34,-5.92,-3.1,0.06,0.1,-0.34
0.36,-5.98,-3.08,0.12,0.08,-0.36
0.4,-6.0,-2.97,0.18,0.06,-0.37
0.33,-6.05,-2.91,0.24,0.04,-0.38
0.46,-6.15,-2.87,0.29,0.02,-0.39
0.33,-6.15,-2.76,0.35,0.0,-0.39
0.25,-6.32,-2.74,0.41,-0.02,-0.4
0.15,-6.22,-2.6,0.46,-0.03,-0.4
0.15,-6.24,-2.45,0.52,-0.04,-0.4
0.08,-6.28,-2.22,0.57,-0.06,-0.4
0.15,-6.26,-1.95,0.63,-0.07,-0.4
0.08,-6.26,-1.63,0.68,-0.09,-0.41
0.08,-6.28,-1.44,0.72,-0.12,-0.41
0.08,-6.24,-1.3,0.74,-0.17,-0.4
0.15,-6.13,-1.32,0.74,-0.23,-0.39
0.25,-5.84,-1.32,0.73,-0.32,-0.39
0.31,-5.44,-1.46,0.68,-0.41,-0.38
0.94,-4.67,-1.36,0.6,-0.51,-0.38
0.56,-4.08,-1.13,0.49,-0.58,-0.41
0.54,-3.72,-0.79,0.39,-0.63,-0.41
0.42,-3.31,-0.48,0.3,-0.67,-0.4
0.36,-3.05,-0.21,0.23,-0.7,-0.38
0.25,-2.83,0.15,0.19,-0.72,-0.37
0.21,-2.64,0.48,0.16,-0.76,-0.35
0.23,-2.6,0.8,0.14,-0.8,-0.32
0.48,-2.66,0.98,0.16,-0.84,-0.28
0.56,-2.51,1.07,0.22,-0.89,-0.24
0.75,-2.18,1.05,0.31,-0.94,-0.21
0.8,-1.8,0.75,0.43,-0.99,-0.18
0.79,-1.13,0.42,0.5,-1.02,-0.14
0.77,-0.56,0.08,0.51,-1.06,-0.09
0.63,0.13,-0.25,0.46,-1.09,-0.06
0.65,0.0,-0.56,0.38,-1.11,-0.02
1.0,0.29,-0.65,0.29,-1.12,0.01
1.05,0.36,-0.75,0.21,-1.1,0.01
1.11,0.04,-0.65,0.16,-1.09,0.02
1.21,-0.13,-0.75,0.14,-1.09,0.04
1.3,-0.52,-0.77,0.16,-1.09,0.05
1.15,-0.65,-1.11,0.22,-1.1,0.05
1.0,-0.92,-1.02,0.29,-1.12,0.04
0.75,-1.07,-0.94,0.36,-1.15,0.01
0.59,-1.11,-0.86,0.44,-1.16,-0.03
0.23,-0.96,-0.65,0.5,-1.16,-0.07
-0.19,-0.71,-0.61,0.52,-1.16,-0.12
-0.67,-0.46,-0.73,0.51,-1.17,-0.16
-1.13,-0.17,-0.98,0.49,-1.2,-0.19
-1.63,0.15,-0.88,0.46,-1.24,-0.21
-2.05,0.42,-1.05,0.44,-1.3,-0.21
-2.26,0.71,-1.49,0.44,-1.38,-0.22
-2.95,0.98,-2.32,0.43,-1.48,-0.24
-3.2,1.21,-2.74,0.43,-1.58,-0.26
-3.52,1.28,-3.12,0.42,-1.66,-0.26
-3.83,1.44,-3.26,0.38,-1.71,-0.24
-4.25,1.34,-3.06,0.32,-1.72,-0.19
