accX,accY,accZ,gyroX,gyroY,gyroZ
0.25,-4.52,-0.96,-0.06,-0.26,-0.14
0.19,-4.64,-1.02,-0.06,-0.25,-0.15
0.25,-4.85,-0.98,-0.06,-0.24,-0.16
0.23,-4.96,-0.94,-0.06,-0.23,-0.17
0.17,-5.13,-0.94,-0.05,-0.22,-0.17
0.23,-5.31,-0.98,-0.04,-0.2,-0.18
0.21,-5.48,-0.86,-0.03,-0.19,-0.19
0.19,-5.65,-0.82,-0.02,-0.18,-0.19
0.15,-5.82,-0.8,-0.01,-0.18,-0.19
0.13,-5.94,-0.88,-0.0,-0.17,-0.19
0.1,-6.01,-0.92,0.0,-0.17,-0.19
0.11,-6.05,-0.92,0.01,-0.17,-0.18
0.1,-6.13,-0.98,0.01,-0.17,-0.18
0.1,-6.11,-1.03,0.02,-0.17,-0.17
0.13,-6.11,-0.94,0.03,-0.16,-0.16
0.13,-6.11,-0.92,0.05,-0.15,-0.16
0.19,-6.11,-0.69,0.08,-0.14,-0.15
0.31,-6.09,-0.61,0.12,-0.13,-0.15
0.4,-6.13,-0.38,0.16,-0.12,-0.14
0.57,-6.11,-0.25,0.19,-0.1,-0.14
0.75,-6.13,-0.29,0.23,-0.08,-0.14
0.96,-6.13,-0.38,0.24,-0.07,-0.14
0.98,-6.28,-0.57,0.23,-0.05,-0.14
1.02,-6.53,-0.86,0.21,-0.04,-0.13
0.98,-6.84,-1.15,0.17,-0.03,-0.13
0.92,-7.24,-1.46,0.11,-0.03,-0.12
0.69,-7.57,-1.99,0.05,-0.02,-0.1
0.33,-7.83,-2.38,-0.02,-0.01,-0.08
-0.21,-7.91,-2.59,-0.07,0.01,-0.05
-0.86,-7.78,-2.68,-0.1,0.02,-0.02
-1.36,-7.45,-2.85,-0.09,0.02,0.01
-1.65,-6.97,-3.22,-0.06,0.01,0.04
-1.78,-6.38,-3.6,-0.03,0.01,0.06
-1.8,-5.52,-3.75,-0.01,0.0,0.08
-1.55,-4.73,-4.04,-0.01,0.0,0.11
-1.28,-3.87,-4.14,-0.02,0.0,0.13
-1.0,-2.91,-3.98,-0.04,-0.0,0.14
-0.69,-2.3,-3.93,-0.05,-0.02,0.15
-0.4,-1.82,-3.85,-0.05,-0.06,0.15
0.0,-1.7,-3.66,-0.05,-0.09,0.16
0.25,-1.82,-3.45,-0.05,-0.13,0.16
0.48,-2.26,-3.16,-0.04,-0.16,0.15
0.71,-2.72,-3.1,-0.04,-0.18,0.15
0.86,-3.47,-2.6,-0.05,-0.18,0.15
1.11,-4.25,-2.34,-0.06,-0.17,0.15
1.24,-5.04,-1.93,-0.08,-0.15,0.15
1.3,-5.73,-1.63,-0.09,-0.14,0.14
1.34,-6.36,-1.51,-0.1,-0.14,0.12
1.21,-6.9,-1.32,-0.1,-0.15,0.09
1.19,-7.35,-1.51,-0.09,-0.17,0.06
1.02,-7.58,-1.65,-0.09,-0.18,0.02
0.8,-7.62,-1.84,-0.09,-0.19,-0.01
0.56,-7.3,-2.2,-0.09,-0.19,-0.05
0.19,-6.82,-2.47,-0.12,-0.19,-0.08
0.06,-6.21,-2.57,-0.14,-0.19,-0.11
-0.15,-5.57,-2.66,-0.16,-0.19,-0.12
-0.34,-4.98,-2.68,-0.18,-0.19,-0.13
-0.46,-4.52,-2.59,-0.19,-0.2,-0.13
-0.63,-4.02,-2.47,-0.19,-0.21,-0.13
-0.71,-3.66,-2.36,-0.18,-0.23,-0.13
-0.77,-3.45,-2.26,-0.15,-0.26,-0.12
-0.73,-3.28,-1.92,-0.12,-0.29,-0.11
-0.69,-3.33,-1.86,-0.08,-0.32,-0.09
-0.61,-3.37,-1.74,-0.04,-0.35,-0.09
-0.48,-3.54,-1.78,-0.01,-0.38,-0.08
-0.4,-3.75,-1.65,0.02,-0.41,-0.08
-0.36,-4.0,-1.59,0.04,-0.43,-0.08
-0.21,-4.31,-1.57,0.04,-0.45,-0.08
-0.08,-4.52,-1.59,0.03,-0.48,-0.08
-0.08,-4.71,-1.65,0.01,-0.5,-0.08
0.06,-4.96,-1.8,-0.01,-0.52,-0.09
0.11,-5.09,-1.7,-0.04,-0.54,-0.1
0.19,-5.19,-1.67,-0.07,-0.55,-0.11
