accX,accY,accZ,gyroX,gyroY,gyroZ
1.49,-6.19,2.13,0.07,-0.1,-0.04
1.47,-6.3,2.39,0.1,-0.09,-0.06
1.28,-6.34,2.59,0.15,-0.07,-0.08
1.21,-6.24,2.68,0.22,-0.06,-0.1
1.09,-5.98,2.76,0.29,-0.05,-0.12
0.98,-5.67,2.78,0.36,-0.03,-0.14
1.09,-5.38,2.87,0.41,-0.01,-0.15
1.3,-5.04,2.8,0.46,0.02,-0.16
1.44,-4.69,2.66,0.48,0.05,-0.17
1.53,-4.58,2.62,0.49,0.08,-0.18
1.47,-4.46,2.57,0.45,0.09,-0.18
1.46,-4.52,2.47,0.39,0.1,-0.19
1.15,-4.69,2.34,0.32,0.09,-0.19
0.75,-5.04,2.03,0.22,0.08,-0.19
0.67,-5.32,1.61,0.13,0.06,-0.19
0.34,-5.86,1.24,0.03,0.05,-0.18
-0.1,-6.49,0.36,-0.07,0.05,-0.16
-0.33,-7.05,-0.36,-0.16,0.06,-0.15
-0.31,-7.53,-1.02,-0.22,0.09,-0.14
-0.38,-7.97,-1.72,-0.27,0.13,-0.15
-0.23,-8.22,-2.38,-0.3,0.17,-0.16
0.02,-8.29,-2.93,-0.31,0.22,-0.19
0.13,-8.16,-3.54,-0.31,0.25,-0.22
0.21,-8.16,-3.58,-0.31,0.28,-0.27
0.56,-8.18,-3.31,-0.29,0.3,-0.32
0.57,-8.22,-3.05,-0.26,0.3,-0.37
0.59,-7.99,-2.68,-0.2,0.29,-0.42
0.29,-7.55,-2.66,-0.13,0.29,-0.47
0.08,-7.09,-2.36,-0.06,0.29,-0.5
-0.21,-6.74,-2.03,-0.0,0.3,-0.52
-0.36,-6.36,-1.76,0.04,0.33,-0.52
-0.73,-5.92,-1.49,0.07,0.35,-0.51
-0.88,-5.46,-1.38,0.09,0.38,-0.48
-1.07,-4.92,-1.09,0.09,0.39,-0.45
-1.38,-4.48,-1.26,0.09,0.39,-0.4
-1.59,-4.12,-1.4,0.07,0.39,-0.36
-1.76,-4.02,-1.3,0.04,0.37,-0.31
-1.97,-3.95,-1.3,-0.01,0.33,-0.27
-2.09,-4.02,-1.19,-0.08,0.27,-0.24
-2.16,-4.16,-1.02,-0.16,0.21,-0.21
-1.97,-4.54,-0.79,-0.24,0.16,-0.18
-1.7,-5.06,-0.82,-0.3,0.12,-0.16
-1.38,-5.25,-0.69,-0.34,0.09,-0.14
-1.02,-5.48,-0.63,-0.37,0.06,-0.12
-0.69,-5.55,-0.57,-0.38,0.05,-0.1
-0.36,-5.46,-0.63,-0.37,0.05,-0.08
-0.21,-5.4,-0.61,-0.34,0.05,-0.05
0.11,-5.08,-0.69,-0.3,0.06,-0.02
0.27,-4.77,-0.77,-0.27,0.07,0.0
0.46,-4.5,-0.79,-0.24,0.09,0.02
0.67,-4.37,-0.82,-0.23,0.1,0.04
0.75,-4.19,-0.82,-0.23,0.12,0.05
0.88,-4.06,-0.73,-0.23,0.14,0.05
0.96,-3.89,-0.67,-0.23,0.16,0.06
1.0,-3.75,-0.71,-0.23,0.18,0.06
0.86,-3.54,-0.63,-0.24,0.2,0.05
0.84,-3.49,-0.73,-0.24,0.22,0.05
0.69,-3.43,-0.54,-0.25,0.23,0.04
0.56,-3.45,-0.52,-0.26,0.24,0.03
0.42,-3.37,-0.5,-0.26,0.24,0.03
0.29,-3.26,-0.57,-0.27,0.24,0.03
0.21,-3.26,-0.46,-0.28,0.23,0.03
0.02,-3.24,-0.46,-0.29,0.23,0.03
-0.04,-3.22,-0.36,-0.3,0.23,0.03
-0.11,-3.12,-0.33,-0.31,0.23,0.04
-0.15,-3.12,-0.34,-0.31,0.23,0.05
-0.17,-3.16,-0.23,-0.31,0.23,0.06
-0.31,-3.12,-0.25,-0.32,0.23,0.07
-0.29,-3.06,-0.27,-0.32,0.23,0.08
-0.33,-3.03,-0.19,-0.33,0.22,0.09
-0.36,-3.05,-0.17,-0.34,0.21,0.09
-0.25,-3.08,-0.19,-0.35,0.2,0.1
-0.29,-3.16,-0.15,-0.36,0.2,0.1
-0.11,-3.22,-0.06,-0.37,0.19,0.1
0.02,-3.24,-0.06,-0.38,0.19,0.1
0.11,-3.16,-0.02,-0.37,0.2,0.09
0.13,-3.18,0.04,-0.37,0.21,0.09
0.27,-3.2,0.11,-0.37,0.23,0.08
0.23,-3.28,0.17,-0.37,0.25,0.08
0.29,-3.06,0.21,-0.38,0.27,0.08
0.42,-3.31,0.1,-0.38,0.28,0.08
0.44,-3.52,0.29,-0.37,0.3,0.08
0.44,-3.58,0.42,-0.35,0.33,0.08
0.56,-3.68,0.42,-0.32,0.35,0.07
0.54,-3.75,0.48,-0.3,0.37,0.07
0.63,-3.83,0.46,-0.27,0.4,0.06
0.54,-3.91,0.46,-0.23,0.42,0.05
0.52,-3.96,0.59,-0.18,0.43,0.04
0.52,-4.08,0.73,-0.13,0.44,0.03
0.33,-4.33,0.8,-0.09,0.46,0.02
0.23,-4.52,0.96,-0.06,0.46,0.02
0.17,-4.73,1.07,-0.01,0.45,0.01
-0.02,-4.83,1.13,0.05,0.44,0.01
-0.19,-4.9,1.15,0.12,0.43,0.01
-0.38,-4.65,1.11,0.21,0.4,0.01
-0.69,-4.21,1.0,0.31,0.37,0.01
-0.73,-3.83,0.84,0.4,0.33,0.02
-0.82,-3.35,0.84,0.48,0.29,0.03
-0.8,-2.89,0.69,0.55,0.26,0.04
-0.77,-2.36,0.73,0.59,0.25,0.05
-0.82,-2.15,0.8,0.61,0.26,0.06
-0.52,-1.99,0.9,0.62,0.27,0.08
-0.52,-1.93,1.13,0.63,0.28,0.1
-0.38,-2.01,1.28,0.63,0.29,0.12
-0.42,-2.26,1.34,0.64,0.29,0.16
-0.38,-2.68,1.24,0.64,0.28,0.2
-0.38,-3.26,0.88,0.63,0.27,0.25
-0.56,-3.81,0.9,0.61,0.26,0.3
-1.02,-4.69,1.15,0.57,0.27,0.36
-1.4,-5.42,1.09,0.53,0.24,0.4
-1.59,-5.65,0.88,0.48,0.18,0.43
-2.7,-6.44,0.9,0.4,0.11,0.47
-3.26,-6.51,0.06,0.3,-0.01,0.5
-4.92,-6.17,-1.15,0.17,-0.16,0.51
-6.0,-6.07,-2.3,0.0,-0.37,0.48
-6.45,-5.78,-4.29,-0.16,-0.64,0.41
-5.36,-5.52,-6.01,-0.34,-0.88,0.35
-4.25,-5.82,-6.32,-0.51,-0.98,0.29
-1.7,-5.92,-6.28,-0.58,-1.02,0.22
0.61,-6.0,-5.84,-0.54,-0.99,0.17
1.93,-6.3,-5.04,-0.47,-0.92,0.15
2.38,-6.4,-4.39,-0.37,-0.87,0.17
2.28,-6.68,-3.72,-0.27,-0.83,0.18
2.05,-6.84,-3.39,-0.17,-0.8,0.2
1.78,-6.65,-3.18,-0.1,-0.76,0.22
1.23,-6.24,-3.05,-0.06,-0.72,0.25
0.82,-5.82,-2.89,-0.09,-0.71,0.27
0.54,-5.73,-2.55,-0.2,-0.71,0.28
0.33,-5.82,-2.09,-0.37,-0.71,0.28
0.17,-6.19,-1.76,-0.56,-0.69,0.27
0.19,-6.44,-1.36,-0.73,-0.67,0.26
0.34,-6.91,-1.21,-0.87,-0.64,0.25
0.61,-7.24,-1.32,-0.98,-0.62,0.24
0.92,-7.53,-1.63,-1.07,-0.61,0.22
1.32,-7.81,-2.11,-1.13,-0.6,0.21
1.53,-8.14,-2.38,-1.18,-0.57,0.19
1.7,-8.37,-2.6,-1.23,-0.53,0.17
1.99,-8.52,-2.78,-1.27,-0.48,0.16
2.09,-8.71,-2.93,-1.3,-0.44,0.16
2.15,-8.83,-2.93,-1.32,-0.39,0.16
2.13,-9.06,-2.97,-1.34,-0.34,0.17
1.9,-9.48,-3.05,-1.36,-0.29,0.18
1.4,-9.79,-3.14,-1.38,-0.23,0.18
1.03,-9.98,-3.47,-1.38,-0.18,0.18
0.63,-10.06,-3.58,-1.37,-0.13,0.18
0.34,-10.04,-3.6,-1.35,-0.07,0.16
0.15,-9.88,-3.52,-1.33,-0.02,0.14
0.08,-9.65,-3.66,-1.29,0.03,0.13
0.11,-9.25,-3.95,-1.27,0.07,0.11
0.0,-8.91,-3.98,-1.27,0.11,0.09
0.02,-8.5,-3.98,-1.27,0.15,0.07
0.23,-8.35,-4.04,-1.29,0.18,0.06
0.25,-8.33,-3.83,-1.31,0.21,0.05
-0.34,-8.2,-3.75,-1.33,0.26,0.03
-0.77,-8.1,-3.49,-1.36,0.34,0.01
-0.94,-7.81,-3.24,-1.38,0.42,0.02
-1.03,-7.51,-2.8,-1.4,0.5,0.02
-0.77,-7.11,-2.64,-1.42,0.58,0.02
-0.46,-6.86,-2.59,-1.43,0.64,0.03
-0.36,-6.7,-2.6,-1.47,0.7,0.04
-0.25,-6.7,-2.49,-1.5,0.73,0.04
-0.27,-6.76,-2.38,-1.52,0.73,0.04
-0.31,-6.93,-2.41,-1.54,0.7,0.05
-0.73,-7.2,-2.39,-1.57,0.64,0.04
-1.28,-7.28,-2.07,-1.6,0.56,0.03
-1.78,-7.45,-1.57,-1.65,0.46,0.0
-2.13,-7.51,-1.24,-1.7,0.36,-0.01
-2.43,-7.37,-0.88,-1.74,0.27,-0.03
-2.43,-7.28,-0.59,-1.77,0.19,-0.05
-2.38,-7.11,-0.46,-1.78,0.11,-0.07
-2.2,-6.65,-0.48,-1.75,0.02,-0.1
-2.16,-6.01,-0.63,-1.69,-0.09,-0.12
-1.97,-5.46,-0.88,-1.61,-0.22,-0.14
-1.44,-4.79,-1.0,-1.54,-0.34,-0.14
-2.43,-3.72,-0.5,-1.49,-0.42,-0.15
-2.7,-3.01,-0.17,-1.45,-0.5,-0.12
-2.72,-2.47,0.21,-1.41,-0.58,-0.06
-2.8,-1.9,0.4,-1.37,-0.65,-0.01
-2.99,-1.3,0.67,-1.34,-0.71,0.03
-2.99,-0.56,0.63,-1.3,-0.78,0.07
-2.64,-0.1,0.34,-1.25,-0.85,0.12
-2.38,0.27,-0.33,-1.2,-0.91,0.15
-2.3,0.54,-0.98,-1.14,-0.97,0.16
-2.26,0.8,-1.46,-1.06,-1.06,0.18
-2.32,1.21,-1.74,-0.98,-1.14,0.2
-2.13,1.34,-1.95,-0.92,-1.2,0.23
-1.67,1.36,-2.05,-0.87,-1.24,0.27
-0.77,1.07,-2.11,-0.85,-1.23,0.28
0.31,0.77,-1.92,-0.84,-1.19,0.28
1.63,0.54,-1.4,-0.81,-1.11,0.26
2.83,0.31,-1.03,-0.74,-0.99,0.23
3.62,0.23,-0.69,-0.64,-0.87,0.18
4.04,0.0,-0.36,-0.53,-0.76,0.13
4.29,-0.13,-0.11,-0.43,-0.68,0.08
4.23,-0.29,0.1,-0.33,-0.63,0.04
3.83,-0.44,0.23,-0.26,-0.61,0.01
3.47,-0.73,0.34,-0.22,-0.63,0.01
2.85,-0.9,0.27,-0.2,-0.66,0.02
2.07,-0.94,0.33,-0.21,-0.68,0.03
1.53,-0.94,0.44,-0.2,-0.7,0.05
0.88,-0.77,0.27,-0.17,-0.7,0.07
0.42,-0.57,0.33,-0.15,-0.69,0.07
-0.04,-0.29,0.1,-0.13,-0.65,0.08
-0.34,-0.11,-0.02,-0.12,-0.6,0.08
-0.65,0.19,-0.06,-0.11,-0.54,0.08
-1.07,0.46,0.02,-0.1,-0.48,0.09
-1.44,0.71,-0.13,-0.07,-0.44,0.1
-1.61,1.07,-0.44,-0.03,-0.46,0.11
-1.82,1.47,-0.94,-0.0,-0.52,0.11
-1.84,1.57,-1.46,0.01,-0.61,0.12
-1.86,1.78,-1.86,-0.01,-0.7,0.13
-1.78,1.86,-2.28,-0.04,-0.78,0.14
-1.76,2.01,-2.39,-0.08,-0.81,0.14
-1.7,1.97,-2.32,-0.13,-0.82,0.15
-1.67,1.76,-2.38,-0.19,-0.8,0.17
-1.61,1.53,-2.15,-0.25,-0.79,0.19
-1.4,1.21,-2.11,-0.29,-0.79,0.21
-1.53,0.9,-1.93,-0.3,-0.81,0.22
-1.63,0.57,-1.92,-0.28,-0.83,0.24
-1.7,0.5,-2.01,-0.24,-0.85,0.26
-1.8,0.34,-1.99,-0.19,-0.87,0.27
-1.72,0.25,-2.07,-0.15,-0.9,0.3
-1.76,0.33,-2.05,-0.13,-0.93,0.31
-1.67,0.42,-1.9,-0.12,-0.95,0.33
-1.47,0.54,-1.67,-0.11,-0.96,0.35
-1.28,0.54,-1.57,-0.11,-0.96,0.38
-1.24,0.71,-1.67,-0.1,-0.98,0.39
-1.17,0.57,-2.05,-0.1,-1.01,0.41
-1.3,0.56,-2.2,-0.1,-1.05,0.42
-1.42,0.48,-2.3,-0.1,-1.09,0.44
-1.42,0.25,-2.62,-0.12,-1.12,0.47
-1.3,-0.21,-2.91,-0.13,-1.14,0.5
-0.94,-0.71,-2.99,-0.13,-1.15,0.52
-0.5,-0.75,-2.89,-0.11,-1.15,0.53
0.25,-1.44,-3.08,-0.08,-1.15,0.52
0.82,-1.82,-2.91,-0.06,-1.14,0.48
1.46,-1.95,-2.3,-0.03,-1.14,0.42
2.11,-1.93,-2.16,0.01,-1.14,0.35
2.32,-1.97,-2.09,0.06,-1.14,0.29
2.18,-1.86,-2.38,0.11,-1.11,0.22
2.03,-1.99,-2.55,0.12,-1.03,0.17
1.65,-2.26,-2.72,0.13,-0.9,0.13
1.34,-2.55,-2.47,0.16,-0.73,0.11
0.98,-2.85,-1.97,0.2,-0.58,0.1
1.19,-3.29,-1.26,0.26,-0.45,0.09
1.32,-3.29,-0.31,0.36,-0.36,0.09
1.46,-3.31,0.63,0.46,-0.29,0.08
0.8,-3.05,1.53,0.56,-0.24,0.04
0.0,-2.55,1.95,0.63,-0.23,-0.01
-0.88,-2.24,1.8,0.68,-0.31,-0.04
-1.65,-1.78,1.36,0.7,-0.46,-0.03
-1.61,-1.26,0.84,0.66,-0.63,0.03
-1.4,-0.75,0.06,0.55,-0.75,0.13
-1.09,-0.46,-0.69,0.38,-0.81,0.24
-0.88,-0.38,-1.46,0.17,-0.85,0.36
-1.13,-0.5,-2.39,-0.05,-0.88,0.46
-1.46,-1.19,-3.2,-0.24,-0.87,0.54
-1.46,-2.01,-3.75,-0.37,-0.81,0.61
-1.36,-2.3,-4.25,-0.42,-0.74,0.65
-1.38,-2.82,-4.46,-0.44,-0.64,0.67
-1.53,-2.99,-4.81,-0.43,-0.53,0.66
-1.7,-3.28,-5.32,-0.41,-0.43,0.65
-2.11,-3.47,-6.36,-0.4,-0.36,0.64
-2.55,-3.64,-7.58,-0.44,-0.31,0.64
-2.78,-4.16,-8.64,-0.53,-0.25,0.66
-2.82,-4.83,-9.86,-0.68,-0.17,0.7
-2.39,-5.78,-10.92,-0.87,-0.07,0.73
-1.92,-7.26,-11.51,-1.06,0.08,0.76
-1.07,-9.1,-11.49,-1.21,0.27,0.78
0.19,-11.03,-10.4,-1.28,0.48,0.78
0.69,-12.26,-7.83,-1.26,0.71,0.75
0.8,-12.43,-4.42,-1.15,0.86,0.69
-0.02,-11.47,-0.73,-0.96,0.92,0.61
-1.03,-9.37,2.16,-0.69,0.88,0.51
-1.8,-6.4,3.83,-0.44,0.77,0.46
-3.26,-3.18,4.9,-0.31,0.64,0.45
-4.88,0.04,5.88,-0.38,0.53,0.47
-6.47,2.89,6.7,-0.62,0.41,0.47
-7.6,5.25,6.86,-0.94,0.22,0.47
-8.03,6.76,5.78,-1.25,-0.01,0.49
-6.51,6.11,4.31,-1.44,-0.17,0.5
-6.61,6.51,1.19,-1.36,-0.33,0.49
-6.11,4.96,-2.68,-0.9,-0.37,0.62
-7.47,5.8,-5.59,-0.34,-0.34,0.65
-9.48,8.58,-7.34,0.1,-0.42,0.63
-11.47,13.08,-16.2,0.41,-0.51,0.83
-17.47,18.62,-21.41,0.17,0.23,1.39
-33.06,23.0,-23.6,-0.86,1.28,2.19
-28.54,7.09,-9.6,-2.15,1.81,2.84
-34.28,3.58,-16.11,-2.07,1.41,2.37
-20.92,0.79,-11.97,-2.02,0.94,1.93
-9.77,0.57,-5.13,-1.7,0.7,1.38
-23.87,2.57,-13.52,-1.29,0.37,1.11
-18.31,7.18,-15.3,-1.28,0.6,1.27
-20.57,7.66,-18.6,-1.72,1.12,1.58
-19.65,6.47,-20.55,-2.17,1.36,1.7
-13.89,5.04,-19.84,-2.22,1.4,1.67
-11.74,2.6,-18.16,-1.91,1.12,1.56
-18.44,1.67,-20.44,-1.16,0.63,1.41
-9.33,-0.06,-16.76,-0.76,0.17,1.32
-8.08,0.1,-11.03,-0.55,-0.25,1.23
-6.7,3.45,-8.1,-0.33,-0.69,1.22
-3.05,1.93,-4.94,-0.14,-1.08,1.15
-3.24,1.69,-3.68,0.12,-1.16,0.91
-1.69,2.85,-0.33,0.19,-1.01,0.64
-0.42,1.3,2.74,0.19,-0.73,0.39
-1.0,3.85,3.45,0.22,-0.44,0.27
-2.66,3.31,2.18,0.16,-0.32,0.24
-3.26,3.14,0.79,0.11,-0.3,0.21
-4.08,2.51,0.4,0.07,-0.31,0.19
-4.27,1.82,-0.36,0.03,-0.37,0.22
-4.39,0.56,-0.86,-0.02,-0.41,0.23
-5.25,0.02,-1.11,-0.05,-0.38,0.23
-5.52,0.1,-1.32,-0.02,-0.28,0.22
-5.11,1.24,-2.07,0.05,-0.14,0.2
-5.11,1.65,-2.09,0.04,0.04,0.17
-4.25,1.09,-2.15,0.03,0.16,0.16
-4.69,1.55,-2.09,0.09,0.23,0.15
-4.64,1.28,-2.95,0.22,0.21,0.13
-5.02,2.66,-3.98,0.33,0.2,0.09
-3.91,1.95,-3.79,0.32,0.18,0.09
-3.68,2.24,-3.56,0.3,0.13,0.05
-3.01,1.59,-2.8,0.29,0.08,0.01
-3.03,2.38,-2.95,0.36,0.01,-0.05
-2.7,2.43,-3.26,0.4,-0.05,-0.07
-3.26,3.31,-3.66,0.42,-0.04,-0.14
-2.8,3.31,-3.91,0.39,-0.03,-0.17
-2.26,3.49,-4.31,0.36,-0.02,-0.2
-2.49,3.91,-4.67,0.29,0.02,-0.22
-2.11,3.45,-4.56,0.19,0.06,-0.21
-1.74,3.28,-3.95,0.1,0.07,-0.21
-1.78,3.18,-3.66,0.02,0.04,-0.2
-2.13,2.95,-3.26,-0.06,0.01,-0.19
-2.43,2.85,-3.2,-0.11,0.01,-0.18
-2.89,2.83,-3.01,-0.14,0.03,-0.16
-2.97,2.72,-2.7,-0.17,0.07,-0.14
-2.78,2.45,-2.32,-0.19,0.09,-0.11
-2.68,2.3,-1.95,-0.19,0.11,-0.08
-2.91,2.34,-1.74,-0.2,0.13,-0.06
-3.29,2.34,-1.55,-0.2,0.15,-0.03
-3.47,1.92,-1.21,-0.19,0.17,0.0
-3.01,1.65,-1.28,-0.13,0.22,0.02
-2.45,1.4,-1.57,-0.06,0.27,0.02
-2.32,1.53,-1.74,-0.03,0.33,0.01
-2.38,1.55,-1.76,-0.01,0.38,-0.0
-2.7,1.8,-2.01,0.01,0.42,-0.02
-2.83,1.92,-2.18,0.03,0.45,-0.03
-3.12,2.09,-2.28,0.04,0.49,-0.03
-3.56,2.39,-2.59,0.04,0.52,-0.03
-3.79,2.18,-2.6,0.04,0.56,-0.01
-3.96,1.99,-2.78,0.07,0.58,-0.01
-3.91,1.49,-2.95,0.1,0.61,-0.03
-4.06,1.32,-3.12,0.15,0.65,-0.06
-4.27,1.28,-3.43,0.19,0.69,-0.09
-4.35,1.05,-3.68,0.23,0.72,-0.11
-4.16,0.88,-3.93,0.26,0.75,-0.14
-4.12,0.98,-4.39,0.27,0.77,-0.16
-4.18,1.19,-4.64,0.26,0.79,-0.16
-4.37,1.36,-4.77,0.26,0.8,-0.15
-4.35,1.28,-4.88,0.26,0.8,-0.14
-4.04,0.82,-4.85,0.26,0.79,-0.14
-4.16,0.98,-5.34,0.27,0.78,-0.14
-4.08,0.75,-5.08,0.26,0.77,-0.14
-4.08,0.75,-5.13,0.27,0.76,-0.15
-3.98,0.92,-5.27,0.28,0.75,-0.15
-4.02,0.77,-5.0,0.27,0.77,-0.14
-3.89,0.63,-5.27,0.27,0.78,-0.15
-3.62,0.63,-5.15,0.26,0.76,-0.15
-3.35,0.63,-5.31,0.24,0.74,-0.15
-3.31,0.5,-5.44,0.22,0.74,-0.16
-3.08,0.4,-5.57,0.21,0.75,-0.17
-3.12,0.31,-5.4,0.2,0.78,-0.19
-2.89,-0.13,-5.29,0.2,0.79,-0.21
-2.72,-0.44,-5.04,0.22,0.78,-0.23
-2.68,-0.5,-5.08,0.24,0.75,-0.25
-2.7,-0.5,-5.0,0.26,0.69,-0.26
-2.76,-0.63,-4.85,0.27,0.63,-0.26
-2.55,-0.36,-4.77,0.27,0.56,-0.24
-2.57,-0.23,-4.52,0.24,0.52,-0.23
-2.74,-0.06,-4.29,0.2,0.5,-0.21
-2.85,0.1,-4.21,0.17,0.5,-0.19
-2.62,0.25,-4.25,0.16,0.49,-0.16
-2.64,0.34,-4.21,0.14,0.5,-0.13
-2.66,0.34,-4.23,0.13,0.52,-0.12
-2.68,0.25,-4.33,0.12,0.52,-0.11
-2.66,0.36,-4.44,0.11,0.53,-0.1
-2.68,0.25,-4.62,0.09,0.53,-0.09
-2.49,0.25,-4.67,0.09,0.52,-0.09
-2.59,0.31,-4.73,0.08,0.51,-0.09
-2.39,0.25,-4.73,0.07,0.51,-0.09
-2.34,0.23,-4.64,0.06,0.5,-0.09
-2.39,0.17,-4.85,0.05,0.49,-0.08
-2.3,0.23,-4.85,0.04,0.48,-0.07
-2.2,0.11,-4.88,0.02,0.47,-0.06
-2.26,0.08,-5.11,0.0,0.46,-0.06
-2.05,-0.19,-5.09,-0.02,0.46,-0.06
-2.47,-0.11,-5.11,-0.03,0.46,-0.06
-2.05,-0.1,-5.23,-0.04,0.45,-0.05
-2.11,-0.19,-5.34,-0.05,0.43,-0.04
-2.18,-0.04,-5.44,-0.06,0.41,-0.03
-2.32,-0.08,-5.48,-0.06,0.39,-0.02
-2.28,0.02,-5.46,-0.06,0.38,-0.02
-2.32,0.02,-5.42,-0.06,0.36,-0.02
-2.43,0.08,-5.44,-0.05,0.35,-0.02
-2.38,0.06,-5.4,-0.05,0.33,-0.01
-2.57,0.19,-5.32,-0.04,0.32,-0.01
-2.13,0.21,-5.42,-0.04,0.31,-0.01
-2.16,0.19,-5.34,-0.03,0.28,-0.01
-2.16,0.08,-5.46,-0.03,0.24,-0.01
-2.16,0.13,-5.48,-0.03,0.21,-0.01
-2.07,0.23,-5.46,-0.04,0.18,-0.01
-2.16,0.1,-5.48,-0.05,0.15,-0.01
-2.22,0.08,-5.4,-0.05,0.13,-0.01
-2.13,0.11,-5.36,-0.06,0.1,-0.0
-2.13,0.25,-5.25,-0.07,0.07,-0.0
-2.16,0.34,-5.21,-0.07,0.05,0.0
-2.13,0.34,-5.19,-0.07,0.03,0.0
-2.24,0.48,-5.17,-0.08,0.01,0.0
-2.16,0.42,-5.02,-0.08,-0.0,0.0
-2.11,0.36,-4.92,-0.08,-0.02,0.0
-2.15,0.31,-4.96,-0.09,-0.03,0.0
-2.03,0.23,-4.96,-0.09,-0.04,0.0
-1.95,0.02,-4.92,-0.09,-0.04,0.0
-1.76,-0.27,-4.81,-0.08,-0.04,0.0
-1.67,-0.23,-4.79,-0.08,-0.03,0.0
-1.7,-0.11,-4.71,-0.07,-0.03,0.01
-1.76,0.17,-4.79,-0.06,-0.02,0.01
-1.93,0.25,-4.77,-0.06,-0.01,0.01
-1.99,0.42,-4.83,-0.05,-0.01,0.01
-1.99,0.44,-4.81,-0.05,-0.01,0.01
-2.01,0.31,-4.79,-0.04,-0.02,0.01
-2.11,0.25,-4.73,-0.04,-0.02,0.01
-2.05,0.23,-4.67,-0.03,-0.02,0.01
-2.11,0.23,-4.73,-0.03,-0.02,0.01
-2.01,0.23,-4.75,-0.03,-0.02,0.01
-1.97,0.25,-4.75,-0.03,-0.02,0.01
-2.03,0.23,-4.83,-0.03,-0.03,0.01
-1.99,0.25,-4.88,-0.02,-0.03,0.01
-2.07,0.25,-4.81,-0.02,-0.03,0.01
-2.18,0.25,-4.88,-0.02,-0.03,0.01
-2.15,0.29,-4.92,-0.02,-0.03,0.01
-2.24,0.23,-4.9,-0.01,-0.03,0.01
-2.22,0.27,-4.88,-0.01,-0.03,0.0
-2.18,0.29,-5.02,-0.01,-0.04,0.0
-2.26,0.25,-5.09,-0.01,-0.04,0.0
-2.26,0.27,-5.08,-0.01,-0.04,0.0
-2.34,0.29,-5.13,-0.0,-0.05,0.0
