accX,accY,accZ,gyroX,gyroY,gyroZ
-0.44,1.11,-1.95,0.62,-0.38,-0.31
-0.17,1.02,-1.88,0.49,-0.36,-0.34
-0.08,0.56,-1.63,0.33,-0.33,-0.36
0.13,-0.02,-1.15,0.2,-0.3,-0.39
0.38,-0.46,-0.77,0.11,-0.28,-0.4
0.8,-1.13,-0.38,0.08,-0.27,-0.41
1.11,-1.59,0.08,0.08,-0.25,-0.41
1.17,-2.05,0.33,0.12,-0.24,-0.4
1.0,-2.36,0.33,0.18,-0.24,-0.39
0.69,-2.38,0.36,0.24,-0.26,-0.36
0.13,-2.36,0.29,0.31,-0.3,-0.33
-0.42,-2.16,0.06,0.36,-0.34,-0.29
-0.86,-2.11,-0.19,0.4,-0.37,-0.25
-0.94,-1.92,-0.42,0.41,-0.39,-0.19
-0.98,-1.61,-0.61,0.42,-0.4,-0.14
-0.67,-1.26,-0.92,0.45,-0.4,-0.08
-0.17,-0.79,-1.24,0.5,-0.37,-0.03
0.17,-0.19,-1.61,0.55,-0.33,0.01
0.48,0.31,-1.69,0.57,-0.28,0.04
0.67,0.88,-1.82,0.55,-0.21,0.05
0.4,1.49,-1.93,0.48,-0.16,0.05
0.31,1.63,-2.3,0.36,-0.14,0.05
0.02,1.67,-2.91,0.22,-0.15,0.04
0.0,1.36,-3.52,0.03,-0.17,0.03
0.0,0.86,-4.41,-0.15,-0.21,0.01
0.02,-0.02,-4.85,-0.35,-0.27,0.01
-0.02,-1.34,-4.85,-0.57,-0.29,0.05
-0.23,-3.08,-3.77,-0.79,-0.21,0.14
-0.8,-4.41,-2.26,-0.97,-0.05,0.28
-2.07,-6.26,-0.19,-1.04,0.13,0.46
-3.68,-7.95,1.8,-1.0,0.23,0.64
-5.19,-9.16,3.66,-0.91,0.17,0.78
-5.75,-9.65,5.0,-0.81,-0.06,0.85
-5.57,-9.71,6.3,-0.66,-0.39,0.84
-4.87,-9.04,6.03,-0.43,-0.76,0.74
-3.51,-8.49,4.16,-0.18,-1.1,0.58
-1.63,-8.06,1.74,-0.04,-1.33,0.4
-0.56,-7.78,0.11,-0.06,-1.36,0.2
1.0,-7.74,-1.78,-0.22,-1.18,0.03
1.38,-8.18,-2.38,-0.46,-0.86,-0.12
1.13,-8.71,-1.92,-0.7,-0.52,-0.26
0.69,-9.21,-0.42,-0.87,-0.3,-0.34
0.46,-9.58,0.75,-0.89,-0.27,-0.39
0.65,-10.19,1.88,-0.72,-0.35,-0.41
1.15,-10.71,2.8,-0.41,-0.41,-0.42
1.13,-10.55,3.26,-0.04,-0.4,-0.44
1.26,-10.38,3.52,0.27,-0.35,-0.39
1.36,-9.94,3.01,0.49,-0.32,-0.38
0.04,-9.14,2.68,0.57,-0.39,-0.44
0.19,-8.68,2.51,0.52,-0.5,-0.51
-0.34,-8.27,2.66,0.36,-0.64,-0.61
0.65,-7.8,3.18,0.17,-0.66,-0.72
1.13,-6.97,3.66,-0.03,-0.64,-0.84
0.71,-6.42,4.23,-0.22,-0.57,-0.95
0.25,-6.28,4.16,-0.42,-0.53,-1.0
-0.56,-6.95,2.38,-0.58,-0.57,-1.0
-1.09,-7.49,1.24,-0.76,-0.65,-1.01
-1.76,-8.6,0.0,-0.94,-0.71,-1.02
-2.64,-9.21,-0.21,-1.11,-0.72,-1.04
-2.85,-9.46,-0.02,-1.19,-0.69,-1.09
-3.39,-9.71,-0.34,-1.14,-0.74,-1.12
-2.68,-10.07,0.17,-0.99,-0.85,-1.01
-1.53,-10.76,0.17,-0.74,-0.98,-0.83
-0.06,-11.2,0.36,-0.47,-1.02,-0.69
1.03,-11.42,0.84,-0.26,-0.98,-0.62
1.49,-10.61,1.47,-0.08,-0.91,-0.58
2.34,-9.46,1.76,0.13,-0.84,-0.55
2.89,-8.2,1.7,0.35,-0.81,-0.54
3.12,-7.07,1.3,0.52,-0.8,-0.52
3.37,-6.19,0.79,0.61,-0.78,-0.45
3.49,-5.65,0.59,0.61,-0.71,-0.33
3.49,-5.38,0.34,0.59,-0.59,-0.19
3.39,-5.0,0.02,0.61,-0.44,-0.1
2.87,-4.6,-0.63,0.67,-0.29,-0.1
2.03,-3.75,-0.9,0.78,-0.19,-0.16
1.23,-3.01,-0.92,0.9,-0.14,-0.21
0.67,-1.9,-1.34,1.05,-0.11,-0.22
0.52,-0.75,-1.74,1.19,-0.11,-0.2
0.36,-0.52,-2.95,1.21,-0.11,-0.13
-0.02,0.42,-3.39,0.98,-0.11,-0.06
-0.88,1.17,-3.47,0.67,-0.09,-0.04
-1.84,1.9,-3.51,0.49,-0.05,-0.02
-2.22,1.97,-3.95,0.43,-0.02,0.02
-1.88,2.09,-3.87,0.39,-0.03,0.05
-1.55,1.88,-3.93,0.35,-0.1,0.03
-1.3,1.78,-3.68,0.25,-0.17,0.0
-0.69,1.61,-3.08,0.14,-0.19,0.03
0.1,1.0,-2.62,-0.01,-0.14,0.13
0.73,0.04,-1.95,-0.19,-0.07,0.21
0.96,-0.46,-1.28,-0.36,-0.01,0.22
1.21,-0.88,-0.67,-0.44,-0.0,0.18
1.57,-0.98,-0.29,-0.4,-0.03,0.13
1.99,-0.79,-0.54,-0.27,-0.05,0.09
2.28,-0.31,-0.77,-0.13,-0.03,0.06
2.41,0.08,-0.75,-0.03,0.01,0.02
2.3,0.44,-0.75,0.01,0.06,-0.03
2.05,0.69,-0.5,-0.02,0.12,-0.07
