accX,accY,accZ,gyroX,gyroY,gyroZ
0.31,-4.23,-0.44,0.04,0.21,0.07
0.21,-4.18,-0.57,0.02,0.23,0.06
0.13,-4.21,-0.29,0.0,0.24,0.05
0.08,-4.16,-0.21,-0.02,0.26,0.04
0.1,-4.16,-0.19,-0.03,0.28,0.04
-0.17,-4.23,-0.02,-0.04,0.3,0.04
-0.21,-4.16,-0.13,-0.05,0.31,0.05
-0.33,-4.19,-0.02,-0.05,0.32,0.05
-0.38,-4.12,-0.02,-0.06,0.32,0.06
-0.36,-4.18,0.08,-0.06,0.31,0.07
-0.5,-4.16,0.08,-0.07,0.3,0.08
-0.5,-4.1,0.25,-0.07,0.28,0.09
-0.56,-4.27,0.34,-0.08,0.27,0.1
-0.52,-4.25,0.36,-0.08,0.25,0.11
-0.52,-4.25,0.36,-0.08,0.23,0.12
-0.54,-4.25,0.33,-0.07,0.21,0.13
-0.56,-4.21,0.23,-0.07,0.2,0.14
-0.56,-4.21,0.19,-0.06,0.19,0.15
-0.69,-4.12,0.11,-0.06,0.18,0.15
-0.73,-3.93,0.02,-0.07,0.17,0.16
-0.69,-3.91,-0.1,-0.08,0.16,0.16
-0.67,-3.75,-0.19,-0.1,0.15,0.17
-0.77,-3.72,-0.13,-0.11,0.14,0.16
-0.86,-3.64,-0.17,-0.12,0.13,0.16
-0.79,-3.66,-0.15,-0.12,0.12,0.16
-0.8,-3.66,-0.08,-0.12,0.11,0.17
-0.9,-3.7,0.0,-0.12,0.1,0.17
-0.96,-3.68,-0.02,-0.11,0.08,0.17
-0.9,-3.73,0.02,-0.11,0.08,0.17
-0.94,-3.85,-0.02,-0.12,0.07,0.17
-0.92,-3.89,-0.02,-0.13,0.08,0.17
-0.92,-3.93,-0.08,-0.14,0.08,0.17
-0.88,-3.98,-0.02,-0.15,0.09,0.17
-0.69,-4.18,0.02,-0.17,0.09,0.16
-0.69,-4.12,0.06,-0.18,0.09,0.16
-0.61,-4.23,0.02,-0.19,0.09,0.15
-0.56,-4.21,0.0,-0.19,0.09,0.14
-0.4,-4.19,-0.11,-0.2,0.09,0.13
-0.31,-4.19,-0.13,-0.2,0.1,0.12
-0.23,-4.25,0.0,-0.21,0.11,0.11
-0.19,-4.42,0.04,-0.22,0.11,0.1
-0.27,-4.41,0.27,-0.23,0.11,0.09
-0.25,-4.56,0.44,-0.23,0.11,0.08
-0.27,-4.58,0.38,-0.22,0.1,0.07
-0.38,-4.65,0.44,-0.2,0.09,0.07
-0.36,-4.58,0.29,-0.19,0.09,0.06
-0.36,-4.52,0.23,-0.18,0.08,0.05
-0.29,-4.5,0.11,-0.18,0.08,0.04
-0.31,-4.46,0.04,-0.17,0.07,0.03
-0.36,-4.39,0.1,-0.17,0.07,0.02
-0.36,-4.48,0.19,-0.16,0.07,0.01
-0.44,-4.46,0.29,-0.15,0.06,0.0
-0.56,-4.52,0.4,-0.14,0.06,-0.01
-0.71,-4.62,0.36,-0.13,0.05,-0.02
-0.79,-4.85,0.27,-0.13,0.05,-0.02
-0.9,-4.98,0.19,-0.13,0.05,-0.03
-0.96,-4.94,0.21,-0.13,0.05,-0.03
-1.03,-5.13,0.19,-0.13,0.05,-0.04
-0.92,-5.27,0.21,-0.12,0.05,-0.04
-0.92,-5.32,0.23,-0.11,0.05,-0.04
-0.92,-5.31,0.31,-0.1,0.05,-0.04
-0.84,-5.31,0.27,-0.08,0.05,-0.04
-0.65,-5.31,0.4,-0.06,0.05,-0.04
-0.56,-5.19,0.34,-0.04,0.05,-0.04
-0.33,-5.13,0.4,-0.02,0.06,-0.04
-0.15,-5.04,0.48,0.0,0.07,-0.03
-0.04,-5.06,0.33,0.02,0.08,-0.03
0.06,-5.0,0.36,0.04,0.09,-0.04
0.13,-5.0,0.15,0.04,0.1,-0.04
0.08,-4.85,-0.02,0.04,0.11,-0.05
0.15,-4.85,-0.29,0.02,0.11,-0.06
0.15,-4.77,-0.4,-0.01,0.12,-0.07
0.04,-4.67,-0.54,-0.04,0.12,-0.07
-0.13,-4.64,-0.73,-0.08,0.13,-0.08
