accX,accY,accZ,gyroX,gyroY,gyroZ
-0.31,-4.9,-1.86,0.0,-0.0,0.08
-0.31,-4.87,-1.8,0.0,-0.0,0.08
-0.33,-4.88,-1.78,0.0,-0.0,0.08
-0.31,-4.9,-1.86,0.0,-0.0,0.08
-0.31,-4.88,-1.86,0.0,-0.0,0.08
-0.31,-4.87,-1.8,0.0,-0.0,0.08
-0.31,-4.92,-1.8,0.0,-0.0,0.08
-0.38,-4.9,-1.67,0.01,-0.0,0.08
-0.31,-4.9,-1.76,0.0,0.0,0.08
-0.31,-4.88,-1.82,0.0,0.0,0.08
-0.31,-4.85,-1.88,0.01,0.0,0.08
-0.34,-4.87,-1.78,0.01,0.0,0.08
-0.31,-4.9,-1.82,0.01,0.0,0.08
-0.31,-4.88,-1.76,0.01,0.0,0.08
-0.36,-4.87,-1.8,0.01,0.0,0.08
-0.31,-4.83,-1.72,0.01,0.0,0.09
-0.31,-4.92,-1.67,0.01,0.0,0.09
-0.31,-4.87,-1.9,0.01,0.0,0.09
-0.31,-4.92,-1.76,0.02,0.0,0.09
-0.31,-4.92,-1.74,0.02,0.01,0.09
-0.33,-4.88,-1.8,0.02,0.01,0.09
-0.36,-4.92,-1.72,0.02,0.01,0.09
-0.36,-4.88,-1.7,0.03,0.01,0.09
-0.4,-4.87,-1.74,0.03,0.01,0.09
-0.38,-4.88,-1.84,0.03,0.01,0.09
-0.48,-4.85,-1.74,0.03,0.01,0.1
-0.46,-4.88,-1.65,0.03,0.01,0.1
-0.4,-4.87,-1.72,0.03,0.01,0.1
-0.38,-4.9,-1.76,0.03,0.01,0.1
-0.38,-4.88,-1.72,0.03,0.01,0.1
-0.48,-4.9,-1.7,0.03,0.01,0.1
-0.38,-4.87,-1.7,0.03,0.01,0.1
-0.44,-4.88,-1.7,0.03,0.01,0.1
-0.38,-4.88,-1.69,0.03,0.0,0.11
-0.42,-4.87,-1.69,0.02,0.0,0.11
-0.4,-4.88,-1.63,0.02,0.01,0.11
-0.38,-4.87,-1.65,0.02,0.01,0.11
-0.38,-4.87,-1.65,0.02,0.01,0.11
-0.42,-4.81,-1.63,0.02,0.01,0.12
-0.34,-4.67,-1.67,0.02,0.01,0.12
-0.4,-4.87,-1.72,0.02,0.01,0.12
-0.42,-4.87,-1.69,0.02,0.01,0.13
-0.38,-4.88,-1.69,0.02,0.01,0.13
-0.44,-4.88,-1.74,0.02,0.0,0.13
-0.38,-4.9,-1.76,0.02,0.0,0.13
-0.42,-4.88,-1.69,0.02,0.0,0.13
-0.44,-4.85,-1.72,0.02,-0.0,0.13
-0.44,-4.87,-1.72,0.02,-0.0,0.13
-0.33,-4.9,-1.69,0.02,-0.0,0.13
-0.4,-4.87,-1.65,0.03,-0.0,0.14
-0.48,-4.92,-1.63,0.03,-0.0,0.14
-0.5,-4.88,-1.67,0.03,-0.01,0.14
-0.5,-4.9,-1.72,0.03,-0.01,0.14
-0.46,-4.92,-1.74,0.03,-0.01,0.14
-0.48,-4.9,-1.67,0.03,-0.01,0.14
-0.56,-4.88,-1.69,0.04,-0.01,0.14
-0.48,-4.9,-1.7,0.04,-0.01,0.14
-0.5,-4.9,-1.67,0.04,-0.01,0.14
-0.57,-4.85,-1.65,0.04,-0.01,0.14
-0.56,-4.87,-1.61,0.04,-0.01,0.14
-0.52,-4.88,-1.65,0.04,-0.01,0.14
-0.48,-4.9,-1.47,0.04,-0.01,0.14
-0.52,-4.83,-1.61,0.04,-0.01,0.14
-0.57,-4.88,-1.69,0.04,-0.01,0.14
-0.54,-4.88,-1.61,0.05,-0.01,0.14
-0.56,-4.83,-1.65,0.04,-0.01,0.15
-0.57,-4.85,-1.57,0.04,-0.01,0.15
-0.61,-4.87,-1.65,0.04,-0.0,0.15
-0.59,-4.85,-1.65,0.04,-0.0,0.15
-0.56,-4.85,-1.55,0.04,0.0,0.15
-0.59,-4.83,-1.53,0.04,0.0,0.15
-0.65,-4.79,-1.53,0.04,0.0,0.15
-0.63,-4.75,-1.47,0.04,0.0,0.16
-0.63,-4.85,-1.59,0.04,0.0,0.16
-0.57,-4.83,-1.57,0.04,0.0,0.16
-0.65,-4.81,-1.59,0.03,0.0,0.16
-0.67,-4.79,-1.63,0.03,-0.0,0.16
-0.69,-4.83,-1.57,0.03,-0.0,0.16
-0.63,-4.81,-1.61,0.03,-0.0,0.16
-0.73,-4.79,-1.55,0.03,-0.0,0.17
-0.67,-4.87,-1.55,0.03,-0.0,0.17
-0.71,-4.87,-1.57,0.02,0.0,0.17
-0.77,-4.85,-1.55,0.02,0.0,0.17
-0.79,-4.87,-1.55,0.03,0.0,0.17
-0.75,-4.87,-1.59,0.03,0.0,0.17
-0.79,-4.88,-1.65,0.03,0.0,0.18
-0.73,-4.83,-1.59,0.03,0.0,0.18
-0.77,-4.83,-1.61,0.03,-0.0,0.18
-0.73,-4.9,-1.53,0.03,-0.0,0.18
-0.71,-4.87,-1.65,0.04,-0.0,0.18
-0.77,-4.88,-1.49,0.04,-0.0,0.19
-0.77,-4.81,-1.57,0.04,-0.0,0.19
-0.8,-4.87,-1.53,0.04,0.0,0.19
-0.71,-4.87,-1.57,0.04,0.0,0.2
-0.84,-4.85,-1.55,0.04,0.0,0.2
-0.75,-4.88,-1.51,0.05,0.0,0.2
-0.79,-4.85,-1.53,0.05,0.01,0.21
-0.8,-4.87,-1.47,0.05,0.01,0.21
-0.8,-4.85,-1.55,0.05,0.01,0.21
-0.84,-4.81,-1.55,0.05,0.01,0.22
-0.9,-4.79,-1.53,0.06,0.01,0.22
-0.84,-4.87,-1.53,0.06,0.02,0.22
-0.82,-4.77,-1.42,0.06,0.02,0.23
-0.92,-4.77,-1.49,0.06,0.02,0.23
-0.82,-4.75,-1.4,0.07,0.02,0.23
-0.92,-4.83,-1.47,0.07,0.02,0.24
-0.96,-4.75,-1.51,0.07,0.02,0.24
-0.98,-4.79,-1.51,0.07,0.02,0.25
-0.94,-4.83,-1.51,0.07,0.03,0.25
-0.98,-4.79,-1.46,0.07,0.03,0.25
-0.98,-4.73,-1.49,0.07,0.03,0.26
-1.02,-4.79,-1.55,0.07,0.03,0.26
-1.09,-4.77,-1.46,0.07,0.03,0.27
-1.02,-4.77,-1.47,0.07,0.03,0.27
-1.09,-4.75,-1.49,0.07,0.03,0.27
-1.15,-4.71,-1.49,0.06,0.03,0.28
-1.05,-4.77,-1.46,0.06,0.04,0.28
-1.15,-4.75,-1.38,0.06,0.04,0.29
-1.15,-4.73,-1.42,0.06,0.04,0.29
-1.11,-4.75,-1.44,0.06,0.04,0.3
-1.13,-4.75,-1.4,0.06,0.04,0.3
-1.19,-4.73,-1.42,0.06,0.04,0.3
-1.11,-4.75,-1.32,0.05,0.04,0.3
-1.15,-4.77,-1.28,0.05,0.04,0.3
-1.13,-4.75,-1.3,0.05,0.04,0.3
-1.17,-4.77,-1.28,0.05,0.04,0.3
-1.19,-4.69,-1.24,0.05,0.04,0.31
-1.26,-4.75,-1.24,0.05,0.04,0.31
-1.3,-4.69,-1.26,0.05,0.04,0.31
-1.34,-4.67,-1.26,0.04,0.04,0.31
-1.3,-4.71,-1.3,0.04,0.04,0.31
-1.44,-4.65,-1.3,0.04,0.04,0.31
-1.32,-4.73,-1.3,0.03,0.05,0.32
-1.44,-4.62,-1.28,0.03,0.05,0.32
-1.47,-4.62,-1.28,0.03,0.05,0.32
-1.49,-4.62,-1.26,0.02,0.05,0.32
-1.49,-4.6,-1.34,0.02,0.05,0.32
-1.57,-4.75,-1.3,0.02,0.05,0.32
-1.47,-4.64,-1.24,0.02,0.05,0.33
-1.55,-4.65,-1.28,0.01,0.06,0.33
-1.55,-4.64,-1.3,0.01,0.06,0.33
-1.63,-4.58,-1.34,0.01,0.06,0.33
-1.59,-4.6,-1.28,0.01,0.07,0.33
-1.57,-4.62,-1.32,0.01,0.07,0.34
-1.63,-4.58,-1.32,0.01,0.08,0.34
-1.61,-4.5,-1.3,0.01,0.08,0.34
-1.61,-4.56,-1.38,0.01,0.09,0.34
-1.61,-4.58,-1.32,0.01,0.1,0.35
-1.63,-4.65,-1.36,0.01,0.1,0.35
-1.65,-4.48,-1.38,0.01,0.11,0.35
-1.65,-4.5,-1.3,0.01,0.11,0.35
-1.61,-4.46,-1.32,0.01,0.12,0.36
-1.65,-4.46,-1.36,0.01,0.12,0.36
-1.7,-4.42,-1.38,0.01,0.13,0.36
-1.7,-4.42,-1.34,0.01,0.13,0.37
-1.74,-4.42,-1.3,0.01,0.14,0.37
-1.7,-4.44,-1.34,0.01,0.14,0.37
-1.7,-4.44,-1.38,0.01,0.15,0.37
-1.74,-4.39,-1.32,0.01,0.15,0.38
-1.76,-4.35,-1.24,0.01,0.16,0.38
-1.76,-4.37,-1.34,0.0,0.16,0.38
-1.8,-4.39,-1.38,0.0,0.17,0.39
-1.82,-4.41,-1.36,0.0,0.17,0.39
-1.82,-4.42,-1.42,0.0,0.18,0.39
-1.8,-4.37,-1.36,0.0,0.19,0.4
-1.74,-4.35,-1.34,0.0,0.19,0.4
-1.72,-4.33,-1.34,-0.0,0.2,0.4
-1.67,-4.39,-1.34,-0.0,0.21,0.41
-1.59,-4.35,-1.36,-0.0,0.22,0.41
-1.53,-4.41,-1.36,-0.0,0.23,0.41
-1.59,-4.48,-1.47,-0.01,0.24,0.4
-1.51,-4.37,-1.34,-0.01,0.26,0.4
-1.53,-4.35,-1.46,-0.01,0.27,0.4
-1.49,-4.29,-1.46,-0.01,0.29,0.4
-1.51,-4.23,-1.61,-0.02,0.3,0.39
-1.55,-4.21,-1.63,-0.02,0.32,0.39
-1.61,-4.21,-1.69,-0.03,0.32,0.39
-1.65,-4.25,-1.72,-0.04,0.33,0.39
-1.82,-4.21,-1.69,-0.05,0.33,0.4
-1.84,-4.39,-1.65,-0.05,0.33,0.4
-1.97,-4.27,-1.63,-0.06,0.33,0.41
-1.97,-4.39,-1.59,-0.05,0.32,0.42
-1.97,-4.29,-1.49,-0.05,0.32,0.43
-1.97,-4.25,-1.53,-0.04,0.31,0.44
-2.03,-4.18,-1.51,-0.03,0.3,0.45
-1.97,-4.12,-1.57,-0.02,0.3,0.46
-1.99,-4.02,-1.51,-0.01,0.3,0.47
-2.03,-3.98,-1.55,0.01,0.29,0.49
-2.03,-3.93,-1.49,0.02,0.29,0.5
-2.07,-3.96,-1.38,0.02,0.3,0.51
-2.09,-3.93,-1.46,0.03,0.3,0.52
-1.8,-4.06,-1.44,0.03,0.31,0.52
-2.05,-3.95,-1.34,0.03,0.31,0.53
-1.97,-3.87,-1.36,0.04,0.32,0.53
-2.07,-3.89,-1.32,0.04,0.34,0.54
-2.01,-3.93,-1.26,0.04,0.35,0.54
-2.01,-3.95,-1.28,0.03,0.36,0.54
-1.99,-3.91,-1.36,0.03,0.37,0.55
-1.99,-3.87,-1.38,0.03,0.38,0.55
-1.95,-3.89,-1.34,0.03,0.4,0.56
-1.95,-3.79,-1.4,0.03,0.41,0.56
-1.88,-3.89,-1.32,0.03,0.42,0.57
-2.01,-3.73,-1.32,0.03,0.43,0.58
-1.88,-3.77,-1.34,0.03,0.44,0.59
-1.82,-3.72,-1.4,0.04,0.45,0.6
-1.8,-3.68,-1.38,0.05,0.47,0.61
-1.82,-3.62,-1.32,0.05,0.48,0.62
-1.82,-3.58,-1.34,0.06,0.49,0.64
-1.82,-3.62,-1.26,0.07,0.51,0.65
-1.78,-3.62,-1.26,0.07,0.52,0.66
-1.74,-3.56,-1.24,0.08,0.54,0.66
-1.78,-3.58,-1.23,0.08,0.55,0.67
-1.78,-3.56,-1.38,0.08,0.57,0.68
-1.84,-3.33,-1.26,0.08,0.58,0.68
-1.86,-3.43,-1.19,0.09,0.59,0.69
-1.86,-3.33,-1.11,0.09,0.61,0.69
-1.84,-3.2,-1.13,0.1,0.62,0.69
-1.86,-3.06,-1.07,0.1,0.63,0.7
-1.88,-3.05,-1.02,0.1,0.64,0.7
-1.95,-2.99,-1.02,0.1,0.65,0.7
-2.03,-2.85,-1.02,0.11,0.65,0.7
-2.03,-2.7,-0.98,0.11,0.67,0.71
-2.11,-2.57,-0.88,0.1,0.68,0.72
-2.01,-2.55,-0.82,0.1,0.7,0.73
-1.99,-2.49,-0.67,0.09,0.72,0.73
-1.99,-2.41,-0.69,0.09,0.73,0.74
-1.86,-2.36,-0.79,0.08,0.75,0.74
-1.8,-2.24,-0.79,0.08,0.77,0.74
-1.67,-1.97,-0.79,0.08,0.78,0.74
-1.49,-1.78,-0.86,0.07,0.8,0.73
