accX,accY,accZ,gyroX,gyroY,gyroZ
0.88,-3.81,0.27,-0.05,-0.26,0.08
0.9,-3.98,0.34,-0.04,-0.24,0.08
1.0,-4.04,0.56,-0.03,-0.22,0.09
1.03,-4.08,0.75,-0.02,-0.21,0.09
1.03,-4.02,0.86,-0.02,-0.2,0.1
1.02,-4.04,1.03,-0.03,-0.18,0.1
0.96,-4.0,1.09,-0.06,-0.17,0.11
1.11,-4.19,0.98,-0.09,-0.15,0.12
1.28,-4.29,0.86,-0.14,-0.12,0.12
1.05,-4.39,0.65,-0.18,-0.1,0.12
1.0,-4.6,0.56,-0.21,-0.1,0.13
0.86,-4.81,0.46,-0.25,-0.11,0.13
0.86,-5.17,0.57,-0.28,-0.13,0.14
1.11,-5.63,0.82,-0.29,-0.14,0.14
1.09,-5.96,1.26,-0.27,-0.12,0.13
1.19,-6.26,1.61,-0.22,-0.1,0.12
1.34,-6.38,1.7,-0.17,-0.07,0.1
1.7,-6.44,1.78,-0.12,-0.04,0.07
1.9,-6.17,1.7,-0.09,-0.0,0.03
2.16,-6.03,1.49,-0.07,0.04,-0.01
2.26,-5.88,1.46,-0.06,0.08,-0.04
2.32,-5.46,1.3,-0.06,0.12,-0.08
2.18,-5.08,1.13,-0.08,0.15,-0.1
1.97,-4.71,1.03,-0.11,0.18,-0.11
1.76,-4.44,0.92,-0.15,0.21,-0.11
1.51,-4.27,0.77,-0.19,0.22,-0.1
1.32,-4.41,0.98,-0.23,0.23,-0.08
1.09,-4.56,1.13,-0.26,0.23,-0.07
0.8,-4.64,1.21,-0.27,0.24,-0.06
0.34,-4.65,1.03,-0.27,0.24,-0.06
-0.25,-4.6,0.48,-0.27,0.24,-0.06
-0.52,-4.5,-0.34,-0.27,0.25,-0.06
-0.73,-4.48,-1.3,-0.28,0.26,-0.05
-0.86,-4.39,-2.47,-0.3,0.27,-0.05
-0.84,-4.37,-3.54,-0.33,0.27,-0.04
-0.67,-4.31,-4.75,-0.37,0.27,-0.03
-0.13,-4.31,-5.71,-0.43,0.29,-0.02
0.25,-4.31,-6.24,-0.5,0.33,-0.01
0.59,-4.39,-6.49,-0.54,0.36,-0.0
0.84,-4.35,-6.68,-0.56,0.39,-0.01
0.84,-4.14,-6.42,-0.54,0.4,-0.03
0.44,-3.96,-5.61,-0.53,0.4,-0.06
-0.02,-4.31,-4.6,-0.52,0.4,-0.1
-0.36,-4.73,-3.47,-0.51,0.4,-0.12
-0.79,-5.19,-2.36,-0.48,0.44,-0.13
-1.11,-5.61,-1.74,-0.39,0.49,-0.15
-1.46,-5.67,-1.55,-0.25,0.55,-0.18
-1.82,-5.55,-1.47,-0.11,0.62,-0.19
-2.39,-5.52,-1.55,-0.01,0.67,-0.2
-2.91,-5.4,-1.92,0.04,0.69,-0.2
-3.52,-5.42,-2.47,0.0,0.64,-0.17
-3.98,-5.54,-3.05,-0.09,0.55,-0.13
-4.21,-5.75,-3.52,-0.24,0.42,-0.08
-4.19,-5.92,-3.77,-0.41,0.27,-0.03
-3.81,-6.21,-4.06,-0.55,0.13,0.01
-3.35,-6.15,-4.31,-0.65,0.02,0.03
-2.85,-6.17,-4.58,-0.72,-0.06,0.06
-2.41,-6.09,-4.44,-0.75,-0.12,0.08
-1.86,-6.11,-4.5,-0.74,-0.16,0.12
-1.44,-6.13,-4.35,-0.71,-0.18,0.15
-1.23,-6.19,-4.39,-0.67,-0.18,0.18
-1.11,-6.36,-4.1,-0.63,-0.16,0.22
-1.34,-6.65,-3.62,-0.6,-0.13,0.26
-1.59,-6.91,-2.66,-0.55,-0.08,0.29
-1.44,-7.07,-1.74,-0.48,-0.03,0.32
-0.77,-7.14,-1.09,-0.38,0.03,0.33
-0.21,-7.03,-1.07,-0.3,0.06,0.32
0.19,-6.72,-1.57,-0.25,0.06,0.29
0.59,-6.63,-2.34,-0.28,0.05,0.25
0.61,-6.84,-3.37,-0.39,0.04,0.22
0.31,-7.37,-4.16,-0.57,0.04,0.2
-0.04,-8.04,-4.54,-0.8,0.04,0.2
-0.42,-9.04,-4.52,-1.04,0.03,0.22
-0.88,-10.09,-4.02,-1.2,0.01,0.27
-1.0,-10.63,-3.54,-1.25,-0.03,0.32
-1.34,-11.17,-3.29,-1.23,-0.07,0.37
-1.65,-11.47,-2.89,-1.17,-0.11,0.42
-1.84,-11.49,-2.66,-1.07,-0.15,0.45
-2.07,-11.32,-2.41,-0.97,-0.17,0.48
-2.28,-11.01,-2.16,-0.87,-0.19,0.49
-2.26,-10.67,-2.34,-0.8,-0.2,0.48
-1.93,-10.19,-2.49,-0.74,-0.23,0.47
-2.13,-9.71,-2.53,-0.73,-0.27,0.44
-1.95,-9.58,-2.47,-0.75,-0.33,0.42
-1.76,-9.52,-2.36,-0.81,-0.39,0.41
-1.46,-9.62,-2.13,-0.87,-0.44,0.41
-1.28,-9.77,-1.92,-0.93,-0.48,0.4
-1.03,-9.73,-1.99,-0.98,-0.52,0.4
-0.82,-9.81,-2.16,-1.0,-0.56,0.4
-0.77,-9.81,-2.3,-1.0,-0.6,0.39
-0.63,-9.69,-2.51,-0.97,-0.63,0.38
-0.73,-9.54,-2.53,-0.95,-0.65,0.37
-0.59,-9.35,-2.51,-0.91,-0.66,0.37
-0.44,-9.17,-2.36,-0.88,-0.66,0.37
-0.48,-9.14,-2.13,-0.85,-0.65,0.37
-0.63,-8.81,-2.05,-0.82,-0.63,0.36
-1.26,-8.37,-1.7,-0.77,-0.62,0.34
-1.47,-7.99,-1.46,-0.69,-0.65,0.33
-1.74,-7.28,-1.26,-0.59,-0.7,0.32
