accX,accY,accZ,gyroX,gyroY,gyroZ
0.23,-3.54,0.04,0.26,-0.13,-0.08
0.42,-3.43,-0.23,0.27,-0.14,-0.08
0.48,-3.29,-0.42,0.25,-0.17,-0.1
0.69,-3.37,-0.59,0.18,-0.2,-0.11
0.94,-3.66,-0.71,0.09,-0.21,-0.11
0.94,-3.85,-0.52,-0.0,-0.19,-0.12
0.88,-4.08,-0.29,-0.07,-0.17,-0.12
0.84,-4.21,-0.08,-0.12,-0.14,-0.12
0.8,-4.48,0.11,-0.15,-0.13,-0.12
0.9,-4.62,0.38,-0.15,-0.13,-0.12
0.75,-4.5,0.31,-0.13,-0.13,-0.13
0.65,-4.44,0.31,-0.1,-0.12,-0.14
0.61,-4.39,0.38,-0.06,-0.11,-0.13
0.57,-4.23,0.38,-0.02,-0.1,-0.13
0.44,-4.14,0.23,0.01,-0.09,-0.12
0.5,-3.95,0.48,0.02,-0.08,-0.12
0.56,-3.79,0.48,0.05,-0.06,-0.12
0.56,-3.54,0.63,0.08,-0.05,-0.12
0.1,-3.64,0.61,0.12,-0.05,-0.11
0.29,-3.7,0.4,0.14,-0.05,-0.08
0.34,-3.73,0.34,0.11,-0.06,-0.05
0.44,-3.81,0.44,0.07,-0.05,-0.04
0.42,-3.95,0.48,0.04,-0.03,-0.02
0.31,-4.04,0.69,0.03,-0.0,0.0
0.25,-4.19,0.94,0.04,0.02,0.02
0.25,-4.23,0.61,0.09,0.02,0.05
0.19,-4.35,0.63,0.13,0.03,0.06
0.29,-4.39,0.5,0.15,0.05,0.08
0.34,-4.39,0.44,0.16,0.06,0.09
0.44,-4.31,0.42,0.16,0.08,0.09
0.34,-4.18,0.46,0.15,0.09,0.1
0.42,-4.14,0.57,0.13,0.11,0.1
0.46,-4.08,0.69,0.12,0.13,0.11
0.25,-4.06,0.75,0.1,0.15,0.12
0.23,-4.16,0.88,0.1,0.17,0.13
0.21,-4.12,0.88,0.12,0.18,0.13
0.15,-4.14,0.94,0.13,0.19,0.13
0.04,-4.06,0.92,0.14,0.19,0.13
0.06,-4.02,0.98,0.15,0.17,0.14
0.15,-3.87,0.96,0.15,0.16,0.15
0.29,-3.73,0.96,0.14,0.15,0.16
0.29,-3.72,1.09,0.11,0.17,0.17
0.21,-3.6,1.05,0.07,0.18,0.18
0.19,-3.66,0.86,0.04,0.17,0.18
0.17,-3.68,0.67,0.01,0.15,0.19
0.1,-3.75,0.29,-0.01,0.14,0.2
0.02,-3.72,0.0,-0.02,0.14,0.21
0.02,-3.81,-0.29,-0.02,0.14,0.22
-0.19,-3.91,-0.44,-0.02,0.15,0.22
-0.33,-3.83,-0.65,-0.01,0.14,0.22
-0.46,-3.87,-0.59,0.0,0.13,0.23
-0.46,-3.98,-0.69,0.01,0.1,0.24
-0.33,-4.02,-0.59,0.01,0.08,0.25
-0.11,-4.08,-0.33,-0.02,0.05,0.26
0.02,-4.12,-0.29,-0.04,0.03,0.26
0.04,-4.18,-0.13,-0.06,0.03,0.26
0.02,-4.23,0.0,-0.08,0.03,0.25
-0.06,-4.27,0.19,-0.09,0.01,0.23
-0.04,-4.25,0.15,-0.08,-0.01,0.22
0.04,-4.23,0.19,-0.06,-0.04,0.21
