accX,accY,accZ,gyroX,gyroY,gyroZ
-0.23,-4.5,-0.15,-0.04,0.02,-0.03
-0.17,-4.67,-0.04,-0.03,0.03,-0.04
-0.21,-4.79,-0.08,-0.02,0.05,-0.04
-0.15,-4.87,-0.02,-0.01,0.07,-0.05
-0.13,-4.94,0.0,-0.0,0.08,-0.05
-0.13,-4.98,0.33,0.01,0.09,-0.06
0.15,-5.19,0.13,0.02,0.1,-0.06
-0.06,-5.0,0.13,0.04,0.1,-0.07
-0.15,-4.88,0.1,0.06,0.1,-0.07
-0.27,-4.79,0.19,0.07,0.09,-0.07
-0.23,-4.75,0.23,0.09,0.09,-0.08
-0.23,-4.64,0.33,0.1,0.09,-0.08
-0.21,-4.65,0.33,0.11,0.09,-0.08
-0.25,-4.6,0.4,0.12,0.1,-0.08
-0.25,-4.58,0.36,0.13,0.11,-0.08
-0.23,-4.5,0.61,0.14,0.12,-0.08
-0.31,-4.54,0.42,0.14,0.13,-0.08
-0.23,-4.5,0.42,0.14,0.14,-0.08
-0.25,-4.48,0.46,0.14,0.15,-0.08
-0.25,-4.56,0.46,0.13,0.16,-0.08
-0.15,-4.54,0.4,0.13,0.17,-0.09
-0.06,-4.62,0.38,0.12,0.18,-0.09
-0.25,-4.54,0.48,0.12,0.18,-0.1
-0.27,-4.6,0.34,0.11,0.17,-0.11
-0.38,-4.62,0.33,0.1,0.16,-0.11
-0.54,-4.54,0.33,0.1,0.15,-0.12
-0.63,-4.6,0.29,0.09,0.14,-0.12
-0.71,-4.62,0.27,0.09,0.12,-0.12
-0.75,-4.64,0.27,0.08,0.12,-0.12
-0.82,-4.73,0.33,0.07,0.12,-0.12
-0.79,-4.75,0.36,0.06,0.12,-0.12
-0.79,-4.9,0.33,0.05,0.13,-0.11
-0.79,-4.96,0.4,0.05,0.14,-0.11
-0.84,-5.19,0.38,0.04,0.14,-0.11
-0.82,-5.27,0.31,0.04,0.15,-0.1
-0.77,-5.48,0.25,0.03,0.16,-0.1
-0.79,-5.54,0.13,0.03,0.17,-0.09
-0.67,-5.73,0.02,0.02,0.19,-0.08
-0.61,-5.94,-0.17,0.01,0.21,-0.07
-0.5,-6.01,-0.36,-0.01,0.22,-0.06
-0.44,-6.15,-0.63,-0.02,0.22,-0.05
-0.38,-6.17,-0.96,-0.03,0.21,-0.04
-0.42,-6.17,-1.28,-0.04,0.19,-0.03
-0.4,-6.05,-1.57,-0.05,0.15,-0.02
-0.42,-5.98,-1.76,-0.05,0.1,-0.01
-0.46,-5.84,-1.95,-0.04,0.05,0.0
-0.4,-5.55,-2.15,-0.03,-0.01,0.01
-0.27,-5.34,-2.32,-0.02,-0.05,0.02
-0.13,-5.08,-2.36,-0.01,-0.09,0.02
