accX,accY,accZ,gyroX,gyroY,gyroZ
1.32,-3.28,2.66,-0.05,-0.06,-0.02
1.23,-3.31,2.62,-0.05,-0.06,-0.02
1.32,-3.24,2.62,-0.06,-0.05,-0.02
1.32,-3.29,2.62,-0.06,-0.05,-0.02
1.4,-3.28,2.57,-0.06,-0.05,-0.02
1.3,-3.29,2.66,-0.06,-0.05,-0.02
1.26,-3.29,2.6,-0.06,-0.05,-0.03
1.28,-3.31,2.64,-0.06,-0.05,-0.03
1.3,-3.31,2.62,-0.06,-0.05,-0.03
1.3,-3.31,2.6,-0.06,-0.05,-0.03
1.32,-3.35,2.62,-0.06,-0.05,-0.03
1.24,-3.29,2.59,-0.06,-0.05,-0.03
1.26,-3.26,2.59,-0.05,-0.06,-0.03
1.28,-3.26,2.6,-0.05,-0.05,-0.03
1.32,-3.33,2.6,-0.05,-0.05,-0.03
1.4,-3.29,2.55,-0.05,-0.05,-0.03
1.42,-3.2,2.59,-0.06,-0.05,-0.03
1.3,-3.26,2.62,-0.06,-0.05,-0.03
1.38,-3.29,2.45,-0.07,-0.05,-0.03
1.34,-3.33,2.57,-0.07,-0.05,-0.04
1.4,-3.39,2.64,-0.08,-0.05,-0.04
1.3,-3.33,2.6,-0.07,-0.04,-0.04
1.38,-3.31,2.55,-0.07,-0.04,-0.04
1.3,-3.29,2.53,-0.07,-0.04,-0.04
1.3,-3.28,2.55,-0.08,-0.04,-0.04
1.36,-3.28,2.49,-0.08,-0.04,-0.04
1.34,-3.31,2.47,-0.09,-0.04,-0.04
1.32,-3.24,2.57,-0.09,-0.04,-0.04
1.32,-3.29,2.53,-0.09,-0.04,-0.04
1.3,-3.39,2.45,-0.09,-0.04,-0.04
1.4,-3.35,2.43,-0.1,-0.04,-0.04
1.32,-3.39,2.53,-0.1,-0.04,-0.04
1.36,-3.35,2.51,-0.1,-0.04,-0.04
1.26,-3.39,2.43,-0.1,-0.04,-0.04
1.32,-3.45,2.55,-0.11,-0.04,-0.04
1.42,-3.51,2.47,-0.1,-0.04,-0.04
1.32,-3.43,2.45,-0.1,-0.04,-0.04
1.28,-3.37,2.39,-0.1,-0.04,-0.04
1.26,-3.47,2.41,-0.11,-0.04,-0.04
1.32,-3.47,2.36,-0.11,-0.04,-0.04
1.24,-3.41,2.43,-0.1,-0.05,-0.04
1.23,-3.43,2.47,-0.11,-0.05,-0.04
1.26,-3.49,2.41,-0.11,-0.05,-0.04
1.17,-3.43,2.45,-0.11,-0.05,-0.04
1.11,-3.47,2.41,-0.12,-0.05,-0.04
1.21,-3.51,2.41,-0.13,-0.05,-0.04
1.03,-3.52,2.51,-0.14,-0.05,-0.04
1.11,-3.52,2.45,-0.15,-0.05,-0.04
1.21,-3.66,2.43,-0.15,-0.05,-0.03
1.13,-3.62,2.36,-0.16,-0.05,-0.04
1.13,-3.62,2.36,-0.16,-0.06,-0.03
1.13,-3.62,2.32,-0.16,-0.06,-0.03
1.15,-3.62,2.34,-0.16,-0.06,-0.03
1.23,-3.77,2.32,-0.16,-0.06,-0.03
1.34,-3.6,2.3,-0.16,-0.06,-0.02
1.32,-3.58,2.18,-0.15,-0.06,-0.02
1.53,-3.54,2.26,-0.15,-0.06,-0.02
1.55,-3.49,2.24,-0.15,-0.06,-0.01
1.49,-3.33,2.24,-0.15,-0.06,-0.01
1.46,-3.35,2.16,-0.15,-0.05,-0.01
1.46,-3.33,2.34,-0.15,-0.05,-0.0
1.51,-3.52,2.3,-0.16,-0.05,0.0
1.3,-3.45,2.28,-0.16,-0.05,0.01
1.38,-3.43,2.24,-0.16,-0.06,0.02
1.44,-3.47,2.3,-0.17,-0.06,0.02
1.03,-3.28,2.45,-0.18,-0.06,0.02
1.53,-3.51,2.24,-0.19,-0.08,0.04
1.46,-3.54,2.18,-0.19,-0.08,0.03
1.24,-3.54,2.18,-0.19,-0.07,0.03
1.28,-3.68,2.16,-0.18,-0.07,0.03
1.46,-3.56,2.15,-0.18,-0.07,0.03
1.42,-3.54,2.16,-0.18,-0.06,0.03
1.59,-3.43,2.11,-0.18,-0.05,0.03
1.42,-3.47,2.11,-0.19,-0.04,0.02
1.36,-3.45,2.16,-0.2,-0.03,0.02
1.51,-3.56,2.05,-0.2,-0.04,0.02
1.46,-3.52,2.13,-0.2,-0.04,0.01
1.38,-3.45,2.18,-0.19,-0.04,0.01
1.49,-3.47,2.18,-0.19,-0.04,0.0
1.38,-3.43,2.15,-0.19,-0.04,-0.0
1.38,-3.41,2.22,-0.18,-0.04,-0.01
1.26,-3.47,2.32,-0.18,-0.05,-0.01
1.46,-3.58,2.24,-0.18,-0.06,-0.01
