accX,accY,accZ,gyroX,gyroY,gyroZ
0.54,-4.83,-0.4,-0.1,0.09,-0.05
0.52,-4.83,-0.44,-0.1,0.09,-0.05
0.54,-4.85,-0.33,-0.09,0.09,-0.05
0.5,-4.81,-0.48,-0.09,0.09,-0.05
0.5,-4.73,-0.33,-0.09,0.09,-0.05
0.34,-4.81,-0.46,-0.09,0.1,-0.05
0.57,-4.69,-0.38,-0.1,0.1,-0.05
0.54,-4.79,-0.38,-0.1,0.1,-0.05
0.57,-4.85,-0.29,-0.1,0.1,-0.05
0.56,-4.88,-0.33,-0.1,0.1,-0.05
0.59,-4.85,-0.29,-0.1,0.11,-0.05
0.57,-4.9,-0.27,-0.1,0.11,-0.05
0.56,-4.92,-0.21,-0.1,0.11,-0.04
0.59,-4.96,-0.33,-0.09,0.11,-0.04
0.59,-4.96,-0.33,-0.09,0.11,-0.04
0.61,-4.9,-0.29,-0.08,0.11,-0.04
0.59,-4.94,-0.38,-0.08,0.11,-0.04
0.57,-4.94,-0.31,-0.07,0.11,-0.04
0.54,-4.9,-0.33,-0.06,0.11,-0.04
0.48,-4.94,-0.36,-0.06,0.11,-0.04
0.56,-4.94,-0.36,-0.05,0.11,-0.03
0.59,-4.94,-0.4,-0.05,0.11,-0.03
0.52,-4.92,-0.36,-0.05,0.11,-0.03
0.56,-4.88,-0.33,-0.05,0.11,-0.03
0.38,-4.92,-0.34,-0.05,0.11,-0.03
0.69,-4.77,-0.27,-0.04,0.11,-0.03
0.48,-4.92,-0.36,-0.04,0.12,-0.03
0.54,-4.79,-0.36,-0.04,0.11,-0.03
0.56,-5.06,-0.36,-0.03,0.11,-0.02
0.56,-4.75,-0.19,-0.03,0.11,-0.02
0.42,-4.94,-0.23,-0.03,0.11,-0.02
0.54,-4.85,-0.38,-0.02,0.11,-0.02
0.36,-4.85,-0.42,-0.02,0.11,-0.02
0.56,-4.73,-0.27,-0.02,0.11,-0.02
0.44,-4.83,-0.44,-0.01,0.11,-0.02
0.48,-4.85,-0.48,-0.01,0.11,-0.02
0.5,-4.88,-0.46,-0.01,0.11,-0.02
0.46,-4.77,-0.46,-0.01,0.11,-0.02
0.34,-4.67,-0.46,-0.01,0.11,-0.02
0.56,-4.39,-0.48,-0.02,0.11,-0.02
0.56,-4.73,-0.33,-0.02,0.11,-0.02
0.54,-4.79,-0.33,-0.03,0.11,-0.02
0.56,-4.77,-0.34,-0.03,0.11,-0.02
