accX,accY,accZ,gyroX,gyroY,gyroZ
-0.08,-4.94,-0.15,-0.01,0.04,-0.0
-0.08,-4.88,-0.15,-0.01,0.04,-0.0
-0.06,-4.88,-0.13,-0.0,0.04,-0.0
-0.11,-4.94,-0.13,-0.0,0.04,-0.0
-0.1,-4.96,-0.1,-0.0,0.04,-0.0
-0.08,-4.88,-0.27,-0.0,0.04,-0.0
-0.08,-4.92,-0.08,-0.0,0.04,-0.0
-0.13,-4.85,-0.15,0.0,0.04,-0.0
-0.13,-4.94,-0.19,0.0,0.04,-0.0
-0.13,-4.88,-0.13,0.01,0.04,-0.01
-0.13,-4.9,-0.08,0.01,0.04,-0.01
-0.08,-4.88,-0.21,0.01,0.04,-0.01
-0.15,-4.88,-0.17,0.01,0.04,-0.0
-0.15,-4.9,-0.13,0.01,0.04,-0.0
-0.08,-4.88,-0.15,0.01,0.03,-0.0
-0.06,-4.88,-0.13,0.0,0.03,-0.0
-0.11,-4.9,-0.17,0.0,0.04,-0.0
-0.1,-4.85,-0.17,0.0,0.04,-0.01
-0.08,-4.9,-0.17,0.0,0.04,-0.01
-0.08,-4.85,-0.13,0.01,0.03,-0.01
-0.04,-4.87,-0.13,0.01,0.03,-0.01
-0.1,-4.9,-0.19,0.01,0.03,-0.01
-0.02,-4.73,0.0,0.02,0.03,-0.01
0.11,-4.79,0.04,0.02,0.02,-0.02
-0.11,-4.98,-0.08,0.03,0.02,-0.02
-0.08,-4.87,-0.29,0.03,0.01,-0.02
-0.17,-4.83,-0.1,0.03,0.01,-0.02
-0.02,-4.83,0.23,0.04,0.01,-0.02
0.04,-4.6,-0.02,0.04,0.02,-0.02
-0.15,-4.83,-0.21,0.04,0.02,-0.03
-0.15,-4.85,-0.06,0.04,0.02,-0.03
-0.06,-4.87,-0.06,0.04,0.02,-0.03
-0.34,-4.92,0.02,0.04,0.02,-0.03
-0.23,-4.85,-0.19,0.04,0.0,-0.05
0.02,-4.88,-0.27,0.03,-0.01,-0.05
-0.71,-5.0,0.06,0.03,-0.0,-0.02
0.19,-4.85,-0.04,0.04,-0.03,-0.0
-0.08,-4.88,0.1,0.05,-0.03,-0.01
-0.27,-4.83,-0.27,0.04,-0.02,-0.01
-0.17,-4.65,-0.17,0.02,-0.0,-0.01
-0.21,-4.83,-0.25,0.0,0.0,-0.01
-0.21,-4.81,-0.19,-0.02,0.01,-0.02
-0.21,-4.87,-0.25,-0.04,0.0,-0.02
-0.19,-4.9,-0.15,-0.05,0.0,-0.02
-0.17,-4.96,-0.1,-0.06,-0.0,-0.02
-0.19,-4.92,-0.08,-0.06,-0.01,-0.02
-0.15,-4.96,-0.11,-0.06,-0.01,-0.02
-0.1,-4.94,-0.08,-0.05,-0.02,-0.02
-0.1,-4.88,-0.06,-0.05,-0.03,-0.01
-0.11,-4.83,-0.06,-0.04,-0.04,-0.01
-0.1,-4.88,0.0,-0.03,-0.04,-0.01
-0.11,-4.9,-0.02,-0.03,-0.05,-0.01
-0.04,-4.85,-0.08,-0.03,-0.05,-0.01
-0.15,-4.77,-0.08,-0.03,-0.06,-0.01
-0.11,-4.83,-0.1,-0.03,-0.06,-0.01
-0.04,-4.87,-0.02,-0.03,-0.07,-0.01
-0.08,-4.94,-0.02,-0.03,-0.07,-0.01
-0.04,-4.94,0.0,-0.03,-0.07,-0.01
-0.08,-4.94,0.0,-0.03,-0.08,-0.01
-0.1,-4.98,0.04,-0.03,-0.08,-0.01
-0.08,-5.0,0.08,-0.02,-0.09,-0.0
-0.06,-5.02,0.08,-0.01,-0.09,-0.0
-0.08,-4.98,0.06,0.0,-0.09,-0.0
-0.08,-5.0,-0.02,0.01,-0.1,0.0
-0.08,-4.98,-0.1,0.02,-0.1,0.0
-0.02,-4.94,-0.08,0.03,-0.1,0.01
-0.11,-4.9,-0.02,0.03,-0.11,0.01
0.02,-4.88,-0.04,0.02,-0.11,0.01
0.0,-4.88,-0.15,0.02,-0.11,0.01
-0.02,-4.83,-0.04,0.01,-0.11,0.01
-0.04,-4.9,0.02,-0.01,-0.11,0.02
-0.06,-4.83,-0.1,-0.01,-0.11,0.02
-0.04,-4.85,-0.11,-0.03,-0.11,0.02
0.02,-4.9,-0.04,-0.03,-0.11,0.01
0.1,-4.9,-0.08,-0.04,-0.1,0.01
0.04,-4.9,-0.08,-0.05,-0.1,0.01
0.13,-4.98,-0.11,-0.05,-0.1,0.01
0.1,-4.98,-0.17,-0.05,-0.09,0.01
0.23,-5.0,-0.08,-0.05,-0.09,0.01
0.23,-4.98,-0.15,-0.04,-0.08,0.0
0.33,-4.98,-0.1,-0.04,-0.08,0.0
0.33,-4.98,-0.1,-0.03,-0.07,-0.0
0.42,-4.98,-0.08,-0.02,-0.06,-0.0
0.33,-4.9,-0.13,-0.02,-0.06,-0.01
0.4,-4.88,-0.1,-0.01,-0.05,-0.01
0.38,-4.83,-0.02,-0.01,-0.05,-0.01
0.42,-4.87,0.0,-0.0,-0.05,-0.01
0.36,-4.79,-0.08,0.0,-0.04,-0.01
0.38,-4.83,-0.15,0.01,-0.04,-0.01
0.34,-4.79,-0.04,0.01,-0.04,-0.01
0.33,-4.71,-0.1,0.01,-0.04,-0.01
0.25,-4.77,-0.08,0.01,-0.04,-0.0
0.17,-4.71,-0.02,0.01,-0.05,0.0
0.11,-4.71,-0.06,0.01,-0.05,0.0
0.0,-4.77,-0.15,0.0,-0.06,0.01
-0.04,-4.69,-0.1,0.0,-0.06,0.01
-0.1,-4.71,-0.15,-0.0,-0.07,0.01
-0.15,-4.73,-0.13,-0.01,-0.07,0.02
-0.19,-4.69,-0.1,-0.01,-0.08,0.02
-0.19,-4.69,-0.06,-0.02,-0.08,0.02
-0.23,-4.69,-0.02,-0.03,-0.09,0.03
-0.23,-4.69,-0.08,-0.03,-0.09,0.03
-0.23,-4.77,-0.1,-0.04,-0.09,0.03
-0.25,-4.75,-0.11,-0.05,-0.09,0.04
-0.27,-4.79,-0.15,-0.05,-0.09,0.04
-0.23,-4.79,-0.13,-0.06,-0.09,0.05
-0.23,-4.75,-0.08,-0.06,-0.09,0.05
-0.23,-4.73,-0.15,-0.06,-0.09,0.05
-0.33,-4.81,-0.15,-0.07,-0.1,0.06
-0.23,-4.88,-0.29,-0.07,-0.1,0.06
-0.29,-4.81,-0.19,-0.06,-0.11,0.06
-0.34,-4.9,-0.31,-0.06,-0.12,0.06
-0.34,-4.92,-0.34,-0.06,-0.13,0.06
-0.38,-4.9,-0.42,-0.06,-0.14,0.06
-0.46,-4.85,-0.54,-0.06,-0.15,0.05
-0.42,-4.85,-0.5,-0.06,-0.16,0.05
-0.38,-4.69,-0.52,-0.06,-0.17,0.04
-0.48,-4.71,-0.48,-0.06,-0.18,0.04
-0.42,-4.65,-0.46,-0.06,-0.19,0.04
-0.46,-4.56,-0.5,-0.07,-0.19,0.04
-0.46,-4.46,-0.46,-0.07,-0.2,0.03
-0.44,-4.42,-0.27,-0.08,-0.2,0.03
-0.52,-4.41,-0.33,-0.08,-0.2,0.03
-0.63,-4.35,-0.25,-0.09,-0.2,0.03
-0.69,-4.37,-0.19,-0.1,-0.2,0.03
-0.77,-4.35,-0.15,-0.12,-0.21,0.04
-0.8,-4.41,0.0,-0.14,-0.21,0.04
-0.77,-4.46,-0.02,-0.15,-0.21,0.05
-0.9,-4.58,-0.06,-0.16,-0.22,0.06
-0.84,-4.67,-0.02,-0.16,-0.23,0.08
-0.82,-4.79,-0.13,-0.16,-0.25,0.09
-0.88,-4.9,-0.21,-0.15,-0.26,0.1
-0.9,-4.98,-0.23,-0.14,-0.27,0.11
-0.98,-5.06,-0.4,-0.12,-0.28,0.12
-1.09,-5.09,-0.36,-0.11,-0.3,0.13
-1.03,-5.11,-0.46,-0.1,-0.31,0.14
-1.05,-5.09,-0.42,-0.08,-0.33,0.15
-1.07,-5.11,-0.38,-0.07,-0.34,0.16
-0.92,-5.09,-0.34,-0.07,-0.36,0.17
-0.8,-5.0,-0.34,-0.06,-0.38,0.17
-0.57,-4.96,-0.21,-0.06,-0.39,0.17
-0.38,-4.81,-0.1,-0.06,-0.41,0.16
-0.19,-4.69,-0.04,-0.06,-0.41,0.15
