accX,accY,accZ,gyroX,gyroY,gyroZ
0.92,-4.6,-0.8,-0.0,0.47,0.17
0.92,-4.54,-0.82,-0.0,0.46,0.18
1.09,-4.54,-0.96,-0.01,0.44,0.19
1.19,-4.52,-0.9,-0.01,0.43,0.2
1.17,-4.56,-0.94,-0.02,0.42,0.21
1.17,-4.65,-0.96,-0.03,0.41,0.22
1.24,-4.64,-0.94,-0.04,0.42,0.23
1.24,-4.69,-0.94,-0.04,0.42,0.24
1.26,-4.75,-0.96,-0.05,0.43,0.24
1.3,-4.75,-0.9,-0.05,0.44,0.24
1.28,-4.85,-0.98,-0.05,0.45,0.24
1.3,-4.94,-0.88,-0.05,0.47,0.24
1.38,-4.98,-0.96,-0.05,0.49,0.23
1.38,-4.98,-0.94,-0.04,0.51,0.22
1.4,-5.02,-0.9,-0.04,0.53,0.21
1.28,-5.04,-0.92,-0.03,0.54,0.2
1.24,-5.0,-1.05,-0.03,0.54,0.19
1.23,-5.09,-1.0,-0.02,0.54,0.19
1.23,-5.11,-0.98,-0.01,0.54,0.18
1.13,-5.09,-1.07,-0.0,0.53,0.18
1.03,-4.98,-1.07,0.0,0.52,0.18
0.94,-5.02,-1.0,0.01,0.51,0.18
0.84,-4.98,-0.98,0.02,0.49,0.18
0.79,-4.94,-0.86,0.02,0.48,0.19
0.75,-4.87,-0.86,0.03,0.46,0.2
0.73,-4.81,-0.79,0.05,0.45,0.21
0.65,-4.73,-0.77,0.06,0.43,0.21
0.71,-4.71,-0.86,0.07,0.42,0.22
0.63,-4.65,-0.96,0.07,0.41,0.23
0.61,-4.56,-1.03,0.07,0.41,0.23
0.63,-4.6,-1.11,0.06,0.4,0.23
0.63,-4.58,-1.19,0.05,0.39,0.24
0.65,-4.64,-1.13,0.04,0.38,0.24
0.69,-4.54,-1.23,0.03,0.38,0.24
0.73,-4.65,-1.23,0.02,0.37,0.24
0.73,-4.65,-1.24,0.01,0.36,0.24
0.75,-4.64,-1.24,0.01,0.36,0.24
0.82,-4.67,-1.23,0.0,0.35,0.24
0.86,-4.69,-1.28,-0.0,0.35,0.23
0.9,-4.69,-1.28,-0.0,0.35,0.23
0.86,-4.67,-1.3,-0.0,0.36,0.23
0.92,-4.64,-1.28,-0.0,0.36,0.23
0.96,-4.73,-1.3,0.0,0.37,0.22
0.94,-4.67,-1.32,0.01,0.38,0.22
0.82,-4.65,-1.3,0.02,0.39,0.21
0.79,-4.65,-1.21,0.02,0.4,0.2
0.73,-4.71,-1.17,0.03,0.41,0.2
0.67,-4.73,-1.21,0.04,0.42,0.19
0.63,-4.75,-1.19,0.05,0.44,0.18
0.59,-4.83,-1.15,0.06,0.45,0.18
0.54,-4.81,-1.17,0.07,0.47,0.17
0.46,-4.75,-1.15,0.08,0.48,0.17
0.44,-4.73,-1.19,0.09,0.5,0.17
0.4,-4.64,-1.17,0.09,0.51,0.17
0.25,-4.67,-1.23,0.09,0.52,0.17
0.21,-4.65,-1.23,0.08,0.52,0.17
0.11,-4.69,-1.15,0.08,0.52,0.18
0.04,-4.64,-1.19,0.08,0.52,0.18
0.0,-4.6,-1.13,0.07,0.51,0.19
-0.23,-4.56,-1.17,0.07,0.5,0.2
-0.34,-4.54,-1.11,0.06,0.49,0.21
-0.5,-4.48,-1.15,0.06,0.48,0.21
-0.56,-4.54,-1.15,0.05,0.47,0.22
-0.57,-4.62,-1.0,0.04,0.46,0.23
-0.63,-4.64,-1.05,0.04,0.45,0.23
-0.71,-4.64,-1.02,0.05,0.45,0.24
-0.65,-4.69,-1.0,0.05,0.45,0.24
-0.67,-4.58,-1.09,0.06,0.45,0.24
-0.54,-4.64,-1.05,0.07,0.46,0.23
-0.44,-4.58,-1.13,0.07,0.47,0.23
-0.34,-4.52,-1.09,0.07,0.49,0.22
-0.33,-4.46,-1.21,0.07,0.5,0.22
-0.19,-4.44,-1.13,0.06,0.52,0.22
-0.11,-4.41,-1.13,0.05,0.53,0.21
-0.15,-4.44,-1.17,0.04,0.54,0.21
-0.23,-4.44,-1.26,0.02,0.54,0.22
-0.15,-4.39,-1.13,0.01,0.54,0.22
-0.23,-4.42,-1.21,-0.01,0.54,0.22
-0.25,-4.44,-1.23,-0.02,0.53,0.23
-0.33,-4.48,-1.21,-0.03,0.52,0.23
-0.44,-4.46,-1.24,-0.04,0.51,0.24
-0.48,-4.5,-1.21,-0.05,0.5,0.25
-0.61,-4.6,-1.24,-0.06,0.49,0.25
-0.73,-4.65,-1.28,-0.07,0.48,0.26
-0.73,-4.73,-1.26,-0.07,0.46,0.26
-0.75,-4.81,-1.26,-0.07,0.45,0.26
-0.84,-4.73,-1.28,-0.06,0.44,0.26
-0.88,-4.83,-1.28,-0.06,0.43,0.26
-0.82,-4.9,-1.26,-0.06,0.42,0.25
-0.84,-4.83,-1.24,-0.05,0.42,0.25
-0.73,-4.85,-1.24,-0.04,0.42,0.24
-0.75,-4.87,-1.15,-0.03,0.42,0.23
-0.77,-4.88,-1.13,-0.02,0.42,0.23
-0.71,-4.83,-1.05,-0.01,0.42,0.22
-0.63,-4.83,-1.07,0.0,0.43,0.21
-0.56,-4.71,-1.02,0.01,0.43,0.21
-0.46,-4.64,-1.0,0.03,0.43,0.2
-0.42,-4.6,-1.02,0.04,0.44,0.2
-0.36,-4.58,-1.07,0.04,0.45,0.2
-0.33,-4.64,-1.05,0.04,0.46,0.2
-0.25,-4.48,-1.23,0.03,0.47,0.2
-0.08,-4.62,-1.0,0.03,0.49,0.2
-0.04,-4.56,-1.0,0.04,0.5,0.2
0.0,-4.54,-1.0,0.04,0.52,0.2
0.02,-4.52,-1.05,0.04,0.54,0.2
0.06,-4.5,-1.02,0.04,0.56,0.19
0.06,-4.54,-1.02,0.04,0.57,0.2
0.04,-4.6,-1.02,0.03,0.59,0.2
0.0,-4.56,-1.09,0.03,0.6,0.2
0.02,-4.67,-1.13,0.03,0.61,0.2
-0.04,-4.65,-1.09,0.03,0.62,0.2
0.0,-4.73,-1.02,0.03,0.63,0.2
-0.02,-4.85,-1.05,0.03,0.64,0.2
-0.04,-4.88,-1.05,0.03,0.64,0.19
-0.1,-4.88,-1.0,0.04,0.65,0.19
-0.1,-4.92,-0.98,0.05,0.66,0.18
-0.1,-4.87,-0.96,0.05,0.66,0.18
