accX,accY,accZ,gyroX,gyroY,gyroZ
0.06,-4.67,-0.31,0.02,0.0,0.01
0.1,-4.73,-0.44,0.02,0.0,0.0
0.04,-4.71,-0.33,0.02,-0.0,0.0
0.15,-4.71,-0.38,0.02,-0.0,0.0
0.11,-4.75,-0.34,0.02,-0.0,0.0
0.04,-4.73,-0.4,0.02,-0.0,0.0
0.06,-4.67,-0.42,0.02,-0.0,0.0
0.11,-4.69,-0.4,0.02,-0.0,0.0
0.06,-4.71,-0.48,0.02,-0.0,0.0
0.13,-4.75,-0.44,0.02,-0.0,0.0
0.13,-4.71,-0.5,0.02,-0.0,-0.0
0.1,-4.71,-0.48,0.02,-0.0,-0.0
0.08,-4.75,-0.48,0.01,-0.0,0.0
0.13,-4.73,-0.36,0.01,-0.01,0.0
0.1,-4.79,-0.52,0.01,-0.01,0.0
0.08,-4.71,-0.54,0.01,-0.01,0.0
0.04,-4.73,-0.54,0.01,-0.01,0.0
0.11,-4.77,-0.5,0.01,-0.01,0.0
0.11,-4.79,-0.44,0.01,-0.01,0.0
0.11,-4.79,-0.5,0.01,-0.01,0.0
0.1,-4.81,-0.4,0.01,-0.01,0.0
0.11,-4.77,-0.52,0.01,-0.02,0.0
0.15,-4.81,-0.44,0.02,-0.02,0.0
0.04,-4.83,-0.4,0.02,-0.02,0.0
0.1,-4.77,-0.52,0.02,-0.02,0.0
0.08,-4.77,-0.34,0.02,-0.02,0.0
0.1,-4.71,-0.56,0.03,-0.02,0.0
0.02,-4.88,-0.46,0.03,-0.02,0.0
0.04,-4.77,-0.42,0.03,-0.02,0.0
0.04,-4.83,-0.4,0.03,-0.03,0.0
0.08,-4.85,-0.48,0.04,-0.03,0.0
0.04,-4.81,-0.46,0.04,-0.03,0.0
0.02,-4.81,-0.44,0.04,-0.03,0.0
0.0,-4.73,-0.38,0.04,-0.03,0.0
0.0,-4.79,-0.38,0.04,-0.03,0.0
0.06,-4.77,-0.4,0.04,-0.04,0.0
0.08,-4.75,-0.38,0.04,-0.04,0.0
0.02,-4.73,-0.44,0.04,-0.04,0.0
0.04,-4.65,-0.38,0.04,-0.04,0.0
0.02,-4.64,-0.44,0.04,-0.04,0.0
0.06,-4.71,-0.42,0.04,-0.04,0.0
0.04,-4.69,-0.44,0.04,-0.04,-0.0
0.1,-4.67,-0.44,0.04,-0.04,-0.0
0.1,-4.65,-0.4,0.04,-0.04,-0.0
0.04,-4.65,-0.52,0.03,-0.04,-0.0
0.1,-4.65,-0.38,0.03,-0.04,-0.0
0.1,-4.65,-0.46,0.03,-0.04,-0.01
0.11,-4.54,-0.5,0.03,-0.04,-0.0
0.1,-4.67,-0.48,0.03,-0.04,-0.0
0.13,-4.73,-0.46,0.02,-0.05,-0.0
0.15,-4.77,-0.52,0.02,-0.05,-0.0
0.1,-4.73,-0.44,0.02,-0.05,-0.0
0.04,-4.77,-0.42,0.02,-0.05,-0.0
0.1,-4.77,-0.44,0.02,-0.05,-0.0
0.13,-4.69,-0.5,0.02,-0.05,-0.0
0.15,-4.69,-0.4,0.02,-0.05,-0.0
0.08,-4.69,-0.38,0.02,-0.05,-0.01
0.13,-4.75,-0.36,0.02,-0.05,-0.01
0.11,-4.81,-0.42,0.02,-0.05,-0.01
0.11,-4.75,-0.4,0.01,-0.05,-0.01
0.11,-4.77,-0.48,0.02,-0.05,-0.01
0.1,-4.77,-0.5,0.02,-0.05,-0.01
0.08,-4.69,-0.54,0.02,-0.05,-0.01
0.08,-4.77,-0.5,0.02,-0.05,-0.01
0.11,-4.73,-0.5,0.03,-0.04,-0.0
0.11,-4.73,-0.46,0.03,-0.04,-0.0
0.1,-4.65,-0.56,0.02,-0.04,-0.0
0.15,-4.69,-0.48,0.02,-0.04,-0.0
0.15,-4.73,-0.48,0.01,-0.04,-0.01
0.1,-4.75,-0.42,0.01,-0.04,-0.0
0.21,-4.77,-0.48,0.01,-0.04,-0.0
0.21,-4.77,-0.52,0.01,-0.04,-0.01
0.11,-4.81,-0.52,0.01,-0.04,-0.0
0.17,-4.79,-0.52,0.01,-0.04,-0.01
0.13,-4.83,-0.54,0.01,-0.04,-0.0
0.13,-4.81,-0.5,0.01,-0.03,-0.0
0.06,-4.77,-0.52,0.01,-0.03,-0.0
0.19,-4.79,-0.44,0.01,-0.03,-0.0
0.15,-4.73,-0.46,0.01,-0.03,-0.0
0.08,-4.71,-0.46,0.02,-0.02,-0.0
0.13,-4.75,-0.4,0.02,-0.02,-0.0
0.11,-4.73,-0.5,0.02,-0.02,0.0
0.13,-4.73,-0.5,0.02,-0.02,0.0
0.08,-4.71,-0.4,0.02,-0.03,0.0
0.1,-4.73,-0.42,0.02,-0.03,0.0
0.08,-4.71,-0.46,0.02,-0.03,0.0
0.1,-4.73,-0.4,0.02,-0.03,0.0
0.04,-4.67,-0.42,0.02,-0.03,0.0
0.06,-4.71,-0.54,0.02,-0.03,0.0
0.1,-4.67,-0.44,0.02,-0.03,0.0
0.08,-4.69,-0.42,0.02,-0.03,0.0
0.04,-4.67,-0.44,0.02,-0.02,-0.0
0.13,-4.73,-0.5,0.02,-0.02,-0.0
0.1,-4.77,-0.44,0.02,-0.02,-0.0
0.13,-4.71,-0.46,0.02,-0.02,-0.0
0.06,-4.69,-0.42,0.02,-0.02,-0.0
0.11,-4.79,-0.42,0.02,-0.02,-0.0
0.08,-4.67,-0.44,0.02,-0.02,-0.0
0.11,-4.79,-0.44,0.02,-0.03,-0.0
0.15,-4.69,-0.42,0.02,-0.03,-0.0
0.1,-4.79,-0.48,0.02,-0.03,-0.0
0.23,-4.73,-0.5,0.02,-0.03,-0.0
0.06,-4.73,-0.5,0.02,-0.03,-0.0
0.08,-4.75,-0.46,0.02,-0.03,-0.0
0.04,-4.79,-0.46,0.02,-0.03,-0.0
0.11,-4.71,-0.44,0.02,-0.03,-0.0
0.15,-4.77,-0.48,0.02,-0.03,-0.01
0.15,-4.75,-0.44,0.02,-0.03,-0.01
0.17,-4.73,-0.48,0.02,-0.02,-0.01
0.17,-4.69,-0.46,0.02,-0.02,-0.01
0.21,-4.67,-0.46,0.02,-0.02,-0.01
0.25,-4.71,-0.57,0.01,-0.02,-0.01
0.29,-4.73,-0.56,0.01,-0.01,-0.01
0.23,-4.67,-0.69,0.01,-0.01,-0.01
0.19,-4.6,-0.57,0.01,-0.01,-0.02
0.23,-4.64,-0.56,0.0,-0.01,-0.02
0.15,-4.58,-0.48,0.0,-0.01,-0.01
0.23,-4.6,-0.56,0.0,-0.01,-0.01
0.19,-4.6,-0.54,-0.0,-0.01,-0.01
0.25,-4.67,-0.63,-0.01,-0.01,-0.01
0.25,-4.73,-0.57,-0.02,-0.02,-0.0
0.11,-4.71,-0.54,-0.02,-0.02,-0.0
0.13,-4.73,-0.57,-0.02,-0.02,0.0
0.17,-4.81,-0.52,-0.02,-0.02,0.0
0.13,-4.83,-0.54,-0.02,-0.02,0.0
0.15,-4.79,-0.52,-0.02,-0.02,0.01
0.17,-4.87,-0.46,-0.01,-0.01,0.01
0.11,-4.87,-0.48,-0.01,-0.01,0.01
0.15,-4.85,-0.46,-0.0,-0.01,0.01
0.15,-4.81,-0.52,-0.0,-0.01,0.01
0.15,-4.69,-0.54,0.0,-0.01,0.01
0.25,-4.77,-0.52,0.0,-0.0,0.01
0.11,-4.69,-0.54,0.0,-0.0,0.01
0.25,-4.69,-0.5,0.0,0.0,0.01
0.27,-4.73,-0.44,0.0,0.01,0.0
0.19,-4.65,-0.5,0.0,0.01,0.0
0.19,-4.64,-0.46,0.0,0.01,0.0
0.23,-4.64,-0.52,0.01,0.01,0.01
0.29,-4.64,-0.59,0.01,0.01,0.01
0.23,-4.71,-0.65,0.0,0.01,0.01
0.17,-4.62,-0.52,0.0,0.01,0.01
0.25,-4.69,-0.59,-0.0,0.01,0.01
0.15,-4.75,-0.52,-0.01,0.01,0.01
0.1,-4.75,-0.46,-0.01,0.01,0.01
0.13,-4.71,-0.54,-0.01,0.01,0.01
0.13,-4.73,-0.59,-0.01,0.01,0.01
0.21,-4.75,-0.48,-0.01,0.01,0.01
0.13,-4.75,-0.54,-0.01,0.02,0.01
0.13,-4.77,-0.54,-0.01,0.02,0.01
0.15,-4.73,-0.57,-0.01,0.02,0.01
0.15,-4.71,-0.54,-0.01,0.03,0.01
0.21,-4.73,-0.59,-0.01,0.03,0.01
0.25,-4.67,-0.61,-0.01,0.03,0.01
0.19,-4.65,-0.63,-0.02,0.03,0.01
0.23,-4.65,-0.44,-0.02,0.04,0.01
0.27,-4.69,-0.56,-0.01,0.04,0.01
0.21,-4.69,-0.56,-0.01,0.04,0.01
0.21,-4.71,-0.56,-0.01,0.04,0.01
0.27,-4.75,-0.63,-0.0,0.03,0.01
0.15,-4.67,-0.59,-0.0,0.03,0.01
0.13,-4.67,-0.59,-0.0,0.03,0.01
0.23,-4.75,-0.59,-0.0,0.03,0.01
0.19,-4.69,-0.59,-0.01,0.03,0.01
0.23,-4.64,-0.61,-0.01,0.03,0.02
0.21,-4.67,-0.56,-0.01,0.04,0.02
0.36,-4.58,-0.61,-0.02,0.04,0.02
0.23,-4.6,-0.67,-0.02,0.04,0.02
0.23,-4.64,-0.63,-0.03,0.04,0.02
0.23,-4.64,-0.63,-0.04,0.05,0.02
0.19,-4.62,-0.56,-0.04,0.05,0.02
0.19,-4.65,-0.57,-0.05,0.05,0.02
0.27,-4.65,-0.65,-0.05,0.06,0.02
0.29,-4.73,-0.69,-0.05,0.06,0.02
0.27,-4.71,-0.61,-0.05,0.06,0.02
0.27,-4.64,-0.67,-0.05,0.05,0.02
0.29,-4.62,-0.67,-0.05,0.05,0.02
0.33,-4.6,-0.61,-0.04,0.06,0.02
0.17,-4.62,-0.77,-0.04,0.06,0.02
0.25,-4.54,-0.79,-0.03,0.07,0.02
0.25,-4.52,-0.8,-0.03,0.07,0.02
0.23,-4.5,-0.84,-0.03,0.08,0.03
0.25,-4.48,-0.73,-0.03,0.08,0.03
0.27,-4.46,-0.73,-0.04,0.08,0.03
0.29,-4.41,-0.61,-0.04,0.08,0.03
0.36,-4.46,-0.73,-0.04,0.09,0.03
0.4,-4.52,-0.63,-0.05,0.09,0.04
0.31,-4.56,-0.75,-0.05,0.09,0.04
0.36,-4.5,-0.77,-0.05,0.09,0.04
0.42,-4.52,-0.63,-0.05,0.09,0.04
0.36,-4.58,-0.73,-0.04,0.09,0.04
0.33,-4.65,-0.63,-0.04,0.09,0.05
0.33,-4.65,-0.63,-0.03,0.09,0.05
0.27,-4.77,-0.67,-0.03,0.08,0.05
0.23,-4.81,-0.65,-0.02,0.08,0.05
0.17,-4.81,-0.61,-0.02,0.07,0.04
0.15,-4.81,-0.65,-0.02,0.07,0.04
0.23,-4.88,-0.69,-0.01,0.08,0.04
0.17,-4.92,-0.77,-0.01,0.08,0.03
0.25,-4.92,-0.77,-0.01,0.08,0.03
0.19,-4.9,-0.69,-0.01,0.09,0.03
0.21,-4.94,-0.77,-0.02,0.09,0.03
0.15,-4.9,-0.8,-0.02,0.09,0.03
0.13,-4.9,-0.84,-0.03,0.09,0.04
0.02,-4.88,-0.92,-0.03,0.09,0.04
0.02,-4.92,-0.96,-0.03,0.08,0.05
-0.06,-4.88,-1.09,-0.04,0.07,0.05
-0.1,-4.75,-1.15,-0.04,0.05,0.06
-0.29,-4.69,-1.17,-0.05,0.03,0.06
-0.44,-4.65,-1.38,-0.05,0.01,0.07
-0.38,-4.6,-1.4,-0.05,-0.02,0.08
-0.5,-4.48,-1.49,-0.06,-0.04,0.08
-0.65,-4.35,-1.47,-0.05,-0.07,0.09
-0.82,-4.33,-1.42,-0.05,-0.09,0.1
-0.94,-4.23,-1.24,-0.05,-0.12,0.1
-1.11,-4.25,-1.15,-0.05,-0.15,0.1
-1.17,-4.21,-1.0,-0.05,-0.17,0.11
-1.24,-4.21,-0.71,-0.05,-0.19,0.11
-1.36,-4.16,-0.5,-0.04,-0.21,0.12
-1.3,-4.23,-0.38,-0.04,-0.22,0.12
-1.19,-4.33,-0.23,-0.04,-0.24,0.13
-1.13,-4.42,-0.38,-0.04,-0.26,0.14
-0.92,-4.48,-0.56,-0.05,-0.27,0.14
-0.79,-4.6,-0.61,-0.06,-0.28,0.14
-0.73,-4.62,-0.63,-0.09,-0.28,0.14
-0.59,-4.79,-0.67,-0.11,-0.27,0.14
-0.48,-4.98,-0.63,-0.13,-0.26,0.14
-0.42,-5.0,-0.52,-0.13,-0.24,0.13
-0.33,-5.17,-0.5,-0.12,-0.21,0.13
-0.25,-5.25,-0.46,-0.11,-0.18,0.12
-0.27,-5.32,-0.42,-0.1,-0.15,0.11
-0.06,-5.36,-0.38,-0.09,-0.12,0.1
