accX,accY,accZ,gyroX,gyroY,gyroZ
-0.1,-5.09,0.75,-0.03,0.04,-0.01
-0.06,-5.06,0.75,-0.03,0.04,-0.01
-0.11,-5.0,0.71,-0.03,0.04,-0.01
-0.06,-5.0,0.77,-0.03,0.04,-0.01
-0.1,-5.0,0.79,-0.03,0.04,-0.02
-0.13,-5.0,0.75,-0.03,0.04,-0.01
-0.11,-4.98,0.75,-0.03,0.04,-0.02
-0.11,-5.08,0.73,-0.02,0.04,-0.02
-0.13,-5.02,0.8,-0.02,0.04,-0.02
-0.1,-5.02,0.77,-0.02,0.04,-0.02
-0.1,-5.06,0.71,-0.02,0.04,-0.02
-0.11,-5.04,0.82,-0.02,0.04,-0.02
-0.15,-5.0,0.82,-0.02,0.04,-0.02
-0.15,-5.06,0.79,-0.02,0.05,-0.02
-0.06,-5.0,0.75,-0.02,0.05,-0.02
-0.08,-4.98,0.75,-0.02,0.05,-0.02
-0.06,-5.04,0.73,-0.02,0.05,-0.02
-0.08,-4.96,0.69,-0.02,0.05,-0.02
-0.08,-5.06,0.75,-0.02,0.05,-0.02
-0.1,-5.06,0.75,-0.02,0.05,-0.02
-0.08,-5.04,0.75,-0.02,0.05,-0.02
-0.02,-5.08,0.71,-0.02,0.05,-0.02
-0.08,-4.98,0.75,-0.02,0.05,-0.02
-0.02,-5.0,0.73,-0.02,0.05,-0.02
-0.1,-5.08,0.79,-0.02,0.05,-0.02
-0.04,-5.04,0.75,-0.02,0.05,-0.02
-0.1,-5.08,0.61,-0.02,0.05,-0.02
-0.1,-5.06,0.69,-0.02,0.06,-0.02
-0.1,-5.02,0.75,-0.02,0.06,-0.02
-0.06,-5.02,0.71,-0.02,0.06,-0.02
-0.06,-5.0,0.71,-0.02,0.06,-0.02
-0.08,-5.04,0.69,-0.02,0.06,-0.02
-0.04,-5.09,0.65,-0.02,0.06,-0.02
-0.06,-5.06,0.71,-0.02,0.06,-0.02
-0.04,-5.06,0.71,-0.02,0.06,-0.02
-0.04,-5.06,0.77,-0.02,0.06,-0.02
-0.04,-5.08,0.73,-0.02,0.06,-0.02
-0.04,-5.04,0.77,-0.02,0.06,-0.02
-0.06,-5.02,0.71,-0.02,0.06,-0.02
-0.06,-5.06,0.65,-0.02,0.06,-0.02
-0.1,-5.06,0.82,-0.02,0.06,-0.02
-0.08,-5.0,0.73,-0.02,0.06,-0.02
-0.11,-5.02,0.75,-0.02,0.06,-0.02
0.0,-5.08,0.71,-0.02,0.06,-0.02
0.0,-5.04,0.67,-0.02,0.06,-0.02
-0.04,-5.09,0.69,-0.02,0.06,-0.02
-0.1,-5.0,0.67,-0.02,0.07,-0.02
-0.17,-4.98,0.67,-0.02,0.07,-0.02
-0.08,-4.94,0.73,-0.02,0.07,-0.02
-0.02,-5.04,0.67,-0.02,0.07,-0.02
-0.04,-5.02,0.67,-0.02,0.07,-0.02
-0.08,-5.06,0.67,-0.02,0.07,-0.02
-0.08,-5.08,0.69,-0.02,0.07,-0.02
-0.06,-5.06,0.73,-0.01,0.06,-0.02
-0.1,-5.02,0.8,-0.01,0.06,-0.02
-0.1,-5.04,0.75,-0.0,0.06,-0.02
-0.08,-5.0,0.75,-0.0,0.07,-0.02
-0.1,-5.13,0.69,0.0,0.07,-0.01
