accX,accY,accZ,gyroX,gyroY,gyroZ
0.69,-4.69,-1.97,-0.03,0.01,-0.0
0.67,-4.77,-1.99,-0.03,0.01,-0.0
0.71,-4.67,-1.99,-0.03,0.01,-0.0
0.71,-4.75,-1.99,-0.03,0.01,-0.0
0.69,-4.77,-2.05,-0.03,0.01,-0.0
0.69,-4.79,-1.95,-0.03,0.01,-0.0
0.67,-4.64,-1.97,-0.03,0.01,-0.0
0.71,-4.64,-1.7,-0.03,0.01,-0.0
0.65,-4.83,-2.03,-0.03,0.01,-0.0
0.65,-4.73,-2.01,-0.03,0.01,-0.0
0.77,-4.75,-1.97,-0.03,0.01,-0.0
0.69,-4.71,-1.97,-0.03,0.01,-0.0
0.71,-4.85,-2.22,-0.03,0.01,-0.0
0.65,-4.69,-2.07,-0.03,0.02,-0.0
0.69,-4.69,-1.8,-0.03,0.02,-0.0
0.8,-4.6,-1.92,-0.03,0.02,-0.0
0.61,-4.87,-1.97,-0.03,0.02,-0.0
0.61,-4.83,-1.92,-0.03,0.02,-0.0
0.79,-4.73,-1.86,-0.03,0.02,-0.0
0.69,-4.79,-1.95,-0.02,0.02,-0.0
0.69,-4.83,-2.03,-0.03,0.02,-0.0
0.67,-4.67,-1.97,-0.03,0.02,-0.0
0.73,-4.71,-1.97,-0.03,0.01,-0.0
0.75,-4.75,-2.01,-0.03,0.02,-0.0
0.65,-4.77,-1.92,-0.03,0.01,-0.0
0.69,-4.71,-2.03,-0.03,0.01,-0.0
0.63,-4.75,-1.99,-0.03,0.01,-0.0
0.69,-4.77,-2.03,-0.03,0.01,-0.0
0.69,-4.73,-1.95,-0.03,0.01,-0.01
0.67,-4.77,-2.03,-0.03,0.01,-0.0
0.65,-4.77,-1.97,-0.02,0.01,-0.0
0.65,-4.75,-1.97,-0.02,0.01,-0.0
0.73,-4.73,-1.99,-0.02,0.02,-0.0
0.67,-4.79,-1.97,-0.02,0.01,-0.0
0.67,-4.75,-2.01,-0.03,0.02,-0.0
0.65,-4.75,-1.97,-0.03,0.01,-0.0
0.67,-4.73,-1.97,-0.03,0.02,-0.0
0.71,-4.71,-2.03,-0.03,0.01,0.0
0.65,-4.77,-2.03,-0.03,0.01,-0.0
0.69,-4.77,-1.93,-0.03,0.01,0.0
0.75,-4.77,-1.88,-0.03,0.01,0.0
0.69,-4.71,-1.9,-0.03,0.01,0.0
0.75,-4.73,-1.93,-0.03,0.01,-0.0
0.71,-4.73,-1.95,-0.03,0.01,-0.0
0.67,-4.75,-1.95,-0.03,0.01,-0.0
0.69,-4.73,-2.01,-0.03,0.01,-0.0
0.69,-4.77,-2.07,-0.03,0.01,-0.0
0.69,-4.71,-2.03,-0.03,0.01,-0.0
0.73,-4.79,-2.09,-0.03,0.01,-0.0
0.73,-4.67,-2.03,-0.03,0.01,-0.0
