accX,accY,accZ,gyroX,gyroY,gyroZ
0.13,-4.83,-0.65,-0.01,0.03,-0.01
0.11,-4.83,-0.71,-0.01,0.03,-0.01
0.15,-4.81,-0.79,-0.01,0.03,-0.01
0.15,-4.81,-0.69,-0.01,0.03,-0.01
0.13,-4.83,-0.77,-0.01,0.03,-0.01
0.1,-4.77,-0.44,-0.01,0.03,-0.01
0.08,-4.81,-0.63,-0.01,0.03,-0.01
0.13,-4.81,-0.63,-0.01,0.03,-0.01
0.1,-4.71,-0.61,-0.0,0.03,-0.01
0.15,-4.77,-0.69,-0.0,0.04,-0.01
0.17,-4.75,-0.63,-0.0,0.04,-0.01
0.1,-4.69,-0.63,-0.0,0.04,-0.01
0.15,-4.65,-0.59,-0.0,0.04,-0.01
0.23,-4.58,-0.52,-0.0,0.05,-0.01
0.25,-4.56,-0.44,0.0,0.05,-0.0
0.29,-4.56,-0.52,0.0,0.05,0.0
0.27,-4.5,-0.44,0.0,0.06,0.0
0.33,-4.52,-0.44,0.01,0.06,0.01
0.38,-4.52,-0.44,0.0,0.07,0.02
0.38,-4.52,-0.36,0.0,0.07,0.02
0.4,-4.56,-0.42,0.0,0.07,0.03
0.56,-4.71,-0.38,0.0,0.07,0.04
0.57,-4.67,-0.38,0.0,0.08,0.04
0.27,-4.83,-0.69,-0.0,0.08,0.04
0.56,-5.13,-0.46,-0.0,0.08,0.04
0.44,-5.11,-0.65,-0.01,0.08,0.03
0.42,-5.11,-0.71,-0.02,0.08,0.03
0.38,-5.25,-0.65,-0.04,0.09,0.02
0.36,-5.36,-0.69,-0.05,0.09,0.01
0.36,-5.71,-0.63,-0.06,0.09,-0.0
0.27,-5.67,-0.56,-0.07,0.09,-0.01
0.31,-5.86,-0.8,-0.06,0.09,-0.02
0.34,-5.8,-0.61,-0.04,0.09,-0.03
0.33,-5.52,-0.79,-0.01,0.09,-0.03
0.11,-5.48,-0.79,0.02,0.09,-0.03
0.11,-5.31,-0.71,0.04,0.09,-0.03
0.08,-5.09,-0.67,0.06,0.08,-0.02
0.04,-4.85,-0.57,0.07,0.08,-0.01
0.27,-4.88,-0.48,0.07,0.07,-0.01
0.15,-4.79,-0.59,0.07,0.07,0.0
0.15,-4.79,-0.54,0.07,0.06,0.01
0.19,-4.69,-0.56,0.06,0.06,0.02
0.19,-4.67,-0.57,0.05,0.06,0.02
0.23,-4.54,-0.63,0.04,0.06,0.03
0.17,-4.6,-0.61,0.03,0.06,0.03
