accX,accY,accZ,gyroX,gyroY,gyroZ
0.23,-4.96,-0.34,0.35,-0.56,0.14
0.46,-4.88,-0.61,0.31,-0.52,0.15
0.65,-4.73,-0.86,0.24,-0.46,0.14
0.84,-4.75,-0.8,0.16,-0.39,0.12
0.8,-4.9,-0.63,0.09,-0.32,0.09
0.96,-5.23,-0.44,0.02,-0.26,0.07
0.96,-5.4,-0.02,-0.04,-0.19,0.05
1.07,-5.52,0.44,-0.07,-0.13,0.02
1.21,-5.54,0.88,-0.08,-0.07,-0.01
1.47,-5.61,1.28,-0.09,-0.01,-0.04
1.78,-5.65,1.67,-0.09,0.04,-0.08
2.03,-5.65,1.93,-0.08,0.07,-0.13
2.13,-5.52,2.07,-0.06,0.09,-0.18
2.18,-5.59,1.95,-0.04,0.1,-0.23
2.18,-5.31,1.65,-0.03,0.11,-0.27
2.05,-5.48,1.11,-0.04,0.14,-0.3
1.95,-5.71,0.52,-0.07,0.18,-0.32
1.82,-6.13,0.02,-0.13,0.21,-0.34
1.65,-6.61,-0.63,-0.21,0.23,-0.35
1.47,-7.34,-1.05,-0.28,0.25,-0.36
1.24,-8.27,-1.26,-0.34,0.25,-0.38
1.17,-9.02,-1.28,-0.38,0.28,-0.41
1.15,-9.37,-1.09,-0.38,0.32,-0.45
1.13,-9.39,-1.03,-0.36,0.37,-0.49
1.24,-9.17,-1.21,-0.31,0.4,-0.54
1.32,-8.75,-1.84,-0.25,0.42,-0.58
1.34,-8.41,-2.2,-0.2,0.45,-0.62
1.05,-7.87,-2.26,-0.15,0.48,-0.66
0.75,-7.18,-2.15,-0.13,0.5,-0.69
0.4,-6.47,-1.9,-0.12,0.49,-0.72
0.08,-5.73,-1.65,-0.1,0.43,-0.75
-0.46,-5.08,-1.69,-0.09,0.35,-0.77
-0.82,-4.39,-1.95,-0.07,0.27,-0.78
-0.82,-3.87,-2.01,-0.05,0.19,-0.77
-0.84,-3.31,-2.2,-0.05,0.12,-0.78
-0.59,-2.8,-2.49,-0.05,0.07,-0.75
-0.4,-2.64,-2.62,-0.06,0.08,-0.69
