accX,accY,accZ,gyroX,gyroY,gyroZ
-0.65,-4.65,0.61,0.01,0.13,0.03
-0.67,-4.48,0.63,0.02,0.13,0.02
-0.54,-4.48,0.67,0.03,0.13,0.01
-0.59,-4.35,0.73,0.04,0.12,0.0
-0.5,-4.25,0.86,0.04,0.12,-0.01
-0.59,-4.16,0.61,0.04,0.11,-0.02
-0.42,-4.1,0.88,0.04,0.1,-0.02
-0.57,-4.21,0.92,0.04,0.1,-0.03
-0.5,-4.21,1.36,0.03,0.09,-0.03
-0.36,-4.12,0.94,0.03,0.09,-0.03
-0.54,-4.29,1.11,0.02,0.09,-0.03
-0.73,-4.44,1.17,0.01,0.09,-0.04
-0.57,-4.48,1.24,-0.0,0.1,-0.04
-0.57,-4.67,1.34,-0.02,0.1,-0.04
-0.77,-4.83,1.23,-0.04,0.09,-0.03
-0.54,-4.88,1.11,-0.05,0.09,-0.03
-0.63,-5.21,1.28,-0.07,0.09,-0.03
-0.48,-5.46,1.17,-0.09,0.1,-0.02
-0.46,-5.52,1.17,-0.1,0.11,-0.01
-0.27,-5.86,1.15,-0.11,0.12,-0.0
-0.13,-6.07,1.19,-0.11,0.15,0.01
-0.06,-6.24,1.15,-0.1,0.18,0.01
0.08,-6.36,1.21,-0.08,0.22,0.02
0.13,-6.45,1.23,-0.04,0.26,0.03
0.27,-6.53,1.34,0.0,0.29,0.04
0.17,-6.3,1.44,0.06,0.33,0.04
0.44,-6.28,1.59,0.12,0.36,0.05
0.15,-6.15,1.4,0.17,0.39,0.05
0.1,-5.88,1.55,0.22,0.42,0.04
0.17,-5.82,1.65,0.26,0.44,0.04
0.08,-5.71,1.59,0.28,0.44,0.03
-0.11,-5.63,1.49,0.29,0.44,0.01
-0.19,-5.55,1.46,0.29,0.42,-0.0
-0.5,-5.46,1.36,0.26,0.39,-0.02
-0.48,-5.52,1.11,0.22,0.37,-0.04
-0.48,-5.52,0.77,0.16,0.35,-0.05
-0.44,-5.36,0.59,0.09,0.34,-0.06
-0.75,-5.57,0.13,0.01,0.35,-0.07
-1.09,-5.69,-0.1,-0.06,0.37,-0.08
-1.55,-6.05,-0.38,-0.12,0.38,-0.07
-1.9,-6.34,-0.57,-0.18,0.39,-0.07
-2.09,-6.57,-0.9,-0.22,0.38,-0.07
-2.03,-6.99,-0.96,-0.24,0.36,-0.06
-1.86,-7.2,-1.34,-0.24,0.34,-0.05
-1.69,-7.47,-1.44,-0.22,0.34,-0.03
-1.59,-7.72,-1.59,-0.17,0.35,0.01
-1.32,-7.68,-1.4,-0.1,0.38,0.06
-1.3,-7.45,-1.26,-0.01,0.41,0.13
-1.34,-7.47,-1.21,0.08,0.43,0.2
-1.26,-7.14,-0.94,0.18,0.44,0.26
-1.07,-6.84,-1.46,0.27,0.43,0.32
-0.82,-6.44,-1.23,0.33,0.41,0.36
-0.65,-6.09,-1.3,0.38,0.39,0.39
-0.44,-5.84,-1.3,0.42,0.37,0.39
-0.19,-5.69,-1.59,0.43,0.36,0.39
0.13,-5.32,-1.3,0.43,0.34,0.37
0.17,-5.04,-1.23,0.43,0.33,0.35
0.29,-4.71,-1.13,0.43,0.31,0.32
0.57,-4.5,-0.9,0.42,0.28,0.3
0.69,-4.33,-0.84,0.41,0.25,0.26
0.57,-4.33,-0.36,0.39,0.23,0.23
0.9,-4.16,-0.15,0.36,0.2,0.19
1.13,-4.39,-0.1,0.33,0.18,0.16
1.02,-4.1,-0.21,0.29,0.16,0.12
1.02,-3.93,-0.08,0.23,0.16,0.08
0.92,-3.95,-0.13,0.17,0.17,0.04
0.69,-3.81,-0.08,0.1,0.18,0.0
0.5,-3.87,-0.13,0.03,0.2,-0.03
0.31,-4.06,-0.13,-0.05,0.22,-0.07
0.1,-4.27,-0.29,-0.12,0.25,-0.11
-0.29,-4.44,-0.23,-0.18,0.27,-0.14
-0.42,-4.71,-0.31,-0.23,0.3,-0.17
-0.71,-4.83,-0.38,-0.25,0.31,-0.2
-0.77,-4.98,-0.48,-0.24,0.32,-0.22
-0.84,-5.57,-0.48,-0.22,0.33,-0.23
-1.15,-5.5,-0.4,-0.19,0.34,-0.25
-1.3,-5.77,-0.19,-0.16,0.35,-0.25
-1.28,-5.86,-0.69,-0.11,0.36,-0.26
-1.49,-5.92,-0.21,-0.06,0.37,-0.26
-1.51,-5.69,-0.34,-0.0,0.38,-0.25
-1.63,-5.61,-0.15,0.06,0.38,-0.25
-1.63,-5.54,0.11,0.12,0.37,-0.24
-1.76,-5.36,0.15,0.18,0.35,-0.23
-1.7,-5.19,0.25,0.22,0.33,-0.22
-1.72,-4.9,0.27,0.26,0.29,-0.21
-1.7,-4.71,0.38,0.29,0.26,-0.2
-1.76,-4.48,0.54,0.3,0.22,-0.2
-1.69,-4.33,0.38,0.31,0.18,-0.19
-1.42,-3.89,0.61,0.3,0.13,-0.18
-1.36,-3.87,0.11,0.27,0.09,-0.18
-1.17,-3.77,0.44,0.24,0.05,-0.17
-1.02,-3.85,0.42,0.19,0.01,-0.17
-0.82,-3.64,0.31,0.14,-0.02,-0.17
-0.77,-3.72,0.25,0.1,-0.05,-0.17
-0.57,-3.6,0.33,0.06,-0.08,-0.18
-0.36,-3.64,0.42,0.03,-0.1,-0.17
-0.36,-3.66,0.48,0.0,-0.12,-0.17
-0.17,-3.72,0.46,-0.02,-0.14,-0.17
0.02,-3.7,0.54,-0.04,-0.16,-0.17
0.11,-3.75,0.63,-0.06,-0.18,-0.17
0.19,-3.77,0.56,-0.07,-0.18,-0.17
0.52,-3.79,0.36,-0.08,-0.18,-0.17
0.4,-3.95,0.67,-0.1,-0.18,-0.18
0.44,-4.14,0.71,-0.11,-0.16,-0.18
0.71,-3.98,0.71,-0.12,-0.15,-0.18
0.82,-4.14,0.65,-0.12,-0.13,-0.18
0.69,-4.35,1.05,-0.12,-0.11,-0.18
0.79,-4.27,1.05,-0.11,-0.08,-0.18
0.56,-4.37,0.84,-0.1,-0.07,-0.18
0.71,-4.41,1.03,-0.09,-0.05,-0.18
0.42,-4.56,1.11,-0.09,-0.04,-0.18
0.61,-4.42,0.94,-0.08,-0.02,-0.18
0.5,-4.46,1.03,-0.07,-0.02,-0.17
0.46,-4.52,0.96,-0.06,-0.01,-0.17
0.38,-4.42,0.94,-0.05,-0.01,-0.16
0.27,-4.37,0.82,-0.04,-0.01,-0.16
0.23,-4.31,1.17,-0.04,-0.01,-0.15
0.13,-4.31,0.82,-0.03,-0.01,-0.14
0.15,-4.42,1.13,-0.03,-0.02,-0.14
0.11,-4.29,0.98,-0.03,-0.03,-0.13
0.02,-4.08,0.86,-0.03,-0.03,-0.12
-0.15,-4.23,0.82,-0.03,-0.03,-0.1
-0.15,-4.19,0.96,-0.04,-0.04,-0.09
-0.29,-4.12,0.73,-0.05,-0.04,-0.08
-0.38,-4.25,0.82,-0.07,-0.04,-0.07
-0.36,-4.27,0.79,-0.09,-0.05,-0.06
-0.42,-4.39,0.75,-0.12,-0.05,-0.05
-0.42,-4.56,0.84,-0.13,-0.05,-0.04
-0.57,-4.88,0.84,-0.14,-0.06,-0.03
