accX,accY,accZ,gyroX,gyroY,gyroZ
0.08,-4.62,-1.7,-0.02,0.03,0.0
0.0,-4.65,-1.72,-0.02,0.02,0.0
0.02,-4.65,-1.74,-0.02,0.03,0.0
0.06,-4.58,-1.72,-0.03,0.02,0.0
0.13,-4.65,-1.74,-0.03,0.02,0.0
-0.11,-4.73,-1.44,-0.03,0.02,0.0
0.11,-4.65,-1.7,-0.03,0.02,0.0
0.1,-4.65,-1.69,-0.03,0.02,0.0
0.08,-4.64,-1.8,-0.03,0.02,0.01
0.13,-4.65,-1.74,-0.03,0.02,0.01
0.1,-4.62,-1.65,-0.03,0.02,0.01
0.19,-4.71,-1.65,-0.03,0.02,0.01
0.17,-4.64,-1.67,-0.03,0.02,0.01
0.15,-4.62,-1.76,-0.03,0.02,0.01
0.27,-4.58,-1.69,-0.03,0.02,0.01
-0.04,-4.71,-1.51,-0.03,0.02,0.01
0.08,-4.44,-1.78,-0.04,0.02,0.01
0.25,-4.52,-1.69,-0.04,0.02,0.01
0.23,-4.54,-1.72,-0.05,0.02,0.01
0.27,-4.56,-1.67,-0.05,0.03,0.01
0.31,-4.6,-1.61,-0.06,0.03,0.01
0.31,-4.56,-1.74,-0.06,0.03,0.01
0.34,-4.52,-1.8,-0.06,0.03,0.02
0.25,-4.62,-1.69,-0.06,0.03,0.02
0.34,-4.52,-1.8,-0.06,0.03,0.02
0.33,-4.52,-1.82,-0.05,0.03,0.03
0.08,-4.64,-1.57,-0.05,0.03,0.03
0.36,-4.62,-1.72,-0.05,0.03,0.03
0.34,-4.62,-1.69,-0.05,0.03,0.03
0.31,-4.64,-1.69,-0.05,0.03,0.03
0.29,-4.64,-1.67,-0.05,0.03,0.03
0.29,-4.6,-1.8,-0.05,0.03,0.03
0.33,-4.6,-1.76,-0.05,0.03,0.03
0.29,-4.58,-1.76,-0.05,0.03,0.03
0.29,-4.56,-1.82,-0.05,0.03,0.03
0.31,-4.62,-1.72,-0.05,0.03,0.03
0.36,-4.6,-1.88,-0.05,0.03,0.03
0.63,-4.5,-1.86,-0.05,0.04,0.03
0.34,-4.62,-1.7,-0.06,0.04,0.03
0.36,-4.6,-1.82,-0.06,0.04,0.04
0.42,-4.65,-1.76,-0.06,0.04,0.04
0.46,-4.65,-1.76,-0.06,0.04,0.04
0.42,-4.56,-1.82,-0.07,0.04,0.04
0.48,-4.6,-1.82,-0.07,0.04,0.04
0.56,-4.6,-1.76,-0.07,0.04,0.05
0.46,-4.54,-1.84,-0.07,0.04,0.05
0.44,-4.56,-1.86,-0.07,0.04,0.05
0.48,-4.58,-1.67,-0.08,0.04,0.05
0.56,-4.37,-2.03,-0.08,0.04,0.05
0.42,-4.54,-1.76,-0.08,0.05,0.05
0.48,-4.6,-1.78,-0.08,0.05,0.06
0.4,-4.56,-1.76,-0.08,0.05,0.06
0.44,-4.58,-1.74,-0.08,0.05,0.06
0.36,-4.64,-1.76,-0.08,0.05,0.07
0.33,-4.6,-1.7,-0.08,0.06,0.07
0.42,-4.64,-1.74,-0.08,0.06,0.07
0.38,-4.64,-1.74,-0.08,0.06,0.07
0.38,-4.65,-1.95,-0.08,0.06,0.07
0.34,-4.64,-1.88,-0.09,0.06,0.07
0.19,-4.25,-2.2,-0.09,0.06,0.07
0.38,-4.6,-1.93,-0.09,0.07,0.07
0.33,-4.58,-1.92,-0.1,0.07,0.07
0.38,-4.6,-1.93,-0.1,0.07,0.07
0.29,-4.54,-1.92,-0.1,0.08,0.07
0.23,-4.56,-1.9,-0.1,0.08,0.07
0.27,-4.64,-1.86,-0.1,0.08,0.07
0.29,-4.64,-1.86,-0.1,0.09,0.07
0.27,-4.62,-1.97,-0.09,0.09,0.07
0.27,-4.64,-2.01,-0.09,0.09,0.07
0.29,-4.62,-1.93,-0.08,0.09,0.06
0.23,-4.5,-1.9,-0.08,0.09,0.06
0.29,-4.56,-1.9,-0.08,0.09,0.06
0.27,-4.54,-1.92,-0.08,0.1,0.06
0.29,-4.54,-1.99,-0.08,0.09,0.06
