accX,accY,accZ,gyroX,gyroY,gyroZ
0.54,-4.98,0.33,-0.09,0.36,0.01
0.61,-4.98,0.27,-0.09,0.36,0.0
0.63,-4.9,0.31,-0.08,0.35,-0.01
0.56,-4.94,0.31,-0.08,0.35,-0.01
0.63,-4.92,0.34,-0.08,0.35,-0.02
0.63,-4.9,0.29,-0.07,0.34,-0.02
0.57,-4.81,0.29,-0.07,0.34,-0.02
0.65,-4.83,0.25,-0.07,0.33,-0.03
0.63,-4.87,0.25,-0.07,0.33,-0.03
0.71,-4.83,0.27,-0.07,0.32,-0.03
0.67,-4.79,0.21,-0.07,0.32,-0.03
0.67,-4.79,0.27,-0.07,0.31,-0.04
0.67,-4.79,0.36,-0.07,0.31,-0.04
0.75,-4.83,0.29,-0.08,0.3,-0.04
0.71,-4.75,0.31,-0.08,0.3,-0.04
0.73,-4.83,0.31,-0.08,0.29,-0.04
0.71,-4.83,0.29,-0.08,0.28,-0.05
0.65,-4.79,0.36,-0.08,0.28,-0.05
0.67,-4.77,0.25,-0.08,0.27,-0.05
0.69,-4.75,0.33,-0.08,0.27,-0.05
0.77,-4.77,0.31,-0.08,0.26,-0.05
0.73,-4.75,0.29,-0.08,0.26,-0.05
0.63,-4.65,0.29,-0.08,0.26,-0.05
0.65,-4.69,0.31,-0.08,0.26,-0.05
0.65,-4.69,0.29,-0.07,0.25,-0.04
0.61,-4.69,0.27,-0.07,0.25,-0.04
0.61,-4.71,0.31,-0.07,0.24,-0.04
0.65,-4.67,0.33,-0.07,0.24,-0.04
0.63,-4.73,0.33,-0.07,0.23,-0.03
0.63,-4.71,0.27,-0.07,0.22,-0.03
0.59,-4.71,0.36,-0.07,0.22,-0.03
0.61,-4.81,0.27,-0.07,0.22,-0.03
0.56,-4.73,0.31,-0.07,0.21,-0.03
0.57,-4.81,0.31,-0.07,0.21,-0.03
0.65,-4.87,0.33,-0.07,0.2,-0.03
0.63,-4.81,0.33,-0.07,0.2,-0.03
0.67,-4.83,0.48,-0.06,0.2,-0.03
0.63,-4.87,0.29,-0.06,0.19,-0.03
0.63,-4.85,0.33,-0.06,0.19,-0.03
0.67,-4.81,0.21,-0.06,0.19,-0.03
0.69,-4.81,0.29,-0.06,0.19,-0.03
0.69,-4.85,0.33,-0.06,0.18,-0.03
0.71,-4.77,0.25,-0.06,0.18,-0.03
0.71,-4.81,0.23,-0.06,0.18,-0.03
0.75,-4.85,0.23,-0.06,0.18,-0.03
0.82,-4.77,0.23,-0.06,0.18,-0.03
0.86,-4.64,0.17,-0.06,0.18,-0.03
0.84,-4.79,0.21,-0.06,0.18,-0.03
0.88,-4.79,0.17,-0.06,0.19,-0.03
0.82,-4.77,0.19,-0.07,0.19,-0.03
0.88,-4.81,0.27,-0.07,0.19,-0.04
0.92,-4.79,0.25,-0.07,0.2,-0.04
0.88,-4.77,0.17,-0.08,0.2,-0.04
0.94,-4.79,0.25,-0.08,0.21,-0.04
0.9,-4.81,0.23,-0.08,0.21,-0.04
0.94,-4.85,0.29,-0.08,0.21,-0.04
0.86,-4.85,0.27,-0.08,0.22,-0.04
0.92,-4.75,0.29,-0.08,0.22,-0.05
0.92,-4.87,0.23,-0.08,0.23,-0.05
0.9,-4.79,0.27,-0.08,0.23,-0.05
0.9,-4.87,0.17,-0.07,0.23,-0.05
0.92,-4.75,0.17,-0.07,0.23,-0.05
0.98,-4.77,0.21,-0.07,0.24,-0.05
0.98,-4.83,0.21,-0.07,0.24,-0.05
1.0,-4.75,0.27,-0.07,0.25,-0.05
1.05,-4.73,0.34,-0.07,0.26,-0.06
1.11,-4.85,0.27,-0.08,0.26,-0.06
1.09,-4.75,0.25,-0.08,0.27,-0.07
1.13,-4.71,0.23,-0.08,0.28,-0.07
1.15,-4.79,0.21,-0.09,0.28,-0.08
1.17,-4.73,0.19,-0.09,0.29,-0.09
1.15,-4.73,0.25,-0.09,0.29,-0.09
1.19,-4.73,0.23,-0.1,0.29,-0.1
1.15,-4.75,0.17,-0.1,0.29,-0.1
1.23,-4.79,0.19,-0.1,0.3,-0.1
1.21,-4.85,0.15,-0.1,0.3,-0.1
1.17,-4.79,0.17,-0.1,0.3,-0.1
1.21,-4.79,0.15,-0.1,0.3,-0.11
1.19,-4.71,0.13,-0.11,0.3,-0.11
1.15,-4.83,0.15,-0.11,0.3,-0.12
1.15,-4.79,0.15,-0.11,0.3,-0.12
1.11,-4.83,0.11,-0.11,0.3,-0.12
1.13,-4.87,0.17,-0.11,0.3,-0.13
1.03,-4.85,0.19,-0.11,0.29,-0.13
1.03,-4.87,0.15,-0.11,0.29,-0.12
0.96,-4.81,0.19,-0.1,0.28,-0.12
0.92,-4.79,0.23,-0.1,0.28,-0.12
