accX,accY,accZ,gyroX,gyroY,gyroZ
0.21,-4.75,-0.94,-0.02,0.13,-0.01
0.27,-4.73,-0.9,-0.02,0.12,-0.01
0.23,-4.79,-0.94,-0.03,0.12,-0.01
0.19,-4.85,-0.96,-0.03,0.12,-0.01
0.23,-4.87,-0.94,-0.03,0.12,-0.01
0.19,-4.92,-0.9,-0.03,0.11,-0.01
0.33,-4.88,-0.88,-0.03,0.11,-0.01
0.25,-4.9,-0.98,-0.03,0.11,-0.02
0.25,-4.92,-0.94,-0.02,0.11,-0.01
0.25,-4.94,-0.92,-0.02,0.1,-0.01
0.27,-4.9,-0.86,-0.01,0.1,-0.01
0.27,-4.92,-0.96,-0.01,0.1,-0.01
0.23,-4.83,-0.92,-0.0,0.1,-0.01
0.23,-4.9,-0.94,-0.0,0.09,-0.01
0.27,-4.9,-0.94,0.0,0.09,-0.01
0.25,-4.85,-0.98,0.0,0.09,-0.01
0.31,-4.83,-1.0,0.01,0.09,-0.01
0.31,-4.81,-1.0,0.01,0.09,-0.01
0.25,-4.75,-1.0,0.01,0.08,-0.01
0.31,-4.79,-0.98,0.01,0.08,-0.01
0.27,-4.73,-1.02,0.01,0.08,-0.01
0.29,-4.75,-0.98,0.01,0.07,-0.01
0.38,-4.67,-1.07,0.01,0.07,-0.01
0.33,-4.79,-0.88,0.01,0.07,-0.01
0.4,-4.75,-0.88,0.01,0.07,-0.01
0.25,-4.71,-0.69,0.01,0.06,-0.01
0.29,-4.67,-1.03,0.01,0.06,-0.01
0.17,-4.83,-0.88,0.01,0.06,-0.01
0.34,-4.67,-0.86,0.01,0.05,-0.0
0.21,-4.85,-1.02,0.01,0.05,-0.01
0.17,-4.85,-0.98,0.01,0.05,-0.01
0.21,-4.83,-1.05,0.01,0.04,-0.01
0.19,-4.9,-1.02,0.01,0.04,-0.01
0.23,-4.83,-0.9,0.01,0.04,-0.01
0.27,-4.87,-0.98,0.01,0.04,-0.01
0.19,-4.9,-0.96,0.01,0.04,-0.01
0.25,-4.87,-0.86,0.02,0.03,-0.01
0.08,-4.77,-0.92,0.02,0.03,-0.01
0.27,-4.71,-0.8,0.03,0.03,-0.01
-0.08,-4.88,-0.92,0.03,0.03,-0.0
0.27,-4.92,-0.88,0.04,0.03,-0.0
0.31,-4.88,-0.9,0.04,0.02,-0.0
0.29,-4.96,-0.9,0.04,0.02,0.0
0.27,-4.85,-0.8,0.05,0.02,0.0
0.33,-4.9,-0.88,0.05,0.02,0.01
0.33,-4.9,-0.84,0.05,0.02,0.01
0.33,-4.83,-0.8,0.06,0.02,0.01
0.33,-4.88,-0.82,0.06,0.02,0.01
0.29,-4.83,-0.82,0.06,0.01,0.01
0.17,-4.83,-0.67,0.06,0.01,0.01
0.31,-4.88,-0.73,0.07,0.01,0.01
0.34,-4.88,-0.73,0.07,0.02,0.01
0.29,-4.94,-0.75,0.07,0.02,0.01
0.31,-4.96,-0.79,0.07,0.02,0.01
0.34,-4.92,-0.75,0.08,0.02,0.01
0.29,-4.92,-0.79,0.08,0.02,0.01
0.27,-4.87,-0.8,0.09,0.01,0.01
0.27,-4.88,-0.79,0.09,0.01,0.01
0.34,-4.87,-0.77,0.1,0.01,0.01
0.21,-4.85,-0.77,0.1,0.0,0.01
0.27,-4.85,-0.77,0.1,0.0,0.01
0.25,-4.85,-0.75,0.1,-0.0,0.01
0.23,-4.87,-0.77,0.1,-0.01,0.01
0.21,-4.83,-0.75,0.1,-0.01,0.0
0.19,-4.79,-0.71,0.1,-0.01,0.0
0.15,-4.75,-0.77,0.1,-0.01,0.0
0.23,-4.81,-0.71,0.1,-0.01,0.0
0.19,-4.79,-0.75,0.1,-0.01,-0.0
0.13,-4.69,-0.77,0.1,-0.01,-0.0
0.15,-4.69,-0.82,0.1,-0.01,-0.01
0.15,-4.65,-0.9,0.1,-0.01,-0.01
0.19,-4.58,-0.88,0.1,-0.02,-0.01
0.11,-4.56,-0.94,0.09,-0.02,-0.01
0.15,-4.62,-0.9,0.08,-0.02,-0.02
0.19,-4.6,-0.82,0.07,-0.03,-0.02
0.1,-4.64,-0.8,0.06,-0.03,-0.02
0.19,-4.71,-0.75,0.06,-0.03,-0.02
0.27,-4.77,-0.65,0.05,-0.04,-0.03
0.21,-4.77,-0.71,0.04,-0.04,-0.03
0.27,-4.88,-0.65,0.04,-0.04,-0.03
0.23,-4.94,-0.61,0.04,-0.04,-0.03
0.23,-4.9,-0.67,0.03,-0.04,-0.03
0.21,-4.96,-0.73,0.03,-0.04,-0.03
0.23,-5.02,-0.71,0.03,-0.04,-0.02
0.23,-4.94,-0.8,0.03,-0.05,-0.02
0.21,-4.98,-0.79,0.03,-0.05,-0.02
0.23,-5.0,-0.65,0.03,-0.05,-0.02
0.19,-4.94,-0.79,0.03,-0.05,-0.02
0.23,-4.94,-0.67,0.03,-0.05,-0.02
0.17,-5.0,-0.75,0.03,-0.05,-0.02
0.21,-4.98,-0.71,0.03,-0.05,-0.02
0.29,-4.96,-0.73,0.03,-0.05,-0.02
0.19,-4.92,-0.69,0.03,-0.05,-0.02
0.21,-4.92,-0.71,0.02,-0.06,-0.02
0.25,-4.88,-0.69,0.02,-0.06,-0.02
0.27,-4.85,-0.71,0.02,-0.06,-0.01
0.23,-4.83,-0.67,0.02,-0.06,-0.01
0.29,-4.77,-0.63,0.02,-0.06,-0.01
0.27,-4.73,-0.65,0.02,-0.06,-0.01
0.27,-4.73,-0.61,0.01,-0.06,-0.01
0.27,-4.83,-0.61,0.01,-0.06,-0.0
0.29,-4.73,-0.65,0.0,-0.06,-0.0
0.27,-4.71,-0.67,-0.0,-0.06,0.0
0.27,-4.71,-0.71,-0.01,-0.06,0.0
0.29,-4.71,-0.71,-0.02,-0.06,0.0
0.29,-4.65,-0.67,-0.02,-0.06,0.0
0.25,-4.67,-0.67,-0.02,-0.06,0.0
0.27,-4.69,-0.63,-0.03,-0.05,0.0
0.31,-4.65,-0.59,-0.03,-0.05,0.0
0.29,-4.71,-0.63,-0.04,-0.05,0.0
0.27,-4.75,-0.59,-0.04,-0.04,-0.0
0.31,-4.75,-0.52,-0.04,-0.04,-0.0
0.23,-4.79,-0.59,-0.05,-0.04,-0.01
0.25,-4.85,-0.59,-0.05,-0.04,-0.01
0.25,-4.87,-0.63,-0.05,-0.03,-0.01
0.29,-4.88,-0.61,-0.05,-0.03,-0.01
0.33,-4.9,-0.63,-0.06,-0.03,-0.01
0.34,-4.98,-0.59,-0.05,-0.03,-0.01
0.31,-4.92,-0.63,-0.05,-0.03,-0.01
0.27,-4.94,-0.59,-0.05,-0.02,-0.01
0.33,-4.96,-0.71,-0.05,-0.02,-0.01
0.29,-4.96,-0.71,-0.05,-0.02,-0.01
0.25,-4.9,-0.71,-0.05,-0.02,-0.02
0.27,-4.92,-0.63,-0.04,-0.02,-0.02
0.27,-4.92,-0.61,-0.04,-0.02,-0.02
0.25,-4.94,-0.71,-0.04,-0.03,-0.02
0.23,-4.9,-0.61,-0.04,-0.02,-0.02
0.25,-4.92,-0.61,-0.03,-0.03,-0.02
0.27,-4.9,-0.65,-0.03,-0.03,-0.02
0.27,-4.9,-0.65,-0.03,-0.03,-0.02
0.21,-4.92,-0.61,-0.03,-0.03,-0.02
0.23,-4.85,-0.59,-0.03,-0.03,-0.02
0.15,-4.83,-0.61,-0.03,-0.03,-0.02
0.27,-4.92,-0.65,-0.03,-0.03,-0.02
0.25,-4.88,-0.65,-0.03,-0.03,-0.02
0.25,-4.83,-0.67,-0.03,-0.03,-0.02
0.23,-4.9,-0.52,-0.03,-0.03,-0.02
0.23,-4.87,-0.67,-0.03,-0.03,-0.02
0.29,-4.83,-0.57,-0.02,-0.02,-0.02
0.29,-4.73,-0.63,-0.03,-0.02,-0.02
0.33,-4.73,-0.69,-0.03,-0.02,-0.02
0.31,-4.73,-0.75,-0.03,-0.02,-0.02
0.31,-4.79,-0.67,-0.03,-0.02,-0.02
0.29,-4.75,-0.75,-0.03,-0.02,-0.02
0.34,-4.81,-0.71,-0.04,-0.02,-0.02
0.31,-4.79,-0.71,-0.04,-0.02,-0.02
0.36,-4.75,-0.73,-0.05,-0.01,-0.02
0.4,-4.79,-0.65,-0.05,-0.01,-0.02
0.34,-4.81,-0.69,-0.05,-0.01,-0.02
0.42,-4.83,-0.65,-0.05,-0.01,-0.02
0.4,-4.75,-0.67,-0.06,-0.01,-0.02
0.34,-4.81,-0.61,-0.06,-0.01,-0.02
0.42,-4.87,-0.63,-0.05,-0.01,-0.02
0.42,-4.92,-0.57,-0.05,-0.01,-0.02
0.42,-4.83,-0.63,-0.05,-0.0,-0.02
0.34,-4.85,-0.63,-0.05,-0.0,-0.02
0.38,-4.88,-0.63,-0.05,0.0,-0.02
0.4,-4.87,-0.63,-0.04,0.0,-0.02
0.36,-4.88,-0.63,-0.04,0.01,-0.02
0.38,-4.92,-0.67,-0.04,0.01,-0.02
0.42,-4.92,-0.69,-0.04,0.01,-0.03
0.44,-4.94,-0.61,-0.04,0.01,-0.02
0.38,-4.87,-0.67,-0.04,0.02,-0.02
0.36,-4.88,-0.59,-0.03,0.02,-0.02
0.42,-4.9,-0.65,-0.03,0.02,-0.02
0.42,-4.87,-0.65,-0.03,0.02,-0.02
0.42,-4.85,-0.61,-0.03,0.02,-0.02
0.4,-4.85,-0.67,-0.03,0.02,-0.02
0.44,-4.83,-0.65,-0.02,0.02,-0.02
0.38,-4.79,-0.73,-0.02,0.03,-0.02
0.38,-4.75,-0.69,-0.01,0.03,-0.02
0.4,-4.73,-0.73,-0.01,0.03,-0.02
0.44,-4.77,-0.75,-0.01,0.03,-0.02
0.42,-4.77,-0.67,-0.01,0.03,-0.02
0.42,-4.75,-0.71,-0.02,0.03,-0.02
0.42,-4.69,-0.71,-0.02,0.04,-0.02
0.42,-4.75,-0.71,-0.02,0.04,-0.02
0.4,-4.69,-0.69,-0.02,0.04,-0.02
0.38,-4.79,-0.73,-0.03,0.04,-0.02
0.4,-4.81,-0.71,-0.03,0.04,-0.02
0.4,-4.83,-0.73,-0.03,0.04,-0.02
0.38,-4.81,-0.73,-0.03,0.04,-0.03
0.42,-4.85,-0.77,-0.03,0.04,-0.02
0.42,-4.87,-0.84,-0.03,0.04,-0.03
0.46,-4.88,-0.84,-0.03,0.04,-0.03
0.4,-4.88,-0.77,-0.03,0.05,-0.03
0.48,-4.94,-0.77,-0.03,0.05,-0.03
0.38,-4.94,-0.8,-0.03,0.05,-0.03
0.38,-4.98,-0.82,-0.03,0.05,-0.03
0.38,-4.94,-0.77,-0.03,0.05,-0.03
0.36,-4.96,-0.71,-0.02,0.05,-0.03
0.42,-4.96,-0.79,-0.02,0.05,-0.03
0.38,-4.9,-0.71,-0.01,0.05,-0.03
0.33,-4.9,-0.79,-0.01,0.05,-0.03
0.4,-4.87,-0.71,-0.01,0.05,-0.03
0.38,-4.85,-0.75,-0.0,0.05,-0.03
0.36,-4.85,-0.77,-0.0,0.05,-0.03
0.38,-4.79,-0.79,-0.0,0.05,-0.03
0.42,-4.81,-0.73,-0.0,0.05,-0.03
0.38,-4.77,-0.8,-0.0,0.05,-0.03
0.42,-4.83,-0.71,-0.0,0.04,-0.02
0.38,-4.75,-0.75,-0.0,0.04,-0.02
0.4,-4.73,-0.75,-0.01,0.04,-0.02
0.44,-4.81,-0.77,-0.01,0.04,-0.02
0.38,-4.79,-0.71,-0.01,0.04,-0.02
0.5,-4.67,-0.71,-0.01,0.04,-0.02
0.4,-4.71,-0.73,-0.02,0.04,-0.02
0.46,-4.75,-0.65,-0.02,0.04,-0.02
0.46,-4.83,-0.67,-0.02,0.04,-0.02
0.42,-4.75,-0.67,-0.02,0.04,-0.02
0.46,-4.77,-0.67,-0.02,0.04,-0.02
0.46,-4.81,-0.73,-0.02,0.05,-0.02
0.48,-4.87,-0.77,-0.02,0.05,-0.02
0.44,-4.88,-0.79,-0.02,0.05,-0.02
0.44,-4.85,-0.75,-0.02,0.05,-0.02
0.44,-4.85,-0.77,-0.02,0.05,-0.02
0.5,-4.88,-0.75,-0.02,0.05,-0.02
0.48,-4.88,-0.75,-0.02,0.05,-0.02
0.46,-4.87,-0.77,-0.02,0.05,-0.02
0.46,-4.87,-0.75,-0.02,0.05,-0.02
0.48,-4.88,-0.8,-0.02,0.05,-0.02
0.48,-4.88,-0.75,-0.02,0.06,-0.02
0.48,-4.88,-0.77,-0.02,0.06,-0.02
0.48,-4.88,-0.84,-0.02,0.06,-0.02
0.5,-4.88,-0.86,-0.02,0.06,-0.02
0.44,-4.87,-0.84,-0.02,0.06,-0.02
0.46,-4.83,-0.84,-0.02,0.06,-0.02
0.48,-4.83,-0.86,-0.02,0.06,-0.02
0.42,-4.83,-0.79,-0.02,0.06,-0.02
0.5,-4.87,-0.82,-0.02,0.06,-0.02
0.5,-4.81,-0.86,-0.02,0.06,-0.02
0.52,-4.83,-0.86,-0.02,0.06,-0.02
0.5,-4.87,-0.9,-0.02,0.06,-0.01
0.48,-4.85,-0.84,-0.03,0.06,-0.02
0.48,-4.87,-0.88,-0.03,0.06,-0.01
0.52,-4.81,-0.9,-0.03,0.06,-0.01
0.48,-4.9,-0.88,-0.03,0.07,-0.01
0.5,-4.87,-0.88,-0.03,0.07,-0.02
0.52,-4.85,-0.92,-0.03,0.07,-0.01
0.56,-4.87,-0.84,-0.03,0.07,-0.02
0.56,-4.92,-0.92,-0.03,0.07,-0.02
0.54,-4.83,-0.86,-0.03,0.08,-0.02
0.56,-4.85,-0.8,-0.02,0.08,-0.02
0.54,-4.81,-0.86,-0.02,0.08,-0.02
