accX,accY,accZ,gyroX,gyroY,gyroZ
-0.82,-4.52,0.11,-0.19,0.56,-0.03
-0.75,-4.65,0.23,-0.21,0.53,-0.04
-0.77,-4.81,0.34,-0.22,0.5,-0.06
-0.57,-5.02,0.27,-0.22,0.47,-0.07
-0.59,-5.13,0.34,-0.22,0.44,-0.08
-0.63,-5.15,0.44,-0.21,0.41,-0.09
-0.46,-5.34,0.36,-0.19,0.39,-0.1
-0.46,-5.38,0.21,-0.17,0.35,-0.11
-0.42,-5.44,0.23,-0.15,0.32,-0.12
-0.42,-5.36,0.17,-0.14,0.29,-0.13
-0.44,-5.34,0.19,-0.12,0.26,-0.13
-0.36,-5.32,0.25,-0.1,0.24,-0.14
-0.33,-5.27,0.25,-0.08,0.22,-0.14
-0.4,-5.15,0.19,-0.06,0.2,-0.14
-0.36,-5.09,0.23,-0.05,0.18,-0.14
-0.34,-4.98,0.31,-0.04,0.16,-0.14
-0.33,-4.81,0.23,-0.02,0.15,-0.14
-0.33,-4.73,0.23,-0.02,0.13,-0.14
-0.29,-4.56,0.31,-0.01,0.12,-0.15
-0.33,-4.48,0.31,-0.01,0.1,-0.15
-0.21,-4.39,0.25,-0.02,0.08,-0.15
-0.17,-4.23,0.31,-0.03,0.06,-0.15
-0.06,-4.14,0.23,-0.05,0.04,-0.15
-0.02,-4.08,0.08,-0.06,0.03,-0.16
0.1,-4.0,0.19,-0.08,0.01,-0.16
0.1,-3.96,0.19,-0.09,0.0,-0.16
0.15,-3.95,0.08,-0.1,-0.01,-0.15
0.21,-4.0,0.15,-0.11,-0.03,-0.15
0.23,-4.1,0.13,-0.12,-0.05,-0.14
0.21,-4.04,0.21,-0.13,-0.07,-0.13
0.31,-4.18,0.11,-0.13,-0.09,-0.12
0.33,-4.21,0.11,-0.14,-0.12,-0.11
0.4,-4.27,0.1,-0.15,-0.14,-0.1
0.44,-4.41,0.02,-0.15,-0.16,-0.1
0.5,-4.41,0.04,-0.16,-0.18,-0.09
0.52,-4.39,0.0,-0.16,-0.2,-0.08
0.59,-4.42,0.04,-0.16,-0.22,-0.08
0.52,-4.42,-0.1,-0.17,-0.24,-0.08
0.59,-4.52,-0.02,-0.17,-0.26,-0.07
0.59,-4.6,0.04,-0.18,-0.27,-0.07
0.63,-4.6,0.11,-0.18,-0.29,-0.07
0.65,-4.69,0.11,-0.17,-0.3,-0.07
0.75,-4.69,0.11,-0.16,-0.31,-0.06
0.71,-4.65,0.17,-0.15,-0.31,-0.06
0.79,-4.69,0.25,-0.13,-0.32,-0.05
0.75,-4.64,0.23,-0.11,-0.32,-0.05
0.82,-4.65,0.17,-0.09,-0.32,-0.04
0.79,-4.58,0.23,-0.08,-0.31,-0.04
0.75,-4.56,0.4,-0.06,-0.31,-0.03
0.8,-4.54,0.15,-0.05,-0.3,-0.03
0.77,-4.48,0.13,-0.03,-0.3,-0.02
0.73,-4.42,0.19,-0.02,-0.29,-0.02
0.69,-4.37,0.27,-0.02,-0.28,-0.01
0.67,-4.39,0.19,-0.01,-0.28,-0.01
0.69,-4.35,0.25,-0.01,-0.27,-0.0
0.59,-4.33,0.19,-0.01,-0.26,0.0
0.57,-4.35,0.33,-0.01,-0.26,0.0
0.56,-4.23,0.31,-0.01,-0.25,0.01
0.52,-4.18,0.38,-0.01,-0.24,0.01
0.52,-4.18,0.44,-0.01,-0.24,0.01
0.46,-4.18,0.4,-0.01,-0.23,0.02
0.48,-4.23,0.5,-0.01,-0.23,0.02
0.48,-4.25,0.46,-0.01,-0.22,0.02
0.48,-4.19,0.46,-0.02,-0.22,0.02
0.52,-4.19,0.52,-0.03,-0.21,0.02
0.48,-4.23,0.56,-0.03,-0.21,0.03
0.52,-4.21,0.61,-0.03,-0.2,0.03
0.54,-4.21,0.77,-0.03,-0.2,0.03
0.48,-4.23,0.82,-0.02,-0.19,0.03
0.54,-4.19,0.8,-0.01,-0.19,0.03
0.44,-4.27,0.84,0.0,-0.18,0.04
0.5,-4.18,0.84,0.01,-0.18,0.04
0.52,-4.18,1.0,0.01,-0.17,0.04
0.54,-4.19,0.86,0.02,-0.16,0.05
0.63,-4.19,0.88,0.02,-0.15,0.05
0.65,-4.18,0.88,0.02,-0.14,0.05
0.71,-4.21,0.8,0.01,-0.12,0.05
0.86,-4.27,0.84,0.0,-0.1,0.04
0.96,-4.35,0.9,-0.01,-0.09,0.04
1.03,-4.46,0.8,-0.02,-0.07,0.04
1.19,-4.37,0.88,-0.03,-0.05,0.03
1.15,-4.58,0.94,-0.03,-0.04,0.02
1.13,-4.69,1.05,-0.03,-0.04,0.01
1.05,-4.73,1.07,-0.03,-0.04,0.01
1.02,-4.77,1.09,-0.02,-0.04,0.01
0.94,-4.75,1.19,-0.01,-0.05,0.01
0.79,-4.75,1.11,0.01,-0.06,0.01
0.67,-4.77,1.13,0.03,-0.07,0.01
0.46,-4.62,1.23,0.04,-0.08,0.02
0.34,-4.58,1.24,0.05,-0.09,0.04
0.25,-4.54,1.24,0.05,-0.1,0.05
0.08,-4.27,1.4,0.06,-0.11,0.06
0.06,-4.46,1.46,0.06,-0.11,0.08
-0.11,-4.31,1.47,0.06,-0.13,0.1
-0.15,-4.31,1.57,0.06,-0.13,0.12
-0.21,-4.25,1.65,0.07,-0.14,0.13
-0.15,-4.23,1.72,0.07,-0.15,0.15
-0.23,-4.19,1.78,0.07,-0.16,0.16
-0.15,-4.1,1.7,0.07,-0.18,0.18
-0.11,-4.04,1.76,0.06,-0.19,0.19
-0.1,-4.12,1.76,0.05,-0.2,0.2
-0.1,-4.14,1.57,0.04,-0.22,0.22
0.0,-4.31,1.47,0.03,-0.24,0.22
0.02,-4.54,1.36,0.01,-0.26,0.23
0.19,-4.79,1.21,-0.01,-0.28,0.24
0.48,-5.19,1.02,-0.03,-0.3,0.23
0.71,-5.5,0.88,-0.06,-0.31,0.22
0.82,-5.82,0.56,-0.1,-0.31,0.2
1.0,-6.07,0.29,-0.14,-0.3,0.16
1.15,-6.15,0.04,-0.19,-0.27,0.12
1.32,-6.22,-0.19,-0.23,-0.24,0.08
1.32,-6.32,-0.52,-0.26,-0.21,0.03
1.34,-6.36,-0.52,-0.29,-0.17,-0.01
1.38,-6.3,-0.52,-0.31,-0.13,-0.05
1.09,-6.26,-0.5,-0.32,-0.09,-0.09
0.94,-6.19,-0.34,-0.31,-0.06,-0.12
0.77,-6.05,-0.31,-0.27,-0.04,-0.14
0.57,-5.94,-0.27,-0.22,-0.02,-0.15
0.27,-5.78,-0.17,-0.16,-0.01,-0.15
0.08,-5.61,-0.13,-0.09,-0.02,-0.14
-0.08,-5.42,-0.13,-0.01,-0.03,-0.12
-0.36,-5.25,-0.19,0.06,-0.05,-0.11
-0.46,-5.06,-0.19,0.12,-0.08,-0.09
-0.69,-4.87,-0.17,0.18,-0.11,-0.08
-0.86,-4.64,-0.31,0.22,-0.15,-0.07
-0.86,-4.5,-0.29,0.25,-0.19,-0.06
-0.88,-4.33,-0.33,0.26,-0.24,-0.05
-0.75,-4.19,-0.36,0.26,-0.29,-0.05
-0.56,-4.1,-0.42,0.25,-0.34,-0.05
-0.38,-3.98,-0.57,0.23,-0.39,-0.06
-0.15,-3.95,-0.59,0.2,-0.42,-0.07
0.06,-3.81,-0.63,0.17,-0.46,-0.08
0.19,-3.85,-0.56,0.13,-0.48,-0.1
0.36,-3.87,-0.73,0.1,-0.5,-0.12
0.5,-3.91,-0.75,0.07,-0.51,-0.13
0.48,-3.98,-0.77,0.05,-0.51,-0.14
0.56,-4.08,-0.75,0.03,-0.51,-0.15
0.52,-4.18,-0.75,0.01,-0.5,-0.16
0.5,-4.29,-0.9,-0.0,-0.48,-0.16
0.4,-4.46,-0.77,-0.02,-0.46,-0.15
0.42,-4.6,-0.69,-0.04,-0.44,-0.15
0.33,-4.67,-0.65,-0.05,-0.41,-0.14
0.42,-4.81,-0.61,-0.05,-0.39,-0.14
0.5,-4.92,-0.52,-0.05,-0.37,-0.13
0.57,-5.04,-0.34,-0.04,-0.35,-0.12
0.57,-5.13,-0.33,-0.01,-0.32,-0.11
0.71,-5.04,-0.19,0.02,-0.29,-0.11
0.82,-4.98,-0.15,0.06,-0.26,-0.11
0.88,-4.94,-0.11,0.1,-0.22,-0.1
0.96,-4.9,-0.04,0.13,-0.18,-0.09
0.98,-4.9,0.02,0.15,-0.14,-0.09
1.0,-4.87,0.08,0.16,-0.11,-0.07
1.0,-4.83,0.23,0.15,-0.09,-0.06
1.03,-4.88,0.25,0.14,-0.08,-0.05
1.03,-4.88,0.4,0.12,-0.07,-0.04
1.09,-4.79,0.5,0.1,-0.07,-0.02
1.02,-4.71,0.48,0.08,-0.07,-0.01
1.05,-4.71,0.44,0.06,-0.08,0.0
1.09,-4.54,0.59,0.04,-0.08,0.01
1.09,-4.48,0.61,0.02,-0.09,0.02
1.02,-4.39,0.57,0.0,-0.09,0.03
0.9,-4.37,0.54,-0.01,-0.1,0.04
0.82,-4.33,0.46,-0.03,-0.1,0.05
0.8,-4.31,0.52,-0.06,-0.12,0.06
0.75,-4.29,0.52,-0.08,-0.13,0.07
0.71,-4.29,0.48,-0.1,-0.14,0.09
0.79,-4.35,0.5,-0.13,-0.15,0.1
0.71,-4.37,0.27,-0.16,-0.16,0.11
0.8,-4.41,0.36,-0.18,-0.17,0.12
0.77,-4.42,0.31,-0.2,-0.17,0.13
0.77,-4.48,0.31,-0.22,-0.17,0.13
0.82,-4.5,0.36,-0.23,-0.17,0.14
0.84,-4.48,0.42,-0.23,-0.16,0.15
0.86,-4.56,0.48,-0.23,-0.14,0.15
0.88,-4.62,0.4,-0.23,-0.12,0.15
0.86,-4.65,0.48,-0.22,-0.1,0.15
0.88,-4.58,0.52,-0.21,-0.07,0.15
0.9,-4.64,0.59,-0.2,-0.05,0.14
0.84,-4.62,0.54,-0.18,-0.03,0.14
0.84,-4.6,0.46,-0.17,-0.01,0.13
0.82,-4.54,0.52,-0.16,0.02,0.13
