accX,accY,accZ,gyroX,gyroY,gyroZ
0.08,-4.75,-0.1,0.03,0.03,-0.02
0.13,-4.77,-0.08,0.03,0.03,-0.02
0.13,-4.85,-0.06,0.03,0.03,-0.02
0.04,-4.79,-0.04,0.03,0.03,-0.02
0.08,-4.77,-0.11,0.03,0.02,-0.02
0.06,-4.87,-0.1,0.03,0.02,-0.03
0.0,-4.77,0.02,0.03,0.02,-0.03
-0.02,-4.77,-0.08,0.03,0.01,-0.03
0.0,-4.81,-0.08,0.03,0.01,-0.03
0.04,-4.83,-0.06,0.03,0.01,-0.03
0.11,-4.83,-0.02,0.02,0.01,-0.03
0.08,-4.83,-0.06,0.02,0.01,-0.03
0.1,-4.81,0.0,0.02,0.01,-0.03
0.08,-4.81,-0.11,0.02,0.01,-0.03
0.06,-4.75,-0.1,0.02,0.0,-0.03
0.1,-4.81,-0.08,0.02,0.0,-0.03
0.11,-4.81,-0.08,0.02,-0.0,-0.03
0.13,-4.79,-0.08,0.02,-0.0,-0.03
0.1,-4.81,-0.08,0.01,-0.0,-0.03
0.04,-4.79,-0.11,0.01,-0.0,-0.03
0.04,-4.77,-0.1,0.01,-0.01,-0.03
0.06,-4.85,-0.13,0.01,-0.01,-0.04
0.0,-4.77,-0.1,0.01,-0.01,-0.04
0.1,-4.75,-0.02,0.01,-0.01,-0.04
0.02,-4.75,-0.11,0.01,-0.01,-0.04
0.04,-4.77,-0.06,0.01,-0.02,-0.05
0.08,-4.85,-0.08,0.01,-0.02,-0.05
0.06,-4.83,-0.04,0.01,-0.02,-0.05
0.0,-4.85,0.06,0.01,-0.02,-0.05
0.02,-4.87,0.11,0.02,-0.02,-0.06
-0.02,-4.83,0.11,0.02,-0.02,-0.06
0.0,-4.83,0.1,0.03,-0.02,-0.06
0.0,-4.87,0.08,0.03,-0.02,-0.07
0.06,-4.83,0.02,0.03,-0.02,-0.07
0.0,-4.87,0.06,0.03,-0.02,-0.07
0.0,-4.85,0.06,0.03,-0.01,-0.07
0.04,-4.92,0.13,0.03,-0.01,-0.07
-0.02,-4.87,0.08,0.03,-0.01,-0.07
0.0,-4.9,0.15,0.03,-0.01,-0.06
0.02,-4.94,0.15,0.03,-0.01,-0.06
0.04,-4.83,0.17,0.04,-0.01,-0.06
0.0,-4.85,0.17,0.04,-0.01,-0.06
-0.02,-4.87,0.11,0.05,-0.0,-0.06
0.0,-4.9,0.17,0.05,-0.0,-0.06
0.0,-4.81,0.15,0.05,-0.0,-0.06
-0.06,-4.83,0.23,0.06,-0.0,-0.06
-0.04,-4.85,0.15,0.06,0.0,-0.06
-0.06,-4.79,0.15,0.06,0.0,-0.06
-0.04,-4.81,0.15,0.06,0.01,-0.06
-0.08,-4.79,0.13,0.07,0.01,-0.06
-0.06,-4.85,0.17,0.07,0.01,-0.06
-0.06,-4.81,0.15,0.07,0.01,-0.06
-0.1,-4.83,0.13,0.07,0.01,-0.06
-0.06,-4.87,0.13,0.07,0.02,-0.06
-0.08,-4.87,0.08,0.07,0.02,-0.06
-0.11,-4.88,0.04,0.07,0.02,-0.07
-0.1,-4.96,0.1,0.07,0.02,-0.07
-0.06,-5.0,-0.02,0.07,0.02,-0.08
-0.06,-5.02,0.02,0.07,0.02,-0.08
-0.06,-5.02,-0.02,0.07,0.02,-0.09
-0.1,-5.02,-0.1,0.07,0.03,-0.09
-0.08,-5.06,-0.06,0.06,0.03,-0.1
-0.04,-5.02,-0.15,0.06,0.03,-0.11
-0.02,-5.06,-0.19,0.06,0.03,-0.12
0.0,-5.02,-0.21,0.07,0.03,-0.12
0.0,-4.9,-0.34,0.07,0.04,-0.13
0.04,-4.77,-0.38,0.07,0.05,-0.14
0.04,-4.73,-0.38,0.07,0.05,-0.14
0.19,-4.65,-0.5,0.06,0.06,-0.14
0.23,-4.58,-0.52,0.05,0.07,-0.14
0.36,-4.48,-0.59,0.04,0.08,-0.14
0.29,-4.39,-0.65,0.03,0.09,-0.14
0.48,-4.33,-0.61,0.02,0.1,-0.14
0.56,-4.29,-0.63,0.01,0.12,-0.14
0.63,-4.25,-0.73,-0.0,0.13,-0.13
0.71,-4.25,-0.54,-0.01,0.15,-0.13
0.84,-4.33,-0.54,-0.02,0.16,-0.12
0.92,-4.33,-0.46,-0.03,0.18,-0.12
1.02,-4.37,-0.38,-0.03,0.19,-0.11
1.13,-4.33,-0.21,-0.04,0.21,-0.1
1.24,-4.5,0.02,-0.04,0.22,-0.1
1.23,-4.48,0.17,-0.04,0.23,-0.09
