accX,accY,accZ,gyroX,gyroY,gyroZ
0.06,-4.79,-0.77,-0.03,0.02,-0.0
0.06,-4.83,-0.73,-0.03,0.02,-0.0
0.06,-4.81,-0.77,-0.03,0.02,-0.0
0.04,-4.77,-0.73,-0.03,0.02,-0.0
0.08,-4.9,-0.63,-0.03,0.02,-0.0
0.04,-4.83,-0.8,-0.03,0.03,-0.01
0.08,-4.83,-0.77,-0.03,0.03,-0.01
0.08,-4.85,-0.8,-0.03,0.03,-0.01
0.04,-4.81,-0.82,-0.03,0.03,-0.02
0.08,-4.83,-0.77,-0.03,0.03,-0.02
0.11,-4.88,-0.75,-0.03,0.03,-0.02
0.11,-4.87,-0.8,-0.03,0.03,-0.02
0.11,-4.9,-0.71,-0.03,0.03,-0.02
0.1,-4.81,-0.77,-0.03,0.03,-0.02
0.15,-4.92,-0.67,-0.03,0.03,-0.02
0.13,-4.92,-0.71,-0.03,0.03,-0.02
0.15,-4.96,-0.69,-0.03,0.03,-0.03
0.1,-4.96,-0.67,-0.03,0.02,-0.03
0.1,-4.9,-0.73,-0.03,0.02,-0.03
0.08,-4.88,-0.59,-0.03,0.02,-0.03
0.13,-4.87,-0.71,-0.03,0.02,-0.02
0.04,-4.85,-0.73,-0.02,0.02,-0.02
0.06,-4.83,-0.71,-0.02,0.02,-0.02
0.0,-4.88,-0.67,-0.02,0.01,-0.01
0.02,-4.81,-0.73,-0.03,0.01,-0.01
0.04,-4.81,-0.75,-0.03,0.0,-0.01
0.04,-4.83,-0.77,-0.03,-0.0,-0.01
0.1,-4.83,-0.77,-0.03,-0.01,-0.01
0.08,-4.77,-0.75,-0.04,-0.01,-0.01
0.08,-4.79,-0.67,-0.05,-0.01,-0.01
0.04,-4.79,-0.69,-0.05,-0.01,-0.01
0.11,-4.83,-0.67,-0.06,-0.01,-0.01
0.06,-4.81,-0.65,-0.06,-0.01,-0.01
0.13,-4.79,-0.63,-0.05,-0.01,-0.0
0.13,-4.85,-0.67,-0.05,-0.01,-0.0
0.13,-4.85,-0.71,-0.05,-0.01,-0.0
0.17,-4.87,-0.67,-0.05,-0.0,-0.0
0.21,-4.88,-0.65,-0.05,-0.0,-0.0
0.23,-4.92,-0.65,-0.05,-0.0,-0.0
0.21,-4.88,-0.57,-0.05,-0.0,0.0
0.25,-4.88,-0.63,-0.05,-0.0,0.0
0.23,-4.85,-0.57,-0.05,-0.01,0.01
0.19,-4.85,-0.56,-0.05,-0.01,0.01
0.25,-4.9,-0.52,-0.06,-0.01,0.01
0.25,-4.88,-0.59,-0.06,-0.01,0.02
0.29,-4.87,-0.5,-0.06,-0.02,0.02
0.23,-4.85,-0.56,-0.06,-0.02,0.02
0.27,-4.83,-0.56,-0.06,-0.02,0.02
0.19,-4.77,-0.59,-0.05,-0.02,0.02
0.25,-4.75,-0.63,-0.06,-0.02,0.02
0.19,-4.75,-0.63,-0.06,-0.02,0.02
0.17,-4.73,-0.63,-0.07,-0.02,0.02
0.13,-4.69,-0.65,-0.07,-0.02,0.02
0.11,-4.69,-0.67,-0.08,-0.02,0.03
0.1,-4.69,-0.57,-0.08,-0.02,0.03
0.08,-4.69,-0.67,-0.09,-0.02,0.03
0.08,-4.73,-0.79,-0.09,-0.02,0.03
0.08,-4.71,-0.63,-0.1,-0.02,0.02
0.06,-4.77,-0.69,-0.1,-0.02,0.02
0.1,-4.75,-0.71,-0.11,-0.02,0.02
0.08,-4.75,-0.67,-0.12,-0.02,0.02
0.04,-4.75,-0.59,-0.12,-0.03,0.02
0.0,-4.73,-0.67,-0.13,-0.03,0.02
0.1,-4.85,-0.65,-0.14,-0.04,0.02
0.1,-4.81,-0.77,-0.14,-0.05,0.02
0.11,-4.83,-0.77,-0.15,-0.05,0.02
0.1,-4.81,-0.71,-0.15,-0.06,0.02
0.08,-4.77,-0.71,-0.14,-0.07,0.02
0.08,-4.88,-0.75,-0.14,-0.07,0.02
0.13,-4.9,-0.79,-0.14,-0.07,0.02
0.15,-4.83,-0.79,-0.13,-0.07,0.02
0.19,-4.87,-0.77,-0.13,-0.07,0.02
0.23,-4.85,-0.84,-0.13,-0.07,0.02
0.27,-4.92,-0.88,-0.13,-0.07,0.02
0.29,-4.87,-0.77,-0.13,-0.07,0.02
0.23,-4.92,-0.8,-0.13,-0.06,0.02
0.27,-4.92,-0.84,-0.13,-0.06,0.02
0.13,-4.79,-1.0,-0.13,-0.06,0.02
0.17,-4.81,-0.8,-0.13,-0.06,0.02
0.27,-4.85,-0.84,-0.13,-0.06,0.01
0.27,-4.85,-0.79,-0.13,-0.06,0.01
0.25,-4.85,-0.8,-0.13,-0.06,0.01
0.25,-4.85,-0.84,-0.13,-0.07,0.02
0.27,-4.83,-0.8,-0.13,-0.07,0.02
0.23,-4.77,-0.77,-0.14,-0.07,0.02
