accX,accY,accZ,gyroX,gyroY,gyroZ
0.15,-4.83,0.56,-0.02,0.03,-0.0
0.29,-4.81,0.5,-0.01,0.03,-0.0
0.21,-4.75,0.46,-0.01,0.03,-0.0
0.21,-4.85,0.48,-0.02,0.03,-0.01
0.25,-4.77,0.48,-0.02,0.03,-0.01
0.17,-4.79,0.46,-0.02,0.04,-0.01
0.21,-4.83,0.44,-0.02,0.04,-0.01
0.25,-4.75,0.42,-0.03,0.04,-0.01
0.29,-4.79,0.5,-0.03,0.04,-0.01
0.23,-4.79,0.46,-0.02,0.04,-0.01
0.19,-4.83,0.56,-0.02,0.04,-0.01
0.25,-4.83,0.48,-0.02,0.04,-0.01
0.27,-4.81,0.48,-0.02,0.04,-0.01
0.25,-4.81,0.46,-0.02,0.04,-0.01
0.25,-4.87,0.54,-0.02,0.04,-0.01
0.17,-4.85,0.46,-0.02,0.04,-0.01
0.21,-4.87,0.52,-0.02,0.04,-0.01
0.21,-4.85,0.42,-0.02,0.04,-0.01
0.23,-4.9,0.48,-0.03,0.03,-0.0
0.19,-4.81,0.42,-0.03,0.03,-0.0
0.19,-4.87,0.48,-0.03,0.03,-0.0
0.17,-4.85,0.5,-0.03,0.03,-0.0
0.17,-4.79,0.52,-0.03,0.03,-0.0
0.1,-4.65,0.59,-0.03,0.03,-0.0
0.15,-4.77,0.5,-0.03,0.03,-0.0
0.33,-4.75,0.63,-0.04,0.03,-0.0
0.08,-4.88,0.48,-0.04,0.03,-0.0
0.21,-4.75,0.38,-0.04,0.03,-0.0
0.19,-4.56,0.65,-0.05,0.03,-0.0
0.23,-4.6,0.5,-0.05,0.03,-0.01
-0.06,-4.81,0.54,-0.05,0.03,-0.01
0.11,-4.79,0.52,-0.05,0.03,-0.01
0.31,-4.85,0.36,-0.06,0.03,-0.01
0.25,-4.67,0.48,-0.06,0.03,-0.01
0.25,-4.65,0.61,-0.06,0.03,-0.01
0.23,-4.73,0.52,-0.06,0.03,-0.01
0.25,-4.71,0.56,-0.06,0.03,-0.01
0.1,-4.88,0.42,-0.06,0.03,-0.01
0.19,-4.87,0.54,-0.05,0.03,-0.01
0.23,-4.58,0.77,-0.05,0.03,-0.01
0.21,-4.92,0.46,-0.04,0.03,-0.01
0.23,-4.92,0.4,-0.04,0.04,-0.01
0.25,-4.9,0.44,-0.03,0.04,-0.01
0.25,-4.92,0.46,-0.03,0.04,-0.01
0.19,-4.87,0.4,-0.02,0.04,-0.01
0.21,-4.85,0.42,-0.02,0.04,-0.01
0.23,-4.85,0.42,-0.02,0.04,-0.01
0.21,-4.85,0.44,-0.02,0.04,-0.01
0.25,-4.85,0.48,-0.02,0.04,-0.0
0.21,-4.9,0.54,-0.03,0.04,-0.01
0.23,-4.87,0.4,-0.03,0.04,-0.0
