accX,accY,accZ,gyroX,gyroY,gyroZ
0.23,-7.49,-1.17,-0.25,-0.05,-0.27
0.33,-7.28,-1.02,-0.19,-0.04,-0.34
0.69,-6.76,-1.0,-0.11,-0.01,-0.34
0.59,-5.96,-1.05,-0.02,0.02,-0.32
0.61,-5.21,-1.11,0.06,0.04,-0.26
0.25,-4.85,-1.07,0.14,0.05,-0.2
-0.08,-4.21,-1.36,0.2,0.04,-0.16
-0.44,-3.66,-1.4,0.22,0.03,-0.13
-0.71,-3.22,-1.47,0.23,0.02,-0.1
-0.96,-2.72,-1.23,0.2,0.01,-0.07
-1.09,-2.47,-1.4,0.17,0.0,-0.04
-1.11,-2.32,-1.4,0.12,-0.01,-0.01
-0.92,-2.32,-1.34,0.07,-0.02,0.02
-0.71,-2.47,-1.17,0.02,-0.04,0.04
-0.4,-2.68,-1.09,-0.03,-0.05,0.06
-0.19,-2.72,-1.09,-0.09,-0.05,0.07
-0.04,-3.08,-1.07,-0.14,-0.05,0.07
0.19,-3.45,-1.0,-0.19,-0.04,0.07
0.38,-3.75,-1.02,-0.25,-0.03,0.07
0.5,-4.21,-0.96,-0.29,-0.02,0.07
0.48,-4.5,-0.96,-0.32,-0.0,0.08
0.46,-4.88,-0.98,-0.34,0.02,0.09
0.42,-5.17,-1.05,-0.35,0.05,0.1
0.44,-5.44,-1.02,-0.34,0.09,0.1
0.31,-5.54,-1.07,-0.32,0.12,0.1
0.27,-5.67,-1.0,-0.29,0.16,0.1
0.11,-5.69,-1.03,-0.26,0.19,0.09
-0.08,-5.8,-1.02,-0.22,0.22,0.08
-0.29,-5.69,-1.19,-0.17,0.25,0.07
-0.38,-5.57,-1.23,-0.14,0.27,0.06
-0.63,-5.38,-1.38,-0.11,0.28,0.06
-0.71,-5.17,-1.55,-0.08,0.28,0.06
-0.86,-5.06,-1.49,-0.06,0.28,0.07
-1.0,-4.98,-1.4,-0.05,0.27,0.08
-1.07,-4.94,-1.51,-0.03,0.25,0.09
-1.09,-4.77,-1.34,-0.01,0.23,0.1
-1.11,-4.69,-1.26,-0.0,0.21,0.1
-1.17,-4.58,-1.17,0.01,0.19,0.11
-1.19,-4.46,-1.03,0.02,0.18,0.11
-1.19,-4.31,-1.05,0.02,0.16,0.11
-1.02,-4.14,-1.03,0.02,0.15,0.11
-0.88,-4.02,-1.13,0.01,0.14,0.12
-0.71,-3.85,-1.07,-0.01,0.13,0.12
-0.59,-3.75,-1.15,-0.03,0.13,0.12
-0.52,-3.73,-1.19,-0.06,0.12,0.12
-0.48,-3.62,-1.17,-0.09,0.12,0.13
-0.34,-3.64,-1.24,-0.13,0.12,0.13
-0.25,-3.72,-1.17,-0.17,0.12,0.13
-0.21,-3.79,-1.07,-0.2,0.12,0.13
-0.15,-3.91,-1.02,-0.23,0.13,0.12
-0.19,-4.08,-0.79,-0.26,0.14,0.12
-0.17,-4.27,-0.63,-0.27,0.14,0.11
-0.02,-4.46,-0.52,-0.28,0.16,0.1
-0.17,-4.46,-0.54,-0.27,0.17,0.09
-0.15,-4.71,-0.46,-0.26,0.19,0.08
-0.17,-4.9,-0.48,-0.25,0.2,0.08
-0.23,-4.92,-0.67,-0.24,0.21,0.09
-0.31,-4.92,-0.73,-0.23,0.22,0.1
-0.31,-4.85,-0.82,-0.21,0.22,0.11
-0.4,-4.67,-0.82,-0.2,0.22,0.12
-0.36,-4.65,-0.96,-0.18,0.23,0.14
-0.36,-4.44,-1.02,-0.17,0.23,0.14
-0.29,-4.33,-0.94,-0.16,0.25,0.15
-0.31,-4.1,-0.98,-0.15,0.26,0.15
-0.36,-4.0,-1.05,-0.14,0.28,0.15
-0.59,-3.81,-1.15,-0.12,0.3,0.14
-0.82,-3.66,-1.21,-0.11,0.31,0.14
-0.98,-3.51,-1.36,-0.11,0.33,0.13
-1.13,-3.37,-1.47,-0.11,0.34,0.12
-1.28,-3.35,-1.49,-0.12,0.34,0.12
-1.3,-3.37,-1.57,-0.14,0.34,0.11
-1.47,-3.43,-1.44,-0.16,0.34,0.1
-1.61,-3.51,-1.51,-0.17,0.34,0.09
-1.61,-3.79,-1.46,-0.17,0.35,0.08
-1.74,-3.81,-1.53,-0.16,0.37,0.05
-1.69,-4.35,-1.26,-0.14,0.4,0.04
-1.55,-4.64,-1.28,-0.1,0.43,0.02
-1.4,-4.87,-1.24,-0.06,0.47,0.01
-1.26,-5.08,-1.36,-0.01,0.49,-0.0
-1.02,-5.4,-1.42,0.02,0.49,-0.0
-0.71,-5.69,-1.61,0.06,0.46,-0.0
-0.38,-5.67,-2.2,0.08,0.44,0.01
-0.29,-5.88,-1.99,0.08,0.42,0.02
0.13,-5.92,-1.67,0.07,0.39,0.04
0.52,-5.73,-1.49,0.06,0.37,0.07
0.94,-5.82,-1.07,0.04,0.36,0.1
1.44,-5.78,-0.8,0.03,0.37,0.13
1.49,-5.46,-0.86,0.02,0.42,0.13
1.69,-5.38,-1.0,0.01,0.51,0.12
1.57,-5.36,-1.09,0.0,0.62,0.13
1.65,-5.15,-1.34,0.02,0.71,0.14
1.57,-4.94,-1.32,0.02,0.81,0.15
1.46,-4.71,-1.32,0.0,0.9,0.14
1.28,-4.71,-1.32,-0.01,0.97,0.14
1.17,-4.6,-1.32,-0.0,1.01,0.15
1.03,-4.54,-1.47,-0.0,1.03,0.16
0.82,-4.46,-1.55,0.01,1.03,0.18
0.42,-4.23,-1.84,-0.01,1.03,0.19
0.06,-3.96,-1.84,-0.04,1.02,0.19
-0.13,-3.91,-2.01,-0.07,1.01,0.19
-0.38,-3.83,-2.01,-0.11,1.01,0.18
-0.65,-3.81,-1.93,-0.14,1.0,0.17
-0.77,-3.95,-1.99,-0.17,1.0,0.16
-0.84,-4.02,-2.03,-0.2,1.01,0.14
-1.0,-4.16,-1.88,-0.23,1.02,0.13
-1.11,-4.25,-1.88,-0.25,1.03,0.12
-1.19,-4.37,-1.74,-0.27,1.04,0.1
-1.09,-4.58,-1.72,-0.29,1.05,0.09
-1.11,-4.67,-1.69,-0.3,1.07,0.07
-1.02,-4.77,-1.67,-0.3,1.08,0.05
-0.86,-4.81,-1.67,-0.3,1.09,0.04
-0.75,-4.75,-1.72,-0.29,1.11,0.03
-0.69,-4.69,-1.72,-0.29,1.12,0.02
-0.57,-4.62,-1.78,-0.28,1.13,0.01
-0.33,-4.64,-1.65,-0.29,1.14,0.0
-0.25,-4.48,-1.72,-0.29,1.14,-0.0
-0.11,-4.56,-1.82,-0.31,1.15,0.0
0.21,-4.58,-1.8,-0.32,1.16,0.0
0.11,-4.37,-2.03,-0.33,1.17,0.01
0.19,-4.27,-2.03,-0.35,1.17,0.01
0.17,-4.29,-2.09,-0.36,1.18,0.02
0.02,-3.98,-2.3,-0.35,1.18,0.03
0.0,-4.04,-2.36,-0.35,1.18,0.03
-0.23,-3.83,-2.45,-0.34,1.19,0.03
-0.25,-3.83,-2.47,-0.33,1.2,0.03
-0.27,-3.81,-2.47,-0.32,1.2,0.03
-0.36,-3.75,-2.45,-0.3,1.21,0.03
-0.5,-3.72,-2.39,-0.26,1.23,0.02
-0.5,-3.64,-2.13,-0.23,1.24,0.01
-0.42,-3.52,-2.38,-0.2,1.25,0.01
-0.29,-3.43,-2.3,-0.19,1.26,0.0
-0.15,-3.41,-2.18,-0.18,1.26,-0.0
-0.08,-3.39,-2.2,-0.18,1.25,-0.01
-0.11,-3.33,-2.26,-0.19,1.24,-0.02
-0.13,-3.37,-2.28,-0.2,1.21,-0.03
-0.25,-3.35,-2.28,-0.22,1.19,-0.04
-0.29,-3.29,-2.3,-0.23,1.15,-0.05
-0.33,-3.41,-2.32,-0.24,1.12,-0.06
-0.4,-3.39,-2.41,-0.23,1.08,-0.08
-0.48,-3.49,-2.55,-0.22,1.05,-0.1
-0.42,-3.68,-2.85,-0.2,1.01,-0.13
-0.71,-3.79,-2.78,-0.17,0.97,-0.16
-0.88,-4.02,-2.64,-0.13,0.93,-0.19
-1.13,-4.06,-2.57,-0.09,0.88,-0.22
-1.13,-4.06,-2.49,-0.04,0.85,-0.23
-1.02,-3.96,-2.43,-0.01,0.81,-0.23
-1.02,-3.85,-2.22,0.01,0.78,-0.24
-0.96,-3.72,-2.07,0.01,0.76,-0.24
-0.96,-3.79,-1.99,-0.0,0.72,-0.24
-0.84,-3.83,-1.93,-0.02,0.67,-0.22
-0.69,-3.89,-1.9,-0.04,0.61,-0.19
-0.38,-3.81,-1.97,-0.04,0.57,-0.16
-0.17,-3.77,-2.07,-0.04,0.54,-0.14
-0.08,-3.77,-2.3,-0.04,0.51,-0.13
0.15,-3.73,-2.36,-0.05,0.48,-0.12
0.34,-3.7,-2.34,-0.06,0.45,-0.11
0.42,-3.85,-2.34,-0.07,0.43,-0.1
0.63,-3.87,-2.13,-0.08,0.41,-0.1
0.48,-4.04,-2.01,-0.08,0.41,-0.11
0.73,-3.93,-2.01,-0.08,0.41,-0.12
0.9,-3.75,-2.07,-0.09,0.42,-0.13
1.02,-3.7,-1.99,-0.11,0.43,-0.15
1.11,-3.64,-2.26,-0.13,0.43,-0.15
1.24,-3.79,-2.3,-0.14,0.41,-0.15
1.42,-3.91,-2.3,-0.15,0.39,-0.16
1.49,-3.85,-2.36,-0.14,0.38,-0.17
1.67,-3.91,-2.32,-0.14,0.38,-0.16
1.7,-4.06,-2.15,-0.14,0.37,-0.16
1.65,-4.0,-2.15,-0.13,0.37,-0.15
1.57,-4.04,-2.26,-0.12,0.35,-0.14
1.55,-4.18,-2.26,-0.12,0.34,-0.11
1.51,-4.37,-2.28,-0.12,0.34,-0.09
1.61,-4.5,-2.2,-0.12,0.36,-0.06
1.49,-4.48,-2.13,-0.12,0.37,-0.05
1.36,-4.41,-2.11,-0.11,0.39,-0.04
