accX,accY,accZ,gyroX,gyroY,gyroZ
1.0,-0.79,-5.82,-0.36,0.26,-0.19
0.88,-2.15,-6.74,-0.63,0.25,-0.19
0.84,-3.89,-6.9,-0.9,0.26,-0.2
0.84,-6.01,-5.44,-1.09,0.29,-0.22
0.82,-8.2,-3.01,-1.14,0.32,-0.26
0.54,-9.5,-1.32,-0.99,0.35,-0.3
-0.02,-10.48,0.02,-0.58,0.39,-0.35
-0.56,-10.36,0.02,-0.18,0.46,-0.37
-0.88,-9.54,-1.15,0.16,0.52,-0.36
-1.34,-8.54,-2.15,0.38,0.57,-0.33
-1.82,-7.74,-2.53,0.44,0.54,-0.27
-2.13,-6.84,-3.16,0.39,0.42,-0.22
-1.8,-6.09,-3.16,0.28,0.26,-0.19
-1.24,-5.4,-2.72,0.18,0.12,-0.15
-0.48,-5.23,-2.11,0.1,0.01,-0.11
-0.21,-5.44,-1.32,0.02,-0.04,-0.05
0.04,-6.0,-0.94,-0.08,-0.08,-0.01
0.31,-6.67,-0.63,-0.21,-0.08,0.02
0.4,-7.74,-0.8,-0.36,-0.06,0.05
0.46,-8.64,-1.02,-0.5,-0.04,0.07
0.44,-9.84,-1.46,-0.59,-0.01,0.09
0.48,-10.9,-1.76,-0.63,0.0,0.12
0.65,-11.61,-1.69,-0.61,0.01,0.14
0.82,-11.86,-1.17,-0.55,0.01,0.16
0.63,-12.24,-0.75,-0.47,0.0,0.18
0.73,-12.05,-0.36,-0.39,-0.03,0.19
0.46,-11.7,-0.21,-0.32,-0.06,0.23
0.19,-11.26,-0.08,-0.28,-0.08,0.28
-0.31,-10.69,0.04,-0.26,-0.09,0.33
-0.79,-10.23,0.27,-0.24,-0.11,0.36
-1.17,-9.75,0.33,-0.22,-0.13,0.38
-1.61,-9.19,0.5,-0.2,-0.14,0.38
-2.15,-8.71,0.69,-0.2,-0.16,0.38
-2.43,-8.22,0.17,-0.22,-0.19,0.36
-2.87,-7.85,-0.02,-0.23,-0.22,0.35
-2.7,-7.37,-0.33,-0.24,-0.24,0.33
-2.68,-7.01,-0.67,-0.26,-0.26,0.31
-2.55,-6.76,-0.8,-0.26,-0.28,0.29
-2.26,-6.55,-0.82,-0.26,-0.3,0.27
-1.9,-6.13,-0.69,-0.25,-0.32,0.25
-1.57,-5.57,-0.54,-0.22,-0.34,0.22
-1.09,-5.02,-0.5,-0.2,-0.36,0.19
-0.5,-4.44,-0.52,-0.18,-0.37,0.14
-0.11,-3.91,-0.48,-0.17,-0.36,0.07
0.17,-3.01,-0.27,-0.14,-0.34,-0.01
0.48,-2.07,0.02,-0.1,-0.32,-0.1
0.77,-1.15,0.19,-0.04,-0.31,-0.19
1.26,-0.42,0.29,0.02,-0.31,-0.27
1.38,0.04,0.31,0.08,-0.29,-0.34
1.28,0.52,0.48,0.13,-0.27,-0.4
1.86,0.67,0.57,0.16,-0.22,-0.43
1.65,0.75,0.77,0.18,-0.18,-0.47
1.34,0.5,0.69,0.19,-0.15,-0.48
1.23,0.29,0.56,0.18,-0.11,-0.46
1.03,-0.11,0.59,0.17,-0.06,-0.44
0.79,-0.56,0.4,0.15,-0.02,-0.42
0.61,-1.07,0.25,0.14,0.02,-0.39
0.44,-1.24,-0.02,0.13,0.06,-0.35
0.25,-1.3,-0.27,0.13,0.09,-0.33
0.04,-1.32,-0.61,0.13,0.13,-0.3
-0.21,-1.28,-0.96,0.12,0.16,-0.27
-0.48,-1.11,-1.38,0.1,0.2,-0.24
-0.59,-0.9,-1.72,0.09,0.23,-0.21
-0.61,-0.98,-1.97,0.06,0.25,-0.16
-0.54,-1.3,-2.05,0.02,0.29,-0.11
-0.46,-1.97,-1.95,-0.03,0.34,-0.06
-0.52,-2.87,-1.67,-0.08,0.4,-0.01
-0.38,-3.58,-1.74,-0.12,0.42,0.05
-0.02,-4.44,-2.03,-0.16,0.41,0.14
0.1,-5.08,-2.78,-0.21,0.37,0.22
0.17,-5.59,-3.6,-0.27,0.33,0.29
0.1,-5.92,-3.95,-0.34,0.31,0.35
0.11,-5.96,-4.06,-0.38,0.3,0.39
0.17,-5.78,-3.98,-0.36,0.28,0.4
0.23,-5.46,-3.91,-0.3,0.25,0.39
0.33,-5.17,-3.83,-0.24,0.23,0.36
0.13,-4.98,-3.79,-0.22,0.2,0.32
-0.04,-4.79,-3.72,-0.22,0.17,0.27
-0.4,-4.39,-3.64,-0.23,0.13,0.21
-0.71,-4.12,-3.51,-0.26,0.09,0.15
-1.21,-3.91,-3.39,-0.3,0.07,0.11
-1.42,-3.72,-3.41,-0.34,0.06,0.08
-1.7,-3.64,-3.28,-0.4,0.06,0.06
-2.07,-3.72,-3.03,-0.45,0.03,0.05
-2.22,-3.85,-2.62,-0.5,0.01,0.05
-2.26,-4.02,-2.28,-0.52,-0.03,0.05
-2.38,-4.19,-1.97,-0.53,-0.07,0.05
-2.62,-4.42,-1.65,-0.52,-0.12,0.04
