accX,accY,accZ,gyroX,gyroY,gyroZ
-1.13,-4.33,0.59,-0.04,0.05,-0.0
-1.11,-4.39,0.52,-0.05,0.06,-0.0
-1.13,-4.27,0.54,-0.06,0.08,-0.01
-1.02,-4.33,0.48,-0.07,0.1,-0.01
-1.07,-4.29,0.52,-0.08,0.12,-0.01
-1.02,-4.33,0.44,-0.09,0.14,-0.01
-1.03,-4.29,0.48,-0.1,0.16,-0.01
-1.03,-4.29,0.56,-0.1,0.18,-0.01
-1.02,-4.31,0.46,-0.11,0.19,-0.0
-1.09,-4.27,0.52,-0.12,0.21,-0.0
-1.02,-4.35,0.61,-0.12,0.22,-0.0
-0.94,-4.41,0.52,-0.12,0.24,0.0
-0.9,-4.46,0.48,-0.12,0.25,0.0
-0.84,-4.5,0.52,-0.12,0.26,0.0
-0.86,-4.5,0.5,-0.12,0.28,0.0
-0.8,-4.62,0.5,-0.11,0.3,0.0
-0.71,-4.62,0.63,-0.11,0.31,0.0
-0.73,-4.64,0.56,-0.1,0.33,-0.0
-0.65,-4.69,0.54,-0.1,0.36,-0.01
-0.67,-4.62,0.54,-0.1,0.38,-0.01
-0.77,-4.5,0.4,-0.1,0.39,-0.02
-0.86,-4.5,0.54,-0.1,0.4,-0.03
-0.9,-4.56,0.56,-0.1,0.41,-0.03
-0.94,-4.5,0.5,-0.1,0.42,-0.04
-1.02,-4.52,0.52,-0.1,0.42,-0.04
-1.05,-4.56,0.54,-0.1,0.41,-0.04
-1.15,-4.56,0.54,-0.1,0.41,-0.05
-1.19,-4.42,0.5,-0.09,0.41,-0.05
-1.17,-4.48,0.5,-0.09,0.41,-0.05
-1.3,-4.41,0.44,-0.09,0.4,-0.05
-1.38,-4.39,0.44,-0.09,0.4,-0.04
-1.28,-4.41,0.31,-0.08,0.4,-0.04
-1.28,-4.29,0.36,-0.09,0.4,-0.04
-1.38,-4.14,0.34,-0.09,0.4,-0.04
-1.44,-4.1,0.34,-0.1,0.4,-0.04
-1.42,-4.14,0.42,-0.1,0.4,-0.03
-1.34,-4.1,0.33,-0.11,0.4,-0.03
-1.36,-4.1,0.33,-0.12,0.41,-0.03
-1.34,-4.06,0.38,-0.12,0.41,-0.03
-1.32,-4.12,0.4,-0.13,0.41,-0.03
-1.05,-4.12,0.44,-0.13,0.42,-0.03
-0.88,-4.04,0.42,-0.13,0.43,-0.04
-0.8,-4.04,0.4,-0.14,0.44,-0.05
-0.82,-4.04,0.46,-0.15,0.45,-0.05
-0.82,-4.14,0.5,-0.16,0.47,-0.05
-0.84,-4.1,0.57,-0.17,0.49,-0.06
-0.79,-4.08,0.61,-0.17,0.5,-0.06
-0.46,-4.06,0.48,-0.17,0.51,-0.07
-0.67,-4.02,0.5,-0.19,0.53,-0.09
-0.82,-4.06,0.54,-0.2,0.55,-0.1
-0.79,-4.16,0.56,-0.2,0.56,-0.12
-0.88,-4.18,0.65,-0.22,0.57,-0.14
-1.15,-4.23,0.84,-0.23,0.58,-0.15
-0.94,-4.39,0.98,-0.24,0.57,-0.15
-0.94,-4.56,0.84,-0.23,0.56,-0.16
-0.96,-4.58,0.73,-0.21,0.55,-0.17
-1.05,-4.5,0.63,-0.2,0.56,-0.18
-1.28,-4.46,0.5,-0.2,0.57,-0.2
-1.74,-4.56,0.61,-0.21,0.59,-0.22
-1.95,-4.75,0.67,-0.24,0.6,-0.22
-1.55,-5.17,0.69,-0.3,0.61,-0.22
-1.95,-5.54,1.32,-0.36,0.62,-0.22
-2.03,-5.8,1.19,-0.39,0.6,-0.2
-2.07,-6.13,0.98,-0.39,0.56,-0.17
-2.05,-6.51,0.69,-0.38,0.53,-0.14
-1.92,-6.82,0.67,-0.34,0.5,-0.09
-1.86,-6.93,0.46,-0.24,0.47,-0.06
-1.88,-6.76,0.23,-0.1,0.44,-0.03
-1.88,-6.34,-0.04,0.04,0.41,-0.01
-1.92,-5.82,-0.33,0.16,0.38,-0.0
-1.63,-5.19,-0.54,0.22,0.35,-0.01
-1.24,-4.6,-0.65,0.23,0.34,-0.02
-0.94,-4.08,-0.63,0.18,0.33,-0.04
-0.73,-3.81,-0.5,0.09,0.34,-0.06
-0.46,-3.7,-0.44,-0.0,0.34,-0.07
-0.33,-3.81,-0.15,-0.09,0.34,-0.08
-0.21,-4.0,-0.11,-0.15,0.35,-0.08
-0.23,-4.14,-0.19,-0.18,0.35,-0.08
-0.25,-4.29,-0.25,-0.19,0.35,-0.08
-0.36,-4.29,-0.46,-0.17,0.34,-0.08
-0.65,-4.23,-0.48,-0.14,0.32,-0.09
-0.94,-4.25,-0.54,-0.1,0.3,-0.11
-0.98,-4.25,-0.59,-0.06,0.28,-0.13
-1.21,-4.23,-0.56,-0.04,0.28,-0.15
-1.32,-4.14,-0.5,-0.03,0.27,-0.16
-1.26,-4.16,-0.38,-0.03,0.28,-0.18
-1.24,-4.23,-0.21,-0.03,0.28,-0.19
-1.11,-4.39,-0.21,-0.04,0.28,-0.2
-0.96,-4.35,-0.1,-0.04,0.29,-0.2
-1.07,-4.41,-0.08,-0.05,0.29,-0.21
-1.13,-4.39,-0.08,-0.05,0.29,-0.21
-1.24,-4.31,-0.15,-0.05,0.29,-0.21
-1.32,-4.19,-0.25,-0.06,0.3,-0.21
-1.32,-4.1,-0.17,-0.06,0.3,-0.22
-1.3,-3.91,-0.33,-0.05,0.31,-0.22
-1.28,-3.72,-0.19,-0.05,0.32,-0.23
-1.09,-3.52,-0.27,-0.05,0.33,-0.24
-1.19,-3.28,-0.29,-0.06,0.34,-0.25
-1.15,-3.28,-0.23,-0.09,0.35,-0.26
-1.05,-3.12,-0.25,-0.11,0.37,-0.27
-0.94,-3.14,-0.21,-0.13,0.38,-0.27
-0.84,-3.24,-0.11,-0.16,0.4,-0.28
-0.71,-3.37,-0.15,-0.18,0.42,-0.28
-0.56,-3.45,-0.1,-0.2,0.44,-0.29
-0.59,-3.54,0.02,-0.23,0.46,-0.3
-0.57,-3.62,0.02,-0.24,0.48,-0.3
-0.61,-3.7,0.21,-0.25,0.48,-0.31
-0.61,-3.62,0.23,-0.24,0.48,-0.32
-0.88,-3.58,0.21,-0.23,0.48,-0.33
-0.9,-3.66,0.08,-0.22,0.48,-0.34
-1.0,-3.49,0.06,-0.21,0.48,-0.36
-0.96,-3.43,-0.06,-0.21,0.48,-0.37
-1.02,-3.39,0.0,-0.21,0.49,-0.38
-1.19,-3.31,-0.11,-0.2,0.5,-0.39
-1.07,-3.24,-0.06,-0.21,0.51,-0.39
-0.96,-3.2,-0.27,-0.21,0.52,-0.4
-0.92,-3.22,-0.23,-0.21,0.53,-0.4
-0.54,-3.41,-0.23,-0.21,0.55,-0.4
-0.42,-3.22,-0.23,-0.2,0.57,-0.41
-0.36,-3.28,-0.17,-0.18,0.59,-0.43
-0.31,-3.22,-0.19,-0.16,0.6,-0.45
-0.19,-3.12,-0.27,-0.14,0.62,-0.47
-0.27,-3.01,-0.31,-0.12,0.64,-0.5
-0.02,-2.89,-0.38,-0.11,0.65,-0.52
-0.08,-2.7,-0.42,-0.09,0.67,-0.55
0.02,-2.6,-0.42,-0.08,0.68,-0.58
0.1,-2.55,-0.38,-0.08,0.7,-0.6
0.17,-2.47,-0.52,-0.07,0.7,-0.63
0.06,-2.32,-0.59,-0.07,0.71,-0.65
0.08,-2.24,-0.79,-0.07,0.72,-0.66
0.23,-2.22,-0.9,-0.08,0.72,-0.66
0.15,-2.22,-0.94,-0.09,0.73,-0.67
0.33,-2.22,-1.05,-0.1,0.75,-0.67
0.4,-2.28,-1.15,-0.12,0.77,-0.69
0.23,-2.36,-1.24,-0.13,0.79,-0.7
0.38,-2.38,-1.28,-0.13,0.81,-0.71
0.5,-2.34,-1.49,-0.13,0.84,-0.72
0.54,-2.38,-1.47,-0.14,0.87,-0.73
0.5,-2.41,-1.65,-0.15,0.9,-0.74
0.5,-2.38,-1.61,-0.16,0.92,-0.75
0.59,-2.38,-1.63,-0.17,0.94,-0.75
0.4,-2.43,-1.61,-0.18,0.96,-0.76
0.25,-2.43,-1.78,-0.19,0.98,-0.76
0.25,-2.51,-1.78,-0.21,0.99,-0.76
0.19,-2.64,-2.09,-0.22,1.0,-0.75
0.21,-2.68,-2.09,-0.24,1.01,-0.74
0.11,-2.74,-2.24,-0.25,1.03,-0.73
0.08,-2.87,-2.41,-0.26,1.03,-0.72
-0.02,-2.99,-2.55,-0.27,1.04,-0.71
-0.25,-3.08,-2.57,-0.28,1.04,-0.7
-0.29,-3.16,-2.59,-0.29,1.04,-0.69
-0.46,-3.18,-2.74,-0.3,1.03,-0.68
-0.73,-3.08,-2.8,-0.32,1.02,-0.67
-0.9,-3.08,-2.97,-0.35,1.01,-0.66
