accX,accY,accZ,gyroX,gyroY,gyroZ
1.55,-4.0,-1.63,-0.06,0.58,-0.17
1.34,-4.41,-1.57,-0.1,0.58,-0.23
1.19,-4.65,-1.57,-0.13,0.56,-0.29
1.03,-4.9,-1.44,-0.14,0.53,-0.34
0.8,-5.27,-1.4,-0.14,0.5,-0.38
0.59,-5.4,-1.46,-0.12,0.47,-0.42
0.33,-5.54,-1.4,-0.1,0.45,-0.44
0.06,-5.55,-1.59,-0.08,0.45,-0.44
-0.44,-5.78,-1.42,-0.06,0.44,-0.43
-0.82,-5.88,-1.36,-0.04,0.43,-0.39
-1.23,-5.98,-1.44,-0.02,0.4,-0.34
-1.61,-6.01,-1.47,-0.01,0.37,-0.28
-1.88,-6.01,-1.38,-0.0,0.33,-0.21
-1.93,-5.92,-1.34,-0.0,0.29,-0.15
-1.74,-5.75,-1.23,0.0,0.24,-0.1
-1.57,-5.61,-1.24,0.01,0.2,-0.06
-1.38,-5.32,-1.15,0.02,0.16,-0.03
-1.07,-5.02,-1.26,0.03,0.13,-0.01
-0.86,-4.87,-1.19,0.03,0.12,-0.01
-0.59,-4.65,-1.17,0.02,0.1,-0.02
-0.31,-4.48,-1.03,0.01,0.09,-0.05
0.0,-4.21,-0.92,-0.01,0.09,-0.08
0.19,-3.98,-0.79,-0.03,0.08,-0.11
0.42,-3.85,-0.75,-0.05,0.07,-0.14
0.73,-3.89,-0.63,-0.08,0.07,-0.17
1.02,-3.93,-0.63,-0.1,0.06,-0.2
1.15,-3.98,-0.61,-0.12,0.06,-0.23
1.28,-3.95,-0.63,-0.13,0.06,-0.25
1.4,-4.04,-0.52,-0.14,0.07,-0.26
1.34,-4.04,-0.52,-0.13,0.07,-0.26
1.32,-4.0,-0.65,-0.12,0.08,-0.26
1.23,-4.02,-0.75,-0.12,0.08,-0.25
1.15,-3.95,-0.82,-0.12,0.08,-0.23
1.05,-3.89,-1.0,-0.12,0.08,-0.21
1.02,-3.89,-1.13,-0.14,0.08,-0.19
0.92,-3.77,-1.21,-0.15,0.09,-0.17
0.8,-3.81,-1.19,-0.17,0.09,-0.15
0.69,-3.73,-1.21,-0.19,0.1,-0.13
0.59,-3.72,-1.05,-0.21,0.1,-0.12
0.65,-3.98,-0.92,-0.22,0.1,-0.11
0.71,-4.14,-0.75,-0.23,0.09,-0.11
0.73,-4.29,-0.61,-0.22,0.08,-0.1
0.73,-4.5,-0.46,-0.21,0.08,-0.11
0.77,-4.65,-0.4,-0.19,0.08,-0.11
