accX,accY,accZ,gyroX,gyroY,gyroZ
2.05,-6.03,-0.92,-0.24,-0.03,0.04
2.28,-5.88,-0.77,-0.21,-0.0,0.06
2.3,-5.65,-0.77,-0.17,0.02,0.07
2.28,-5.31,-0.69,-0.12,0.03,0.08
2.22,-5.04,-0.63,-0.07,0.04,0.09
2.13,-4.77,-0.42,-0.02,0.06,0.1
1.99,-4.54,-0.4,0.04,0.08,0.11
1.76,-4.23,-0.38,0.08,0.1,0.12
1.47,-4.0,-0.36,0.12,0.11,0.12
1.28,-3.81,-0.33,0.14,0.13,0.13
1.09,-3.66,-0.29,0.16,0.15,0.13
0.9,-3.54,-0.31,0.16,0.17,0.13
0.71,-3.49,-0.25,0.15,0.19,0.14
0.57,-3.52,-0.25,0.13,0.21,0.14
0.54,-3.43,-0.15,0.11,0.22,0.14
0.27,-3.49,-0.23,0.09,0.23,0.14
0.21,-3.54,-0.17,0.06,0.25,0.14
0.1,-3.56,-0.29,0.03,0.26,0.14
0.0,-3.62,-0.23,-0.0,0.26,0.14
-0.15,-3.68,-0.27,-0.03,0.27,0.14
-0.21,-3.73,-0.19,-0.06,0.27,0.14
-0.29,-3.89,-0.33,-0.08,0.27,0.14
-0.34,-3.98,-0.34,-0.09,0.27,0.14
-0.44,-4.06,-0.38,-0.1,0.27,0.15
-0.48,-4.18,-0.25,-0.11,0.27,0.15
-0.57,-4.31,-0.33,-0.11,0.27,0.15
-0.59,-4.31,-0.25,-0.1,0.26,0.15
-0.63,-4.33,-0.17,-0.1,0.27,0.16
-0.65,-4.33,-0.11,-0.09,0.27,0.16
-0.61,-4.33,-0.06,-0.08,0.27,0.16
-0.59,-4.31,0.04,-0.07,0.28,0.15
-0.57,-4.31,-0.04,-0.06,0.28,0.15
-0.57,-4.21,0.02,-0.05,0.28,0.15
-0.4,-4.14,0.06,-0.04,0.27,0.14
-0.38,-4.1,0.02,-0.04,0.27,0.13
-0.27,-4.1,-0.04,-0.04,0.26,0.12
-0.29,-4.04,0.04,-0.04,0.25,0.11
-0.21,-4.02,0.13,-0.05,0.25,0.1
-0.19,-4.08,0.0,-0.05,0.24,0.09
-0.11,-4.1,0.1,-0.05,0.24,0.08
-0.06,-4.16,0.11,-0.05,0.24,0.07
-0.06,-4.25,0.08,-0.04,0.24,0.06
0.0,-4.42,0.25,-0.04,0.24,0.05
0.02,-4.54,0.23,-0.03,0.24,0.04
0.02,-4.65,0.25,-0.02,0.25,0.03
0.08,-4.73,0.21,-0.01,0.25,0.02
0.11,-4.87,0.36,0.0,0.25,0.01
0.06,-4.79,0.29,0.01,0.25,0.0
0.11,-4.94,0.27,0.02,0.25,-0.01
0.13,-4.96,0.19,0.03,0.25,-0.01
0.15,-4.96,0.25,0.03,0.24,-0.02
0.13,-5.04,0.15,0.03,0.22,-0.03
0.13,-5.04,0.19,0.03,0.21,-0.04
0.15,-5.08,0.17,0.03,0.2,-0.05
0.17,-5.13,0.27,0.03,0.18,-0.05
0.08,-5.06,0.29,0.02,0.16,-0.05
0.0,-4.96,0.23,0.01,0.15,-0.05
-0.04,-4.98,0.34,0.0,0.13,-0.04
-0.15,-5.0,0.27,-0.01,0.12,-0.04
-0.23,-5.15,0.17,-0.02,0.12,-0.03
-0.29,-5.09,0.36,-0.03,0.12,-0.01
-0.34,-5.21,0.33,-0.04,0.12,-0.0
-0.38,-5.44,0.34,-0.04,0.13,0.01
-0.48,-5.52,0.48,-0.05,0.13,0.02
-0.5,-5.73,0.57,-0.04,0.13,0.03
