accX,accY,accZ,gyroX,gyroY,gyroZ
0.02,-4.71,-1.42,-0.01,0.03,0.02
0.02,-4.69,-1.44,-0.01,0.03,0.02
-0.06,-4.71,-1.42,-0.01,0.03,0.02
0.0,-4.71,-1.4,-0.01,0.03,0.02
-0.06,-4.67,-1.42,-0.01,0.03,0.02
0.0,-4.71,-1.42,-0.01,0.03,0.02
-0.02,-4.75,-1.47,-0.01,0.03,0.02
-0.02,-4.75,-1.42,-0.02,0.03,0.02
0.0,-4.77,-1.44,-0.01,0.03,0.02
-0.08,-4.75,-1.42,-0.01,0.03,0.02
-0.02,-4.69,-1.34,-0.01,0.03,0.02
0.0,-4.75,-1.44,-0.01,0.03,0.02
0.04,-4.81,-1.38,-0.01,0.03,0.02
-0.02,-4.81,-1.53,-0.01,0.03,0.02
-0.04,-4.77,-1.44,-0.01,0.03,0.02
-0.02,-4.69,-1.44,-0.01,0.03,0.02
-0.04,-4.71,-1.36,-0.01,0.03,0.02
0.0,-4.73,-1.38,-0.01,0.03,0.02
0.02,-4.73,-1.46,-0.01,0.03,0.02
-0.02,-4.73,-1.38,-0.01,0.03,0.02
-0.02,-4.79,-1.44,-0.01,0.03,0.02
0.0,-4.77,-1.42,-0.01,0.03,0.02
-0.04,-4.71,-1.44,-0.01,0.03,0.02
-0.06,-4.71,-1.46,-0.01,0.03,0.02
-0.02,-4.73,-1.49,-0.01,0.03,0.02
-0.06,-4.71,-1.47,-0.01,0.03,0.02
-0.08,-4.73,-1.38,-0.01,0.03,0.02
-0.04,-4.73,-1.38,-0.01,0.03,0.02
-0.06,-4.79,-1.46,-0.01,0.03,0.02
-0.06,-4.73,-1.34,-0.01,0.03,0.02
-0.04,-4.73,-1.38,-0.01,0.03,0.02
-0.04,-4.71,-1.42,-0.01,0.03,0.02
-0.08,-4.69,-1.32,-0.01,0.03,0.02
-0.04,-4.77,-1.3,-0.01,0.03,0.02
-0.04,-4.81,-1.36,-0.01,0.03,0.02
