accX,accY,accZ,gyroX,gyroY,gyroZ
-0.31,-3.66,1.15,0.27,0.27,-0.07
-0.54,-3.51,1.23,0.22,0.29,-0.08
-0.65,-3.58,1.26,0.16,0.31,-0.07
-0.88,-3.77,1.21,0.11,0.31,-0.06
-0.92,-4.0,0.84,0.1,0.3,-0.05
-0.92,-4.19,0.59,0.14,0.3,-0.04
-1.0,-4.31,0.36,0.22,0.31,-0.02
-1.11,-4.19,0.48,0.31,0.33,0.0
-1.24,-4.02,0.69,0.38,0.34,0.02
-1.38,-3.87,0.94,0.43,0.33,0.03
-1.21,-3.87,1.13,0.46,0.31,0.04
-1.05,-3.87,1.38,0.46,0.28,0.05
-0.86,-3.91,1.47,0.44,0.26,0.05
-0.79,-3.96,1.55,0.43,0.25,0.05
-0.52,-4.12,1.53,0.42,0.23,0.05
-0.46,-4.39,1.34,0.43,0.22,0.04
-0.38,-4.56,1.19,0.45,0.21,0.02
-0.31,-4.64,1.0,0.5,0.2,-0.0
-0.21,-4.54,0.84,0.56,0.2,-0.02
-0.08,-4.35,0.54,0.64,0.22,-0.03
0.15,-3.98,0.21,0.74,0.24,-0.03
0.33,-3.68,-0.23,0.83,0.27,-0.03
0.59,-3.28,-0.79,0.91,0.32,-0.03
0.52,-2.7,-1.13,0.96,0.37,-0.03
0.19,-2.34,-1.59,0.98,0.41,-0.03
-0.13,-2.09,-1.93,0.97,0.44,-0.03
-0.42,-1.93,-2.28,0.92,0.46,-0.03
-0.86,-1.82,-2.45,0.84,0.46,-0.04
-1.09,-1.72,-2.57,0.74,0.45,-0.04
-1.24,-1.92,-2.47,0.63,0.43,-0.04
-1.47,-2.03,-2.22,0.51,0.42,-0.03
-1.46,-2.26,-1.97,0.4,0.41,-0.0
-1.47,-2.47,-1.47,0.33,0.4,0.04
-1.46,-2.64,-1.24,0.29,0.36,0.07
-1.4,-2.72,-1.07,0.27,0.32,0.1
-1.23,-2.85,-1.07,0.27,0.28,0.13
-0.8,-3.31,-1.02,0.27,0.26,0.14
-0.54,-3.75,-0.96,0.28,0.25,0.14
-0.29,-4.44,-1.15,0.29,0.22,0.13
-0.46,-4.81,-1.34,0.3,0.19,0.1
-0.36,-5.55,-1.51,0.29,0.14,0.05
-0.31,-5.78,-1.67,0.26,0.08,-0.0
-0.4,-5.98,-1.63,0.23,0.01,-0.04
-0.61,-6.22,-1.59,0.2,-0.07,-0.07
-1.3,-6.55,-1.63,0.17,-0.15,-0.06
-1.7,-6.88,-1.46,0.16,-0.24,-0.01
-1.78,-7.34,-1.51,0.16,-0.33,0.06
-1.51,-7.72,-1.65,0.17,-0.41,0.14
-0.92,-8.16,-1.63,0.18,-0.44,0.21
-0.08,-8.49,-1.46,0.18,-0.41,0.26
0.38,-8.66,-1.11,0.19,-0.35,0.28
0.61,-8.96,-0.63,0.23,-0.27,0.26
0.44,-9.21,-0.06,0.31,-0.21,0.21
-0.25,-9.14,0.29,0.44,-0.19,0.17
-0.69,-8.91,0.33,0.6,-0.25,0.13
-1.46,-8.56,0.06,0.74,-0.37,0.09
-1.78,-8.08,-0.33,0.82,-0.51,0.09
-1.69,-7.62,-0.75,0.86,-0.59,0.11
-1.23,-7.6,-0.57,0.86,-0.61,0.14
-0.96,-7.78,-0.42,0.87,-0.58,0.16
-0.8,-8.14,0.1,0.88,-0.52,0.18
-0.92,-8.75,0.69,0.92,-0.47,0.18
-0.92,-8.94,1.17,0.98,-0.44,0.17
-0.71,-8.94,1.51,1.05,-0.45,0.13
-0.42,-8.79,1.61,1.1,-0.48,0.08
-0.36,-8.54,1.61,1.12,-0.51,0.03
-0.06,-8.12,1.42,1.11,-0.54,-0.03
0.27,-7.7,1.24,1.09,-0.54,-0.08
0.63,-7.39,1.07,1.08,-0.52,-0.14
0.69,-7.07,0.8,1.07,-0.47,-0.17
0.73,-6.76,0.82,1.07,-0.39,-0.18
0.77,-6.47,1.05,1.09,-0.32,-0.18
0.79,-6.22,1.19,1.11,-0.25,-0.18
0.82,-6.05,1.26,1.12,-0.18,-0.18
0.77,-5.88,1.76,1.1,-0.11,-0.17
0.63,-5.86,2.13,1.07,-0.05,-0.16
0.34,-5.9,2.36,1.04,-0.0,-0.16
0.0,-5.69,2.32,1.04,0.03,-0.15
0.96,-6.07,2.05,1.09,0.02,-0.11
1.59,-6.42,2.51,1.18,0.07,-0.07
0.84,-6.91,3.16,1.22,0.16,-0.08
-0.31,-6.17,3.58,1.22,0.18,-0.13
-0.84,-6.09,2.97,1.21,0.12,-0.15
-0.84,-6.07,2.39,1.24,0.02,-0.16
-1.38,-6.44,1.24,1.34,-0.08,-0.19
-2.11,-6.67,0.19,1.47,-0.16,-0.23
-2.62,-6.47,0.0,1.57,-0.2,-0.27
-2.53,-6.21,0.1,1.59,-0.23,-0.29
-2.2,-5.92,1.09,1.55,-0.21,-0.29
-2.05,-5.46,1.67,1.5,-0.16,-0.27
-1.51,-5.29,1.72,1.48,-0.14,-0.27
-0.46,-4.85,1.51,1.53,-0.16,-0.27
0.57,-4.54,1.09,1.63,-0.18,-0.27
1.61,-3.87,0.65,1.75,-0.18,-0.26
2.13,-3.05,-0.02,1.84,-0.17,-0.26
2.55,-2.09,-0.79,1.9,-0.18,-0.25
2.68,-1.38,-1.55,1.9,-0.18,-0.23
2.39,-1.07,-1.88,1.87,-0.15,-0.19
1.99,-0.67,-1.88,1.81,-0.1,-0.15
1.8,-0.4,-1.63,1.73,-0.05,-0.12
2.03,-0.15,-1.23,1.63,-0.01,-0.09
2.53,0.04,-0.82,1.49,0.01,-0.06
3.01,0.48,-0.42,1.34,0.06,-0.01
2.87,0.73,0.06,1.24,0.13,0.04
1.93,1.02,0.25,1.17,0.22,0.09
1.24,1.17,0.34,1.14,0.26,0.1
1.0,1.26,0.31,1.13,0.28,0.09
0.79,1.53,-0.11,1.16,0.3,0.09
0.34,1.84,-0.56,1.2,0.35,0.11
0.08,2.2,-0.9,1.21,0.41,0.14
-0.02,2.3,-1.44,1.17,0.48,0.18
-0.19,2.13,-1.61,1.11,0.53,0.22
-0.4,1.76,-1.78,1.04,0.58,0.27
-0.67,1.32,-1.65,0.97,0.61,0.32
-0.63,0.84,-1.17,0.89,0.63,0.37
-0.61,0.23,-0.54,0.82,0.64,0.41
-0.92,-0.04,-0.21,0.77,0.65,0.44
-1.17,-0.52,0.02,0.73,0.62,0.48
-1.21,-0.77,0.42,0.7,0.54,0.52
-1.24,-1.13,0.59,0.7,0.45,0.55
-1.28,-1.09,0.67,0.72,0.37,0.59
-1.4,-0.8,0.59,0.79,0.32,0.62
-1.32,-0.52,0.38,0.86,0.27,0.65
-1.32,-0.06,0.23,0.92,0.23,0.66
-1.32,0.13,0.02,0.95,0.19,0.66
-1.32,0.44,-0.11,0.95,0.15,0.64
-1.28,0.69,-0.23,0.92,0.12,0.6
-1.46,0.88,-0.33,0.89,0.07,0.57
-1.36,0.92,-0.13,0.83,0.02,0.54
-1.15,0.86,-0.02,0.75,-0.05,0.52
-1.07,0.88,0.17,0.71,-0.11,0.5
-0.8,0.94,0.5,0.69,-0.16,0.47
-0.63,1.13,0.8,0.66,-0.21,0.44
-0.52,1.24,0.96,0.65,-0.26,0.4
-0.4,1.23,0.88,0.65,-0.33,0.37
-0.17,1.26,0.67,0.69,-0.38,0.34
-0.46,1.36,0.48,0.74,-0.4,0.29
-0.5,1.46,0.48,0.8,-0.4,0.27
-0.59,1.67,0.46,0.85,-0.43,0.25
-0.36,1.69,0.38,0.88,-0.47,0.23
-0.19,1.67,0.21,0.91,-0.5,0.22
-0.11,1.76,0.36,0.94,-0.51,0.21
