accX,accY,accZ,gyroX,gyroY,gyroZ
0.02,-4.33,-1.32,-0.04,0.08,0.1
-0.17,-4.33,-1.34,-0.03,0.07,0.1
-0.19,-4.18,-1.21,-0.02,0.07,0.1
-0.23,-4.18,-1.09,-0.02,0.07,0.1
-0.13,-4.12,-1.24,-0.01,0.07,0.1
-0.25,-4.02,-1.23,-0.02,0.07,0.1
-0.17,-4.0,-1.15,-0.03,0.08,0.1
-0.38,-4.06,-1.07,-0.03,0.08,0.1
-0.25,-4.18,-1.13,-0.04,0.08,0.11
-0.27,-4.23,-1.09,-0.05,0.08,0.11
-0.29,-4.18,-1.11,-0.05,0.08,0.11
-0.17,-4.31,-1.07,-0.05,0.08,0.12
-0.23,-4.27,-1.03,-0.04,0.08,0.12
-0.19,-4.35,-1.0,-0.04,0.08,0.12
-0.15,-4.27,-1.0,-0.03,0.07,0.12
-0.17,-4.27,-1.03,-0.03,0.07,0.11
-0.11,-4.33,-0.98,-0.02,0.06,0.11
-0.15,-4.29,-0.84,-0.02,0.06,0.11
-0.08,-4.23,-0.79,-0.02,0.06,0.11
0.0,-4.19,-0.88,-0.02,0.06,0.1
0.0,-4.23,-0.88,-0.02,0.06,0.1
-0.06,-4.23,-0.82,-0.02,0.07,0.1
-0.13,-4.23,-0.86,-0.02,0.07,0.1
-0.1,-4.21,-0.82,-0.02,0.08,0.1
-0.21,-4.27,-0.75,-0.01,0.08,0.1
-0.31,-4.37,-0.73,-0.01,0.08,0.1
-0.31,-4.39,-0.63,-0.0,0.07,0.1
-0.31,-4.44,-0.59,0.01,0.06,0.1
-0.4,-4.41,-0.59,0.01,0.06,0.11
-0.46,-4.37,-0.63,0.01,0.05,0.11
-0.4,-4.39,-0.57,0.02,0.04,0.11
-0.44,-4.35,-0.57,0.02,0.03,0.11
-0.38,-4.27,-0.65,0.03,0.02,0.1
-0.42,-4.23,-0.57,0.03,0.02,0.1
-0.31,-4.19,-0.52,0.03,0.01,0.09
-0.27,-4.06,-0.56,0.03,0.01,0.09
-0.25,-4.08,-0.44,0.03,0.01,0.08
-0.25,-4.02,-0.48,0.03,0.01,0.08
-0.11,-4.08,-0.36,0.03,0.01,0.07
-0.11,-4.08,-0.44,0.03,0.01,0.07
-0.19,-4.1,-0.33,0.03,0.02,0.06
-0.19,-4.04,-0.36,0.02,0.02,0.06
-0.11,-4.16,-0.36,0.01,0.03,0.05
-0.17,-4.06,-0.25,0.0,0.03,0.05
-0.17,-4.14,-0.33,-0.0,0.03,0.05
-0.17,-4.21,-0.4,-0.01,0.03,0.05
-0.06,-4.23,-0.4,-0.01,0.03,0.05
-0.04,-4.35,-0.46,-0.02,0.04,0.04
-0.11,-4.46,-0.38,-0.02,0.04,0.04
-0.17,-4.44,-0.42,-0.03,0.05,0.04
-0.11,-4.58,-0.44,-0.03,0.05,0.04
-0.11,-4.6,-0.46,-0.03,0.06,0.04
-0.13,-4.65,-0.44,-0.04,0.06,0.03
-0.23,-4.77,-0.4,-0.04,0.07,0.03
-0.23,-4.88,-0.33,-0.04,0.08,0.03
-0.25,-4.92,-0.44,-0.03,0.09,0.02
-0.23,-4.9,-0.38,-0.03,0.1,0.02
-0.33,-4.83,-0.38,-0.02,0.1,0.01
-0.42,-4.67,-0.42,-0.02,0.09,0.0
-0.42,-4.62,-0.48,-0.02,0.09,-0.0
-0.4,-4.56,-0.44,-0.03,0.08,-0.01
-0.46,-4.52,-0.42,-0.03,0.08,-0.01
-0.4,-4.44,-0.42,-0.04,0.08,-0.01
-0.34,-4.37,-0.4,-0.04,0.09,-0.02
-0.36,-4.33,-0.38,-0.05,0.1,-0.02
