accX,accY,accZ,gyroX,gyroY,gyroZ
0.73,-2.34,-0.21,-0.14,-0.09,-0.06
0.67,-2.24,-0.15,-0.17,-0.08,-0.06
0.63,-2.2,-0.19,-0.2,-0.09,-0.07
0.65,-2.11,-0.31,-0.23,-0.09,-0.07
0.52,-2.16,-0.36,-0.26,-0.08,-0.07
0.52,-2.2,-0.33,-0.31,-0.07,-0.07
0.42,-2.24,-0.31,-0.35,-0.05,-0.06
0.4,-2.34,-0.27,-0.39,-0.04,-0.04
0.38,-2.49,-0.11,-0.43,-0.02,-0.02
0.31,-2.74,0.0,-0.47,-0.0,0.01
0.38,-2.95,0.04,-0.5,0.01,0.04
0.46,-3.33,0.11,-0.53,0.02,0.07
0.46,-3.54,0.1,-0.55,0.02,0.09
0.61,-3.89,0.44,-0.57,0.01,0.09
0.73,-4.12,0.34,-0.58,-0.01,0.09
0.79,-4.21,0.13,-0.59,-0.04,0.08
0.88,-4.18,0.06,-0.62,-0.07,0.05
1.05,-4.21,-0.02,-0.66,-0.1,0.03
1.15,-4.23,-0.29,-0.7,-0.13,0.01
1.05,-4.1,-0.54,-0.75,-0.14,-0.01
1.09,-4.18,-0.8,-0.8,-0.15,-0.03
1.19,-4.1,-0.96,-0.87,-0.14,-0.05
1.24,-3.96,-1.19,-0.94,-0.1,-0.08
1.13,-4.19,-1.65,-1.03,-0.07,-0.1
1.21,-4.19,-1.32,-1.12,-0.03,-0.1
1.09,-4.75,-1.53,-1.23,0.01,-0.11
1.03,-5.31,-1.09,-1.33,0.05,-0.15
1.0,-5.65,-0.79,-1.41,0.07,-0.19
1.0,-6.13,-0.5,-1.46,0.06,-0.22
0.86,-6.67,-0.44,-1.48,0.07,-0.24
0.96,-7.35,-0.15,-1.48,0.09,-0.3
1.07,-7.72,-0.02,-1.47,0.09,-0.36
0.98,-7.99,-0.31,-1.43,0.06,-0.41
0.48,-8.52,-0.48,-1.38,-0.01,-0.41
0.44,-9.04,-0.57,-1.3,-0.05,-0.39
-0.11,-9.4,-0.29,-1.24,-0.05,-0.4
-1.03,-9.52,-0.29,-1.17,-0.07,-0.41
-1.36,-9.23,-0.34,-1.1,-0.13,-0.4
-1.11,-8.71,-0.82,-1.04,-0.2,-0.37
-0.63,-8.16,-1.32,-0.99,-0.27,-0.33
0.04,-7.18,-1.4,-0.99,-0.32,-0.3
1.26,-6.44,-1.42,-1.03,-0.35,-0.26
2.05,-5.67,-1.93,-1.1,-0.39,-0.21
2.38,-5.32,-2.51,-1.19,-0.46,-0.14
3.05,-5.23,-2.93,-1.3,-0.5,-0.07
3.01,-5.38,-3.24,-1.42,-0.48,-0.02
2.78,-5.9,-3.39,-1.52,-0.45,0.03
2.41,-6.42,-3.41,-1.59,-0.43,0.07
2.15,-6.9,-3.43,-1.65,-0.41,0.09
1.7,-7.32,-3.41,-1.7,-0.39,0.1
1.34,-7.68,-3.2,-1.73,-0.37,0.09
1.15,-7.85,-2.83,-1.73,-0.35,0.09
0.71,-7.83,-2.41,-1.72,-0.33,0.07
0.54,-7.8,-2.09,-1.67,-0.31,0.06
0.4,-7.62,-1.82,-1.61,-0.3,0.06
0.02,-7.22,-1.53,-1.56,-0.3,0.06
0.04,-6.78,-1.28,-1.49,-0.31,0.07
0.46,-6.13,-1.17,-1.43,-0.33,0.08
0.88,-5.54,-1.05,-1.37,-0.33,0.09
1.3,-4.83,-1.26,-1.32,-0.31,0.1
1.61,-4.04,-1.28,-1.29,-0.26,0.12
1.67,-3.41,-1.46,-1.27,-0.21,0.14
1.72,-3.01,-1.69,-1.25,-0.17,0.18
1.99,-2.7,-2.13,-1.22,-0.14,0.22
2.26,-2.47,-2.8,-1.21,-0.11,0.26
2.45,-2.51,-3.37,-1.21,-0.05,0.33
2.43,-2.76,-3.45,-1.22,0.03,0.4
2.36,-3.01,-3.22,-1.23,0.16,0.47
2.32,-3.31,-2.74,-1.24,0.31,0.54
2.2,-3.77,-2.01,-1.25,0.41,0.57
2.16,-4.0,-0.88,-1.24,0.48,0.58
1.95,-4.42,0.25,-1.2,0.52,0.57
1.86,-4.75,1.0,-1.15,0.55,0.53
1.38,-4.98,1.76,-1.05,0.56,0.47
0.63,-5.15,2.22,-0.9,0.55,0.41
-0.13,-5.11,2.87,-0.72,0.54,0.35
-0.71,-4.65,3.56,-0.55,0.48,0.27
-0.92,-3.95,4.02,-0.4,0.39,0.19
-1.24,-3.01,4.83,-0.31,0.3,0.12
-1.86,-1.72,5.08,-0.29,0.23,0.06
-2.51,-0.57,4.58,-0.3,0.14,0.02
-2.95,0.0,3.73,-0.3,0.01,-0.01
-3.05,0.9,2.38,-0.21,-0.14,-0.02
-2.76,1.55,0.69,-0.04,-0.27,0.0
-2.16,2.05,-0.82,0.18,-0.35,0.05
-1.67,2.57,-1.67,0.36,-0.38,0.14
-1.3,3.08,-1.82,0.47,-0.35,0.21
