accX,accY,accZ,gyroX,gyroY,gyroZ
-0.08,-4.54,-2.51,-0.32,0.16,0.02
-0.1,-4.79,-2.41,-0.35,0.15,-0.0
-0.08,-4.98,-2.3,-0.36,0.14,-0.02
-0.02,-5.11,-2.32,-0.37,0.12,-0.04
0.08,-5.31,-2.36,-0.37,0.11,-0.05
0.19,-5.46,-2.3,-0.36,0.1,-0.05
0.29,-5.42,-2.34,-0.34,0.1,-0.06
0.36,-5.4,-2.45,-0.31,0.09,-0.06
0.56,-5.36,-2.55,-0.28,0.09,-0.06
0.5,-5.23,-2.66,-0.25,0.08,-0.07
0.57,-5.13,-2.68,-0.22,0.08,-0.07
0.69,-4.94,-2.78,-0.19,0.08,-0.08
0.73,-4.9,-2.8,-0.16,0.08,-0.08
0.79,-4.79,-2.82,-0.13,0.09,-0.09
0.67,-4.62,-2.72,-0.11,0.09,-0.1
0.77,-4.6,-2.59,-0.09,0.08,-0.1
0.8,-4.56,-2.55,-0.07,0.08,-0.11
0.84,-4.46,-2.45,-0.06,0.07,-0.11
0.84,-4.41,-2.28,-0.05,0.06,-0.11
0.79,-4.39,-2.26,-0.05,0.05,-0.12
0.77,-4.37,-2.13,-0.05,0.03,-0.13
0.79,-4.27,-2.01,-0.06,0.02,-0.13
0.79,-4.19,-2.15,-0.06,0.0,-0.13
0.73,-4.12,-1.93,-0.08,-0.01,-0.13
0.75,-4.04,-1.88,-0.09,-0.02,-0.13
0.67,-4.04,-1.86,-0.1,-0.03,-0.13
0.61,-3.87,-1.93,-0.12,-0.04,-0.12
0.57,-3.87,-1.88,-0.13,-0.05,-0.12
0.38,-3.77,-1.86,-0.14,-0.06,-0.12
0.38,-3.77,-1.92,-0.15,-0.06,-0.11
0.21,-3.72,-1.88,-0.16,-0.07,-0.11
0.25,-3.73,-1.76,-0.16,-0.09,-0.11
0.15,-3.72,-1.82,-0.17,-0.1,-0.1
0.15,-3.79,-1.84,-0.17,-0.11,-0.1
0.02,-3.77,-1.67,-0.17,-0.12,-0.1
0.06,-3.85,-1.69,-0.16,-0.13,-0.1
-0.04,-3.93,-1.47,-0.16,-0.14,-0.09
-0.17,-3.91,-1.17,-0.15,-0.16,-0.09
-0.02,-4.18,-1.36,-0.14,-0.18,-0.09
0.0,-4.19,-1.42,-0.13,-0.2,-0.09
-0.02,-4.19,-1.49,-0.12,-0.22,-0.09
0.0,-4.19,-1.63,-0.11,-0.24,-0.08
-0.08,-4.14,-1.86,-0.1,-0.25,-0.08
-0.17,-4.08,-2.05,-0.09,-0.27,-0.07
-0.08,-4.06,-2.2,-0.1,-0.28,-0.06
