accX,accY,accZ,gyroX,gyroY,gyroZ
-0.8,-6.17,-1.03,-0.03,0.07,0.12
-0.67,-5.92,-0.98,-0.02,0.04,0.1
-0.67,-5.46,-1.02,0.01,-0.0,0.07
-0.61,-5.11,-1.0,0.03,-0.05,0.04
-0.56,-4.98,-1.03,0.05,-0.09,0.01
-0.69,-4.65,-1.05,0.06,-0.12,-0.02
-0.56,-4.5,-0.92,0.06,-0.16,-0.05
-0.61,-4.33,-0.77,0.06,-0.19,-0.08
-0.54,-4.21,-0.65,0.06,-0.21,-0.09
-0.56,-4.12,-0.71,0.05,-0.23,-0.1
-0.52,-4.1,-0.5,0.03,-0.25,-0.11
-0.48,-4.0,-0.52,0.02,-0.26,-0.11
-0.54,-3.98,-0.4,-0.0,-0.28,-0.1
-0.67,-3.87,-0.31,-0.02,-0.28,-0.1
-0.61,-3.85,-0.17,-0.04,-0.29,-0.09
-0.63,-3.83,-0.17,-0.06,-0.3,-0.08
-0.42,-3.85,-0.06,-0.08,-0.3,-0.08
-0.46,-3.93,-0.04,-0.11,-0.3,-0.07
-0.4,-3.93,-0.02,-0.12,-0.3,-0.07
-0.59,-4.0,0.15,-0.14,-0.3,-0.08
-0.63,-3.87,0.17,-0.14,-0.31,-0.08
-0.54,-3.93,0.15,-0.14,-0.32,-0.09
-0.38,-3.79,0.15,-0.14,-0.33,-0.09
-0.42,-3.62,0.04,-0.13,-0.36,-0.1
-0.38,-3.52,-0.06,-0.11,-0.38,-0.11
-0.33,-3.45,-0.13,-0.1,-0.4,-0.12
-0.23,-3.29,-0.19,-0.09,-0.43,-0.12
-0.23,-3.18,-0.29,-0.09,-0.45,-0.13
-0.19,-3.01,-0.33,-0.09,-0.46,-0.13
-0.17,-2.99,-0.44,-0.1,-0.48,-0.13
-0.21,-3.01,-0.38,-0.12,-0.5,-0.13
-0.15,-2.95,-0.48,-0.13,-0.52,-0.12
-0.13,-3.03,-0.5,-0.15,-0.53,-0.12
-0.13,-3.03,-0.46,-0.16,-0.54,-0.1
-0.11,-2.99,-0.46,-0.16,-0.55,-0.09
-0.02,-3.01,-0.44,-0.16,-0.56,-0.08
-0.02,-2.99,-0.46,-0.16,-0.56,-0.06
0.02,-2.97,-0.36,-0.15,-0.57,-0.05
0.06,-2.97,-0.27,-0.14,-0.57,-0.04
0.1,-3.06,-0.27,-0.13,-0.58,-0.03
0.1,-3.06,-0.29,-0.13,-0.59,-0.01
0.11,-3.1,-0.29,-0.12,-0.6,-0.0
0.13,-3.12,-0.21,-0.12,-0.61,0.01
