accX,accY,accZ,gyroX,gyroY,gyroZ
-0.06,-3.83,-1.24,0.32,0.17,0.13
-0.02,-3.72,-1.36,0.3,0.15,0.1
0.0,-3.45,-1.51,0.29,0.13,0.08
0.04,-3.54,-1.47,0.28,0.12,0.06
0.15,-3.43,-1.42,0.27,0.11,0.05
0.31,-3.37,-1.57,0.27,0.1,0.05
0.42,-3.35,-1.57,0.28,0.09,0.06
0.36,-3.35,-1.7,0.29,0.08,0.09
0.42,-3.33,-1.92,0.3,0.08,0.12
0.46,-3.41,-2.15,0.3,0.08,0.17
0.57,-3.52,-2.39,0.28,0.08,0.23
0.67,-3.6,-2.76,0.25,0.08,0.29
0.77,-3.64,-2.87,0.21,0.1,0.35
0.79,-3.89,-3.16,0.16,0.13,0.41
0.84,-3.87,-3.03,0.12,0.16,0.45
0.82,-3.87,-3.01,0.1,0.17,0.47
0.73,-3.81,-2.91,0.1,0.16,0.47
0.56,-3.66,-2.95,0.11,0.11,0.46
0.42,-3.45,-3.06,0.13,0.06,0.45
0.17,-3.31,-3.24,0.15,0.01,0.42
-0.02,-3.1,-3.24,0.15,-0.02,0.39
-0.19,-3.05,-3.08,0.15,-0.04,0.36
-0.34,-3.1,-2.78,0.14,-0.04,0.32
-0.29,-3.35,-2.62,0.14,-0.03,0.29
-0.1,-3.6,-2.64,0.15,-0.01,0.25
0.02,-3.75,-2.66,0.17,0.03,0.21
0.04,-3.89,-2.89,0.19,0.06,0.17
0.02,-4.02,-3.2,0.21,0.07,0.14
-0.06,-4.21,-3.39,0.21,0.05,0.12
-0.02,-4.56,-3.49,0.21,0.03,0.12
0.0,-4.92,-3.52,0.21,0.0,0.12
0.0,-5.27,-3.54,0.21,-0.01,0.13
0.13,-5.69,-3.64,0.21,-0.02,0.15
0.02,-5.92,-3.52,0.2,-0.0,0.16
0.06,-6.22,-3.51,0.2,0.02,0.16
-0.19,-6.38,-3.2,0.2,0.04,0.17
-0.27,-6.72,-2.78,0.21,0.05,0.17
-0.38,-6.88,-2.45,0.22,0.05,0.17
-0.52,-7.09,-2.11,0.23,0.04,0.16
-0.59,-7.3,-1.88,0.24,0.02,0.16
-0.61,-7.57,-1.65,0.25,-0.0,0.15
-0.71,-7.78,-1.38,0.27,-0.03,0.15
-0.69,-7.95,-1.19,0.29,-0.04,0.14
-0.71,-7.95,-1.21,0.31,-0.04,0.14
-0.75,-7.89,-1.17,0.33,-0.03,0.14
-0.75,-7.83,-1.26,0.34,-0.01,0.13
-0.59,-7.89,-1.26,0.33,0.01,0.12
-0.36,-7.55,-1.44,0.32,0.03,0.11
-0.02,-7.41,-1.4,0.3,0.05,0.07
0.27,-7.26,-1.4,0.29,0.08,0.03
0.61,-7.01,-1.34,0.27,0.12,-0.02
0.92,-6.86,-1.24,0.25,0.16,-0.07
1.03,-6.72,-1.13,0.22,0.2,-0.11
1.15,-6.72,-0.98,0.2,0.23,-0.15
1.23,-6.68,-0.9,0.18,0.24,-0.17
1.24,-6.59,-0.88,0.17,0.25,-0.19
1.4,-6.34,-0.98,0.15,0.26,-0.19
1.15,-6.15,-1.09,0.12,0.27,-0.19
1.02,-5.92,-1.19,0.07,0.28,-0.19
0.94,-5.71,-1.11,0.02,0.28,-0.17
0.75,-5.38,-1.02,-0.05,0.29,-0.16
0.63,-5.09,-0.98,-0.14,0.28,-0.14
0.46,-4.83,-1.0,-0.26,0.27,-0.13
0.21,-4.54,-0.84,-0.4,0.25,-0.13
0.0,-4.29,-0.56,-0.55,0.22,-0.13
-0.13,-4.1,-0.4,-0.7,0.2,-0.14
-0.29,-3.96,-0.15,-0.82,0.18,-0.16
-0.46,-3.91,-0.08,-0.92,0.16,-0.19
-0.63,-4.02,-0.38,-0.97,0.14,-0.22
-0.8,-3.95,-1.17,-0.96,0.13,-0.25
-0.88,-3.87,-2.05,-0.92,0.14,-0.28
-0.98,-3.79,-2.72,-0.84,0.14,-0.32
-1.05,-3.58,-2.99,-0.74,0.13,-0.35
-1.09,-3.31,-2.68,-0.59,0.12,-0.37
-0.94,-2.83,-2.53,-0.4,0.12,-0.36
-0.59,-2.38,-2.6,-0.2,0.1,-0.33
-0.15,-1.82,-2.55,-0.02,0.06,-0.29
0.17,-1.23,-2.53,0.11,-0.0,-0.24
0.44,-0.75,-2.55,0.18,-0.08,-0.19
0.75,-0.21,-2.8,0.19,-0.15,-0.14
1.17,0.1,-2.89,0.14,-0.2,-0.08
1.57,0.29,-2.97,0.05,-0.21,-0.04
2.11,0.23,-3.18,-0.06,-0.18,-0.0
2.45,0.04,-3.33,-0.14,-0.13,0.04
2.82,-0.44,-3.41,-0.2,-0.06,0.07
3.12,-1.15,-3.47,-0.22,-0.01,0.1
3.45,-1.86,-3.24,-0.21,0.04,0.11
3.62,-2.45,-3.24,-0.15,0.09,0.12
3.66,-2.91,-3.06,-0.08,0.14,0.12
3.62,-3.29,-3.08,-0.01,0.19,0.12
3.73,-3.66,-2.93,0.06,0.25,0.13
3.6,-3.77,-3.14,0.1,0.31,0.14
3.41,-3.87,-3.31,0.11,0.36,0.14
2.91,-3.87,-3.75,0.1,0.41,0.15
2.43,-3.72,-4.27,0.05,0.45,0.15
1.9,-3.6,-4.79,-0.03,0.47,0.16
1.42,-3.47,-4.88,-0.14,0.49,0.16
1.09,-3.51,-4.92,-0.23,0.51,0.16
0.65,-3.58,-4.98,-0.31,0.52,0.17
0.38,-3.68,-4.94,-0.36,0.51,0.17
-0.02,-3.66,-4.77,-0.4,0.5,0.18
-0.29,-3.81,-4.67,-0.42,0.47,0.19
-0.52,-3.83,-4.41,-0.43,0.44,0.2
-0.75,-3.77,-3.93,-0.43,0.4,0.2
-1.0,-3.81,-3.39,-0.43,0.36,0.19
-1.28,-3.77,-2.76,-0.42,0.31,0.18
-1.65,-3.79,-2.11,-0.41,0.24,0.16
-1.99,-3.68,-1.4,-0.4,0.16,0.13
-2.22,-3.62,-0.75,-0.41,0.07,0.09
-2.43,-3.41,-0.15,-0.42,-0.02,0.03
-2.6,-3.2,0.27,-0.45,-0.11,-0.04
-2.66,-2.83,0.63,-0.49,-0.19,-0.13
-2.66,-2.41,0.88,-0.54,-0.26,-0.23
-2.53,-2.07,1.05,-0.6,-0.31,-0.34
-2.32,-1.74,0.98,-0.66,-0.35,-0.46
-1.9,-1.46,0.86,-0.73,-0.38,-0.58
-1.53,-1.21,0.98,-0.8,-0.4,-0.69
-1.09,-1.03,0.9,-0.86,-0.41,-0.78
-0.54,-1.0,0.96,-0.9,-0.41,-0.86
-0.02,-0.8,0.86,-0.92,-0.42,-0.91
0.59,-0.65,0.65,-0.9,-0.43,-0.94
1.23,-0.44,0.56,-0.85,-0.42,-0.95
1.76,-0.25,0.42,-0.77,-0.42,-0.94
2.49,-0.17,0.31,-0.65,-0.39,-0.9
