accX,accY,accZ,gyroX,gyroY,gyroZ
-0.1,-3.64,-1.44,-0.06,-0.05,0.32
-0.1,-3.73,-1.19,-0.08,-0.06,0.31
-0.25,-3.87,-0.86,-0.09,-0.09,0.28
-0.23,-4.0,-0.77,-0.08,-0.1,0.27
-0.34,-4.14,-0.48,-0.06,-0.1,0.25
-0.38,-4.06,-0.34,-0.04,-0.1,0.23
-0.34,-3.89,-0.44,-0.02,-0.09,0.23
-0.21,-3.77,-0.52,-0.0,-0.07,0.23
-0.08,-3.6,-0.59,0.01,-0.06,0.25
-0.02,-3.49,-0.56,0.02,-0.04,0.27
0.1,-3.28,-0.77,0.03,-0.03,0.29
0.36,-3.06,-0.71,0.02,-0.02,0.32
0.36,-3.01,-0.63,0.01,-0.01,0.33
0.5,-2.87,-0.57,-0.01,-0.0,0.33
0.5,-2.95,-0.54,-0.03,0.01,0.32
0.42,-3.06,-0.56,-0.05,0.01,0.32
0.59,-3.2,-0.59,-0.07,0.03,0.32
0.44,-3.35,-0.54,-0.09,0.04,0.32
0.23,-3.52,-0.5,-0.11,0.06,0.32
0.27,-3.77,-0.4,-0.12,0.07,0.32
0.13,-3.89,-0.27,-0.12,0.08,0.32
0.1,-4.02,-0.23,-0.12,0.09,0.33
0.1,-4.25,-0.29,-0.12,0.1,0.33
0.0,-4.33,-0.29,-0.12,0.11,0.33
-0.11,-4.33,-0.42,-0.13,0.12,0.32
-0.25,-4.33,-0.42,-0.13,0.13,0.31
-0.36,-4.42,-0.34,-0.14,0.13,0.3
-0.36,-4.41,-0.34,-0.14,0.14,0.29
-0.46,-4.39,-0.31,-0.14,0.15,0.28
-0.46,-4.37,-0.36,-0.13,0.17,0.27
-0.44,-4.33,-0.25,-0.11,0.18,0.26
-0.44,-4.21,-0.31,-0.08,0.2,0.24
-0.52,-3.95,-0.34,-0.05,0.22,0.22
-0.44,-3.96,-0.34,-0.02,0.23,0.2
-0.33,-3.89,-0.38,0.01,0.25,0.18
-0.4,-3.93,-0.44,0.04,0.28,0.17
-0.27,-3.89,-0.54,0.05,0.3,0.14
-0.29,-3.89,-0.59,0.06,0.31,0.12
-0.34,-3.75,-0.48,0.07,0.33,0.1
-0.29,-3.72,-0.52,0.08,0.34,0.08
-0.29,-3.6,-0.46,0.08,0.35,0.07
-0.21,-3.68,-0.42,0.08,0.36,0.06
-0.25,-3.66,-0.46,0.07,0.37,0.05
-0.21,-3.58,-0.42,0.07,0.37,0.05
-0.25,-3.64,-0.33,0.06,0.38,0.04
-0.33,-3.58,-0.36,0.05,0.38,0.04
-0.31,-3.56,-0.33,0.04,0.39,0.03
-0.42,-3.72,-0.42,0.02,0.4,0.03
-0.5,-3.73,-0.33,-0.0,0.41,0.03
-0.48,-3.95,-0.29,-0.02,0.43,0.02
-0.38,-4.04,-0.34,-0.04,0.44,0.01
-0.31,-4.21,-0.29,-0.05,0.46,0.0
-0.21,-4.39,-0.19,-0.06,0.48,-0.0
-0.19,-4.44,-0.21,-0.07,0.5,-0.01
-0.13,-4.58,-0.29,-0.07,0.52,-0.01
-0.11,-4.69,-0.21,-0.07,0.54,-0.01
-0.25,-4.81,-0.21,-0.05,0.55,-0.01
-0.4,-4.87,-0.13,-0.03,0.57,-0.01
-0.34,-4.94,-0.33,0.0,0.58,-0.01
-0.56,-5.04,-0.36,0.03,0.58,-0.01
-0.63,-5.25,-0.36,0.06,0.58,-0.0
-0.82,-5.34,-0.54,0.08,0.58,0.01
