accX,accY,accZ,gyroX,gyroY,gyroZ
2.09,-4.02,-2.05,-0.01,0.03,-0.12
2.15,-4.02,-2.2,-0.01,0.03,-0.12
2.18,-4.06,-2.16,-0.01,0.03,-0.12
2.24,-4.02,-2.15,-0.01,0.03,-0.12
2.2,-4.02,-2.16,-0.0,0.03,-0.12
2.26,-4.06,-2.2,0.0,0.03,-0.12
2.3,-4.06,-2.18,0.01,0.03,-0.12
2.34,-4.0,-2.2,0.01,0.03,-0.12
2.24,-3.95,-2.16,0.01,0.04,-0.12
2.22,-3.91,-2.11,0.02,0.04,-0.12
2.24,-4.02,-1.97,0.03,0.04,-0.11
2.24,-3.93,-1.99,0.03,0.05,-0.11
2.2,-3.96,-2.01,0.03,0.05,-0.11
2.22,-3.91,-1.99,0.04,0.06,-0.11
2.28,-3.85,-2.03,0.03,0.07,-0.11
2.28,-3.75,-2.01,0.03,0.06,-0.11
2.32,-3.72,-2.03,0.02,0.06,-0.11
2.38,-3.66,-2.03,0.01,0.06,-0.11
2.38,-3.66,-2.09,0.01,0.06,-0.11
2.38,-3.66,-2.09,0.01,0.05,-0.1
2.36,-3.72,-2.18,0.0,0.05,-0.09
2.45,-3.79,-2.16,-0.0,0.05,-0.09
2.45,-3.87,-2.13,-0.0,0.04,-0.08
2.39,-3.91,-2.16,-0.0,0.04,-0.07
2.41,-3.91,-2.13,-0.0,0.04,-0.06
2.3,-3.95,-2.13,0.0,0.04,-0.06
2.38,-3.96,-2.15,0.0,0.04,-0.06
2.34,-3.96,-2.07,0.01,0.04,-0.06
2.3,-4.0,-2.11,0.01,0.04,-0.06
2.24,-3.95,-2.05,0.02,0.04,-0.07
2.26,-3.95,-2.07,0.02,0.04,-0.07
2.26,-3.85,-2.07,0.02,0.04,-0.07
2.16,-3.87,-2.05,0.02,0.04,-0.08
2.2,-3.85,-2.11,0.02,0.04,-0.08
2.2,-3.85,-2.11,0.01,0.04,-0.08
2.15,-3.85,-2.07,0.01,0.03,-0.08
2.16,-3.89,-2.09,0.01,0.03,-0.09
2.2,-3.85,-2.11,0.01,0.03,-0.09
2.16,-3.81,-2.07,0.0,0.03,-0.09
2.16,-3.89,-2.03,0.0,0.03,-0.09
2.22,-3.95,-2.05,0.0,0.02,-0.09
2.2,-3.87,-2.01,-0.0,0.02,-0.09
2.26,-3.95,-2.05,-0.0,0.02,-0.1
2.26,-3.93,-2.03,-0.01,0.02,-0.1
2.32,-3.89,-2.03,-0.01,0.02,-0.1
2.32,-3.87,-2.09,-0.01,0.02,-0.1
2.3,-3.87,-2.01,-0.01,0.02,-0.1
2.32,-3.93,-2.07,-0.0,0.02,-0.1
2.36,-3.89,-1.97,-0.0,0.01,-0.1
2.36,-3.91,-1.99,-0.0,0.01,-0.1
2.43,-3.93,-2.05,0.0,0.01,-0.1
2.39,-3.98,-1.97,0.0,0.01,-0.1
2.49,-3.91,-1.99,0.01,0.01,-0.1
2.49,-3.95,-2.05,0.01,0.01,-0.1
