accX,accY,accZ,gyroX,gyroY,gyroZ
-0.5,-5.08,-0.77,-0.04,0.19,-0.07
-0.57,-5.09,-0.77,-0.03,0.17,-0.08
-0.77,-5.15,-0.79,-0.03,0.14,-0.09
-0.88,-5.34,-0.61,-0.03,0.12,-0.1
-0.98,-5.5,-0.4,-0.02,0.1,-0.1
-0.96,-5.63,-0.17,-0.01,0.1,-0.1
-0.9,-5.73,0.13,0.01,0.09,-0.09
-0.73,-5.73,0.33,0.03,0.1,-0.08
-0.5,-5.78,0.52,0.04,0.1,-0.07
-0.17,-5.92,0.71,0.05,0.1,-0.05
0.1,-6.11,0.69,0.06,0.1,-0.03
0.33,-5.88,0.77,0.06,0.1,-0.01
0.67,-6.07,0.8,0.06,0.11,0.01
0.86,-6.01,0.82,0.07,0.11,0.03
0.98,-6.13,0.88,0.08,0.12,0.05
1.07,-5.94,1.0,0.11,0.13,0.05
1.09,-5.86,1.09,0.13,0.14,0.06
1.07,-5.61,1.19,0.16,0.17,0.06
0.96,-5.36,1.26,0.19,0.19,0.06
0.84,-5.19,1.09,0.22,0.22,0.06
0.61,-4.96,1.02,0.24,0.25,0.05
0.29,-4.85,0.84,0.24,0.28,0.05
0.0,-4.71,0.23,0.23,0.3,0.06
0.02,-4.77,-0.21,0.18,0.32,0.06
0.15,-5.15,-0.38,0.1,0.34,0.07
0.06,-5.44,-1.15,0.03,0.38,0.08
-0.23,-5.44,-1.9,-0.03,0.43,0.09
-0.65,-5.61,-1.9,-0.09,0.44,0.08
-0.98,-6.28,-0.79,-0.08,0.4,0.09
-1.38,-6.7,-0.21,-0.0,0.35,0.1
-1.78,-6.84,-0.23,0.08,0.31,0.12
-2.05,-6.84,-0.59,0.12,0.26,0.13
-2.09,-6.74,-0.88,0.13,0.21,0.14
-1.88,-6.53,-1.44,0.14,0.15,0.15
-1.95,-6.28,-1.78,0.14,0.1,0.16
-1.97,-6.19,-2.07,0.12,0.05,0.18
-1.82,-6.09,-2.16,0.1,-0.0,0.21
-1.59,-5.94,-1.92,0.09,-0.06,0.23
-1.26,-5.88,-1.63,0.11,-0.09,0.25
-0.8,-5.78,-1.38,0.14,-0.1,0.27
-0.29,-5.67,-1.36,0.16,-0.09,0.27
0.31,-5.46,-1.55,0.19,-0.07,0.27
0.57,-5.17,-1.8,0.2,-0.04,0.25
1.34,-4.25,-2.09,0.2,0.01,0.23
1.74,-3.7,-2.53,0.21,0.04,0.23
2.09,-3.26,-2.74,0.2,0.08,0.22
2.22,-2.85,-2.82,0.18,0.12,0.21
2.28,-2.6,-2.85,0.16,0.18,0.2
2.26,-2.55,-2.82,0.13,0.22,0.2
2.03,-2.64,-2.72,0.1,0.26,0.2
1.82,-2.76,-2.72,0.07,0.31,0.19
1.44,-3.12,-2.51,0.02,0.34,0.19
0.98,-3.43,-2.47,-0.03,0.37,0.18
0.56,-3.79,-2.15,-0.07,0.39,0.17
0.21,-4.21,-1.88,-0.11,0.4,0.16
-0.1,-4.56,-1.65,-0.13,0.39,0.14
-0.38,-4.96,-1.36,-0.14,0.37,0.12
-0.67,-5.13,-1.09,-0.14,0.34,0.09
-0.94,-5.54,-0.9,-0.13,0.3,0.07
-1.28,-5.8,-0.82,-0.11,0.25,0.04
-1.51,-6.0,-0.67,-0.08,0.2,0.02
-1.78,-6.01,-0.77,-0.05,0.14,0.01
-1.86,-6.05,-0.71,-0.02,0.08,-0.01
-1.8,-5.88,-0.69,-0.0,0.02,-0.02
-1.74,-5.67,-0.8,0.02,-0.03,-0.02
-1.59,-5.36,-1.0,0.03,-0.08,-0.03
-1.32,-5.11,-0.98,0.05,-0.11,-0.03
-1.07,-4.83,-1.03,0.05,-0.15,-0.05
-0.75,-4.62,-1.07,0.06,-0.17,-0.05
-0.5,-4.46,-1.09,0.06,-0.19,-0.06
-0.34,-4.31,-1.17,0.05,-0.2,-0.07
-0.19,-4.16,-1.11,0.04,-0.21,-0.08
0.06,-4.12,-1.15,0.03,-0.22,-0.08
0.11,-4.08,-1.15,0.02,-0.22,-0.09
0.23,-4.02,-1.15,0.02,-0.23,-0.09
0.29,-4.04,-1.21,0.01,-0.23,-0.1
0.25,-3.89,-1.24,-0.0,-0.24,-0.1
0.27,-3.98,-1.24,-0.01,-0.24,-0.09
0.15,-3.98,-1.28,-0.02,-0.24,-0.09
0.04,-4.06,-1.26,-0.04,-0.25,-0.08
0.02,-4.08,-1.23,-0.05,-0.25,-0.08
-0.08,-4.1,-1.11,-0.05,-0.25,-0.08
-0.08,-4.35,-1.03,-0.05,-0.26,-0.07
-0.15,-4.44,-0.9,-0.06,-0.27,-0.08
-0.06,-4.6,-0.94,-0.07,-0.28,-0.08
-0.17,-4.58,-0.82,-0.08,-0.29,-0.1
-0.17,-4.73,-0.84,-0.08,-0.3,-0.1
-0.17,-4.83,-0.73,-0.09,-0.32,-0.11
-0.1,-4.85,-0.82,-0.1,-0.33,-0.12
-0.1,-4.85,-0.86,-0.1,-0.34,-0.13
-0.04,-4.85,-0.8,-0.1,-0.34,-0.13
-0.02,-4.79,-0.79,-0.1,-0.34,-0.13
0.08,-4.77,-0.79,-0.1,-0.35,-0.13
0.19,-4.75,-0.67,-0.09,-0.35,-0.13
0.21,-4.85,-0.61,-0.08,-0.35,-0.12
0.34,-4.75,-0.59,-0.07,-0.36,-0.12
0.34,-4.77,-0.69,-0.06,-0.37,-0.12
0.36,-4.71,-0.71,-0.05,-0.37,-0.12
0.31,-4.69,-0.71,-0.04,-0.38,-0.11
0.19,-4.69,-0.86,-0.04,-0.38,-0.11
0.1,-4.67,-0.8,-0.05,-0.38,-0.1
0.06,-4.75,-0.75,-0.05,-0.37,-0.09
0.04,-4.81,-0.69,-0.04,-0.37,-0.09
0.0,-4.79,-0.71,-0.03,-0.36,-0.08
0.0,-4.81,-0.71,-0.02,-0.35,-0.07
0.02,-4.88,-0.71,-0.01,-0.34,-0.07
0.13,-4.9,-0.61,0.0,-0.33,-0.06
0.15,-4.94,-0.65,0.01,-0.32,-0.06
0.23,-5.0,-0.63,0.03,-0.31,-0.05
0.27,-5.02,-0.71,0.04,-0.3,-0.05
0.29,-5.17,-0.69,0.04,-0.3,-0.04
0.34,-5.31,-0.82,0.03,-0.29,-0.04
0.27,-5.34,-0.75,0.01,-0.28,-0.04
0.17,-5.36,-0.75,0.01,-0.27,-0.04
0.25,-5.25,-0.94,0.01,-0.27,-0.04
0.5,-5.08,-1.17,0.02,-0.26,-0.03
0.75,-4.98,-1.11,0.03,-0.25,-0.03
0.77,-4.9,-0.69,0.04,-0.24,-0.02
0.75,-4.92,-0.15,0.07,-0.22,-0.01
0.61,-5.04,0.23,0.11,-0.21,-0.0
0.36,-5.11,0.44,0.14,-0.21,0.0
0.13,-5.17,0.56,0.16,-0.22,0.01
-0.21,-5.08,0.52,0.17,-0.23,0.02
-0.5,-5.0,0.36,0.17,-0.24,0.03
-0.63,-4.92,0.21,0.17,-0.26,0.04
-0.8,-4.81,0.08,0.15,-0.27,0.04
-0.92,-4.65,-0.02,0.12,-0.29,0.04
-0.92,-4.58,-0.04,0.1,-0.3,0.04
-0.9,-4.42,-0.04,0.09,-0.32,0.03
-0.88,-4.42,-0.23,0.08,-0.33,0.03
-0.77,-4.48,-0.15,0.07,-0.34,0.02
-0.75,-4.35,-0.1,0.06,-0.35,0.02
-0.67,-4.46,-0.08,0.05,-0.37,0.02
-0.56,-4.5,-0.06,0.04,-0.39,0.03
-0.36,-4.56,-0.08,0.03,-0.4,0.03
-0.27,-4.64,-0.08,0.01,-0.41,0.03
-0.19,-4.69,-0.27,-0.01,-0.42,0.04
0.0,-4.73,-0.29,-0.02,-0.43,0.04
0.19,-4.69,-0.4,-0.03,-0.43,0.04
0.31,-4.69,-0.54,-0.04,-0.43,0.04
0.34,-4.67,-0.92,-0.04,-0.43,0.04
0.57,-4.75,-1.05,-0.05,-0.41,0.03
0.71,-4.87,-1.15,-0.06,-0.39,0.03
0.79,-5.0,-1.15,-0.06,-0.35,0.03
0.79,-5.27,-1.11,-0.07,-0.31,0.02
0.82,-5.48,-1.03,-0.07,-0.28,0.01
0.84,-5.59,-0.9,-0.05,-0.24,0.01
0.8,-5.59,-0.86,-0.03,-0.21,0.01
0.67,-5.5,-0.79,0.0,-0.2,0.01
0.46,-5.25,-0.82,0.03,-0.19,0.01
0.34,-5.11,-0.84,0.06,-0.19,0.01
0.11,-4.88,-0.94,0.09,-0.18,0.02
-0.1,-4.6,-0.92,0.11,-0.18,0.03
-0.23,-4.31,-0.96,0.13,-0.18,0.03
-0.48,-4.02,-0.92,0.13,-0.18,0.03
-0.67,-3.83,-0.88,0.13,-0.19,0.04
-0.77,-3.77,-0.94,0.12,-0.19,0.04
-0.77,-3.79,-1.05,0.09,-0.21,0.04
-0.92,-3.72,-1.03,0.06,-0.22,0.04
-0.86,-3.85,-0.96,0.04,-0.23,0.04
-0.86,-3.93,-0.88,0.02,-0.24,0.04
-0.82,-4.04,-0.8,0.01,-0.26,0.04
-0.75,-4.21,-0.75,0.01,-0.27,0.05
-0.59,-4.41,-0.56,0.01,-0.28,0.05
-0.54,-4.54,-0.4,0.02,-0.29,0.05
-0.52,-4.65,-0.38,0.03,-0.3,0.05
-0.48,-4.79,-0.38,0.04,-0.31,0.05
-0.36,-4.81,-0.48,0.04,-0.32,0.05
-0.27,-4.79,-0.52,0.05,-0.33,0.05
-0.21,-4.69,-0.46,0.04,-0.34,0.05
-0.08,-4.54,-0.54,0.05,-0.34,0.05
0.06,-4.5,-0.67,0.05,-0.35,0.04
0.04,-4.44,-0.65,0.04,-0.34,0.04
0.1,-4.31,-0.61,0.04,-0.34,0.04
0.11,-4.35,-0.63,0.04,-0.33,0.04
0.11,-4.23,-0.73,0.03,-0.33,0.04
0.1,-4.21,-0.69,0.02,-0.32,0.05
0.08,-4.12,-0.63,0.02,-0.31,0.04
0.02,-4.18,-0.63,0.02,-0.3,0.05
0.02,-4.25,-0.54,0.01,-0.3,0.05
-0.15,-4.25,-0.61,0.01,-0.29,0.05
-0.23,-4.25,-0.73,0.0,-0.28,0.06
-0.31,-4.29,-0.63,-0.0,-0.27,0.06
-0.48,-4.35,-0.65,-0.01,-0.26,0.07
-0.54,-4.52,-0.61,-0.02,-0.26,0.07
-0.61,-4.58,-0.5,-0.02,-0.26,0.08
-0.57,-4.67,-0.52,-0.02,-0.27,0.08
-0.54,-4.69,-0.42,-0.03,-0.27,0.08
-0.52,-4.71,-0.5,-0.03,-0.27,0.08
-0.5,-4.79,-0.5,-0.04,-0.27,0.08
-0.54,-4.81,-0.54,-0.05,-0.27,0.08
-0.59,-4.79,-0.56,-0.06,-0.27,0.08
-0.73,-4.88,-0.57,-0.06,-0.28,0.08
-0.67,-4.92,-0.65,-0.07,-0.29,0.08
-0.61,-4.92,-0.63,-0.07,-0.3,0.08
-0.59,-4.9,-0.57,-0.08,-0.31,0.08
-0.4,-4.98,-0.42,-0.08,-0.33,0.08
-0.15,-4.71,-0.61,-0.06,-0.32,0.08
-0.11,-4.71,-0.57,-0.07,-0.32,0.08
-0.02,-4.64,-0.59,-0.08,-0.32,0.08
-0.08,-4.6,-0.63,-0.08,-0.31,0.08
0.04,-4.52,-0.67,-0.07,-0.31,0.09
-0.02,-4.46,-0.63,-0.07,-0.3,0.09
0.1,-4.41,-0.67,-0.07,-0.29,0.09
0.11,-4.33,-0.48,-0.07,-0.28,0.1
0.11,-4.39,-0.59,-0.08,-0.27,0.1
0.21,-4.23,-0.61,-0.09,-0.27,0.11
0.5,-4.19,-0.59,-0.11,-0.25,0.1
0.23,-4.25,-0.75,-0.13,-0.23,0.11
0.13,-4.44,-0.67,-0.16,-0.22,0.13
0.15,-4.48,-0.59,-0.17,-0.22,0.13
0.08,-4.54,-0.67,-0.17,-0.2,0.12
-0.04,-4.67,-0.56,-0.18,-0.19,0.13
-0.1,-4.79,-0.5,-0.18,-0.18,0.13
-0.17,-4.73,-0.36,-0.18,-0.17,0.13
-0.23,-4.92,-0.31,-0.18,-0.16,0.14
-0.31,-4.96,-0.25,-0.17,-0.14,0.14
-0.29,-4.96,-0.15,-0.15,-0.14,0.14
-0.27,-4.92,-0.15,-0.14,-0.13,0.15
-0.27,-4.92,-0.23,-0.13,-0.13,0.15
-0.29,-4.75,-0.15,-0.13,-0.14,0.15
-0.27,-4.65,-0.23,-0.12,-0.14,0.15
-0.23,-4.58,-0.25,-0.12,-0.13,0.16
-0.21,-4.58,-0.25,-0.13,-0.13,0.17
-0.19,-4.46,-0.33,-0.13,-0.13,0.17
-0.13,-4.41,-0.23,-0.13,-0.13,0.17
-0.13,-4.33,-0.23,-0.13,-0.12,0.18
-0.04,-4.29,-0.17,-0.14,-0.12,0.19
0.04,-4.25,-0.11,-0.14,-0.11,0.19
0.17,-4.33,-0.17,-0.14,-0.11,0.19
0.23,-4.29,-0.1,-0.14,-0.1,0.2
0.33,-4.33,-0.15,-0.14,-0.1,0.2
0.27,-4.37,-0.21,-0.14,-0.09,0.2
0.25,-4.41,-0.27,-0.15,-0.08,0.21
0.21,-4.48,-0.19,-0.15,-0.07,0.21
0.11,-4.52,-0.17,-0.15,-0.05,0.22
0.0,-4.56,-0.17,-0.15,-0.04,0.22
-0.06,-4.62,-0.13,-0.16,-0.03,0.22
-0.11,-4.62,-0.06,-0.16,-0.02,0.22
-0.15,-4.69,-0.08,-0.16,-0.01,0.22
-0.23,-4.69,-0.02,-0.15,-0.0,0.22
-0.21,-4.67,-0.06,-0.15,0.01,0.23
-0.15,-4.77,-0.04,-0.15,0.01,0.23
-0.23,-4.6,-0.13,-0.14,0.02,0.23
-0.23,-4.6,-0.25,-0.15,0.01,0.23
-0.25,-4.48,-0.27,-0.15,0.0,0.24
-0.29,-4.42,-0.44,-0.16,-0.01,0.25
-0.27,-4.44,-0.33,-0.17,-0.01,0.26
-0.44,-4.44,-0.25,-0.18,-0.02,0.27
-0.44,-4.5,-0.33,-0.18,-0.01,0.27
-0.42,-4.42,-0.31,-0.19,-0.01,0.28
-0.42,-4.48,-0.44,-0.2,-0.01,0.29
-0.25,-4.52,-0.52,-0.2,-0.01,0.29
-0.23,-4.46,-0.52,-0.21,-0.0,0.29
-0.15,-4.42,-0.54,-0.21,0.01,0.29
-0.15,-4.35,-0.56,-0.2,0.02,0.3
-0.15,-4.23,-0.63,-0.2,0.04,0.29
-0.06,-4.21,-0.67,-0.2,0.07,0.29
-0.13,-4.18,-0.67,-0.2,0.1,0.29
-0.1,-4.04,-0.56,-0.21,0.14,0.28
-0.19,-4.04,-0.5,-0.22,0.17,0.28
-0.11,-4.06,-0.4,-0.23,0.19,0.27
-0.06,-4.02,-0.46,-0.26,0.21,0.27
